,nodes,edges,vocs
13338,5617.0,27994.0,135.0
12536,5617.0,27945.0,126.0
12712,5617.0,27906.0,129.0
12431,5617.0,27911.0,126.0
12876,5617.0,27944.0,131.0
13571,5617.0,27988.0,137.0
13437,5617.0,27990.0,136.0
13615,5618.0,27894.0,138.0
13312,5618.0,27914.0,134.0
13213,5618.0,27900.0,134.0
12609,5619.0,27921.0,128.0
13567,5619.0,27966.0,137.0
12864,5619.0,27937.0,129.0
12579,5619.0,27957.0,127.0
12194,5619.0,27925.0,124.0
12937,5619.0,27749.0,131.0
12079,5620.0,27920.0,122.0
13522,5620.0,28006.0,137.0
13097,5620.0,27952.0,133.0
13111,5620.0,27962.0,132.0
11599,5621.0,27916.0,118.0
13098,5621.0,27914.0,133.0
13555,5621.0,27921.0,137.0
12353,5621.0,27933.0,125.0
13012,5621.0,27984.0,132.0
13059,5621.0,27906.0,132.0
13036,5622.0,27979.0,132.0
12701,5622.0,27966.0,129.0
12204,5622.0,27992.0,124.0
13380,5623.0,27927.0,136.0
12358,5623.0,28007.0,125.0
13192,5623.0,27972.0,134.0
13862,5624.0,27954.0,140.0
12367,5624.0,27939.0,125.0
12205,5624.0,28022.0,123.0
13306,5624.0,27936.0,135.0
13360,5624.0,27977.0,135.0
12599,5624.0,27967.0,128.0
12634,5625.0,28010.0,128.0
13362,5625.0,27956.0,135.0
12621,5626.0,27980.0,128.0
12944,5626.0,27892.0,131.0
12800,5626.0,28003.0,130.0
13142,5627.0,27982.0,133.0
12458,5627.0,28014.0,126.0
12730,5627.0,28009.0,129.0
13014,5627.0,27993.0,132.0
12713,5627.0,27971.0,129.0
13786,5628.0,28013.0,140.0
12885,5628.0,28054.0,131.0
12744,5628.0,27896.0,128.0
13541,5628.0,27805.0,137.0
12967,5628.0,27945.0,131.0
12623,5628.0,28019.0,128.0
12262,5628.0,28000.0,123.0
12620,5628.0,28027.0,128.0
11104,5629.0,28012.0,113.0
13234,5630.0,27987.0,134.0
13648,5630.0,27825.0,138.0
12568,5630.0,28041.0,127.0
12735,5630.0,27973.0,129.0
12767,5631.0,27975.0,129.0
12809,5631.0,27993.0,130.0
12826,5631.0,27979.0,130.0
13671,5632.0,28064.0,138.0
13551,5632.0,28058.0,136.0
13462,5632.0,28033.0,136.0
11863,5632.0,28018.0,120.0
12260,5632.0,28068.0,124.0
13155,5632.0,27999.0,133.0
12161,5633.0,27994.0,122.0
13718,5633.0,28020.0,139.0
13045,5633.0,28043.0,132.0
12383,5634.0,27984.0,126.0
13193,5634.0,27992.0,134.0
13564,5634.0,27949.0,137.0
13150,5634.0,27969.0,133.0
12765,5634.0,28021.0,129.0
12898,5634.0,28019.0,131.0
13519,5634.0,28018.0,137.0
13484,5634.0,28034.0,137.0
13244,5635.0,28045.0,134.0
13196,5636.0,28025.0,134.0
12856,5637.0,28067.0,130.0
13363,5637.0,27832.0,134.0
13712,5637.0,27836.0,139.0
12777,5638.0,28054.0,130.0
13531,5639.0,28038.0,137.0
12942,5639.0,28019.0,131.0
13429,5639.0,27866.0,136.0
13144,5639.0,28044.0,132.0
13824,5639.0,28025.0,140.0
12586,5640.0,28080.0,128.0
12237,5640.0,28063.0,123.0
13231,5641.0,28056.0,134.0
13237,5641.0,28045.0,134.0
12721,5641.0,28080.0,129.0
13084,5642.0,28090.0,133.0
14023,5642.0,28104.0,142.0
12313,5642.0,28082.0,125.0
12141,5642.0,28041.0,122.0
13716,5642.0,28104.0,139.0
13041,5643.0,28055.0,132.0
13261,5643.0,27882.0,134.0
12301,5644.0,28064.0,125.0
12548,5644.0,28070.0,127.0
12628,5644.0,28070.0,128.0
12676,5644.0,28088.0,129.0
13163,5645.0,28047.0,133.0
13134,5645.0,27891.0,132.0
11568,5645.0,28058.0,117.0
12490,5646.0,27962.0,127.0
13255,5646.0,28138.0,134.0
12433,5646.0,28102.0,126.0
13265,5647.0,28119.0,134.0
13233,5647.0,28065.0,134.0
12479,5647.0,28082.0,127.0
12675,5647.0,28102.0,128.0
12391,5648.0,28103.0,126.0
12335,5648.0,28034.0,125.0
13313,5649.0,28070.0,135.0
12995,5649.0,28086.0,131.0
12520,5650.0,28078.0,127.0
13469,5651.0,28115.0,136.0
13732,5651.0,28099.0,139.0
13330,5652.0,28106.0,135.0
12779,5652.0,28094.0,130.0
12522,5652.0,28110.0,127.0
12304,5652.0,28127.0,125.0
12922,5652.0,28062.0,131.0
11995,5652.0,28053.0,122.0
13225,5653.0,28076.0,134.0
12323,5653.0,28144.0,125.0
12603,5653.0,28092.0,128.0
13149,5653.0,28144.0,133.0
13082,5653.0,28104.0,133.0
13020,5653.0,28095.0,131.0
12962,5653.0,28080.0,131.0
12263,5653.0,28078.0,124.0
12611,5654.0,28144.0,128.0
12890,5654.0,28050.0,131.0
12708,5654.0,28065.0,129.0
12984,5655.0,28093.0,132.0
12463,5655.0,28116.0,126.0
13436,5655.0,28122.0,136.0
13102,5656.0,28118.0,133.0
13302,5656.0,28152.0,134.0
12786,5656.0,28189.0,130.0
13434,5656.0,28108.0,136.0
13392,5657.0,28165.0,136.0
12624,5657.0,28110.0,128.0
11782,5657.0,28209.0,120.0
13825,5657.0,27944.0,140.0
13929,5657.0,27944.0,141.0
13529,5659.0,28149.0,137.0
13190,5659.0,28134.0,133.0
12565,5659.0,28135.0,127.0
12678,5659.0,28125.0,129.0
13325,5659.0,28123.0,135.0
13229,5659.0,28185.0,133.0
13328,5660.0,28186.0,135.0
13477,5660.0,28150.0,137.0
13214,5660.0,28151.0,134.0
13806,5660.0,28134.0,140.0
13451,5660.0,28074.0,136.0
12825,5660.0,28147.0,130.0
12637,5660.0,28137.0,128.0
12402,5661.0,28176.0,126.0
13184,5661.0,28164.0,134.0
13394,5661.0,28115.0,136.0
13258,5661.0,28157.0,134.0
13327,5661.0,28134.0,135.0
12668,5662.0,28234.0,128.0
13339,5663.0,28183.0,135.0
13408,5663.0,28144.0,136.0
13707,5663.0,28200.0,139.0
12635,5663.0,28163.0,128.0
13867,5663.0,28177.0,140.0
13309,5664.0,28187.0,135.0
12904,5664.0,28169.0,131.0
12961,5664.0,28122.0,131.0
13154,5665.0,28159.0,133.0
12465,5665.0,28206.0,126.0
13273,5665.0,28135.0,134.0
13376,5667.0,28165.0,136.0
12107,5667.0,28197.0,123.0
13079,5667.0,28185.0,132.0
13857,5667.0,28137.0,140.0
12886,5668.0,28158.0,131.0
12654,5668.0,28198.0,128.0
13227,5668.0,28201.0,134.0
13674,5668.0,28203.0,138.0
12564,5668.0,28165.0,127.0
13754,5668.0,28203.0,139.0
13459,5669.0,28186.0,135.0
13441,5669.0,28212.0,136.0
13347,5669.0,28161.0,135.0
13524,5669.0,28221.0,137.0
12894,5670.0,28125.0,131.0
13220,5670.0,28146.0,134.0
13405,5670.0,28188.0,136.0
12373,5670.0,28204.0,125.0
13368,5670.0,28200.0,135.0
12824,5671.0,28166.0,129.0
13365,5671.0,28223.0,135.0
12706,5671.0,28186.0,129.0
13043,5672.0,28151.0,132.0
12949,5672.0,28256.0,131.0
13083,5672.0,28201.0,133.0
13383,5672.0,28156.0,136.0
13021,5673.0,28255.0,132.0
13661,5673.0,28211.0,138.0
12796,5673.0,28248.0,130.0
12483,5673.0,28222.0,127.0
12846,5673.0,28213.0,129.0
12554,5673.0,28179.0,127.0
13292,5673.0,28218.0,135.0
13722,5674.0,28162.0,139.0
13139,5674.0,28214.0,133.0
13514,5674.0,28202.0,137.0
12649,5674.0,28234.0,128.0
13809,5674.0,28259.0,140.0
13611,5674.0,28186.0,138.0
13181,5675.0,28200.0,133.0
12954,5675.0,28275.0,131.0
13076,5676.0,28256.0,133.0
13358,5676.0,28230.0,135.0
12986,5677.0,28262.0,132.0
11573,5677.0,28241.0,117.0
13581,5677.0,28218.0,138.0
12812,5677.0,28274.0,130.0
13574,5677.0,28223.0,137.0
13145,5677.0,28223.0,133.0
11989,5677.0,28256.0,122.0
13209,5678.0,28276.0,134.0
13610,5678.0,28222.0,138.0
12945,5678.0,28244.0,131.0
13606,5679.0,28243.0,138.0
13151,5679.0,28229.0,133.0
12866,5680.0,28282.0,130.0
12695,5680.0,28294.0,129.0
12921,5680.0,28255.0,131.0
11977,5680.0,28276.0,122.0
13448,5680.0,28255.0,136.0
13822,5681.0,28223.0,140.0
13620,5681.0,28240.0,138.0
12412,5681.0,28222.0,126.0
13356,5682.0,28272.0,135.0
13296,5682.0,28222.0,135.0
12971,5682.0,28239.0,131.0
13336,5682.0,28264.0,135.0
13208,5683.0,28272.0,134.0
13501,5683.0,28221.0,137.0
13075,5683.0,28274.0,131.0
13482,5684.0,28294.0,137.0
13133,5684.0,28301.0,133.0
13727,5684.0,28258.0,139.0
12480,5685.0,28289.0,127.0
13369,5685.0,28280.0,135.0
13706,5685.0,28244.0,139.0
12731,5686.0,28301.0,129.0
13366,5686.0,28257.0,135.0
13537,5686.0,28285.0,137.0
12006,5686.0,28303.0,122.0
12585,5687.0,28231.0,128.0
12690,5688.0,28331.0,129.0
13130,5688.0,28247.0,133.0
12693,5688.0,28278.0,129.0
12973,5688.0,28309.0,131.0
12578,5688.0,28250.0,127.0
13686,5688.0,28253.0,139.0
12985,5688.0,28220.0,132.0
12403,5689.0,28311.0,126.0
12698,5689.0,28304.0,129.0
12669,5689.0,28306.0,128.0
13552,5689.0,28273.0,137.0
12935,5689.0,28280.0,131.0
12384,5690.0,28317.0,126.0
13511,5690.0,28295.0,137.0
13837,5690.0,28286.0,140.0
12760,5690.0,28297.0,129.0
12892,5691.0,28292.0,131.0
13290,5691.0,28251.0,135.0
13613,5691.0,28293.0,138.0
13189,5692.0,28298.0,134.0
13626,5692.0,28316.0,138.0
12849,5692.0,28298.0,130.0
13630,5692.0,28286.0,138.0
12957,5692.0,28312.0,131.0
13096,5693.0,28307.0,132.0
13792,5693.0,28291.0,140.0
13485,5697.0,28317.0,137.0
13836,5697.0,28320.0,140.0
12643,5698.0,28321.0,127.0
12787,5698.0,28303.0,130.0
12370,5698.0,28374.0,125.0
12705,5698.0,28326.0,129.0
13850,5698.0,28334.0,140.0
13540,5698.0,28371.0,137.0
13481,5699.0,28364.0,137.0
13013,5699.0,28320.0,132.0
13636,5699.0,28333.0,138.0
13637,5699.0,28353.0,138.0
13909,5700.0,28376.0,141.0
13430,5700.0,28311.0,135.0
13788,5700.0,28347.0,140.0
12077,5700.0,28344.0,123.0
14042,5701.0,28377.0,142.0
13182,5701.0,28365.0,134.0
12926,5701.0,28307.0,131.0
13575,5701.0,28377.0,137.0
13871,5701.0,28319.0,140.0
13751,5701.0,28377.0,139.0
13900,5701.0,28292.0,141.0
12339,5702.0,28395.0,125.0
13318,5702.0,28341.0,135.0
13520,5702.0,28331.0,137.0
12648,5702.0,28393.0,128.0
13400,5702.0,28345.0,136.0
13005,5703.0,28382.0,132.0
13221,5703.0,28327.0,134.0
12699,5703.0,28355.0,129.0
11840,5704.0,28362.0,120.0
12405,5704.0,28371.0,126.0
13423,5704.0,28394.0,136.0
12423,5704.0,28377.0,126.0
13210,5704.0,28324.0,134.0
13557,5704.0,28355.0,137.0
12607,5704.0,28361.0,128.0
13700,5704.0,28340.0,139.0
13507,5705.0,28351.0,137.0
13260,5705.0,28360.0,134.0
12798,5705.0,28349.0,130.0
13240,5705.0,28336.0,134.0
13132,5705.0,28382.0,133.0
13798,5706.0,28350.0,140.0
13104,5707.0,28405.0,133.0
13596,5707.0,28388.0,138.0
13164,5707.0,28370.0,133.0
13772,5707.0,28371.0,139.0
13830,5707.0,28376.0,140.0
13332,5707.0,28398.0,135.0
11776,5708.0,28398.0,120.0
12913,5708.0,28369.0,131.0
13472,5708.0,28359.0,136.0
12880,5708.0,28400.0,131.0
13843,5708.0,28379.0,140.0
12860,5708.0,28407.0,130.0
13972,5708.0,28379.0,141.0
12755,5708.0,28368.0,129.0
13496,5708.0,28324.0,137.0
11742,5709.0,28380.0,119.0
13898,5709.0,28400.0,141.0
13879,5709.0,28355.0,141.0
13396,5710.0,28407.0,136.0
12990,5710.0,28353.0,132.0
12559,5710.0,28428.0,127.0
13354,5711.0,28364.0,134.0
13595,5711.0,28367.0,138.0
12808,5711.0,28322.0,130.0
13424,5712.0,28407.0,136.0
13187,5712.0,28430.0,134.0
13807,5712.0,28413.0,139.0
12814,5712.0,28398.0,130.0
13584,5713.0,28367.0,138.0
13077,5713.0,28411.0,132.0
13099,5714.0,28418.0,133.0
12485,5714.0,28411.0,127.0
12889,5714.0,28432.0,131.0
13277,5714.0,28430.0,135.0
13317,5714.0,28376.0,135.0
13063,5714.0,28394.0,132.0
13533,5715.0,28404.0,137.0
13165,5715.0,28375.0,133.0
13590,5715.0,28419.0,138.0
12959,5715.0,28420.0,131.0
13592,5715.0,28410.0,138.0
13480,5715.0,28411.0,137.0
12552,5716.0,28359.0,127.0
12303,5716.0,28424.0,125.0
13587,5717.0,28426.0,138.0
13914,5717.0,28401.0,141.0
12747,5717.0,28456.0,129.0
13206,5717.0,28438.0,134.0
13458,5718.0,28404.0,136.0
13321,5718.0,28423.0,135.0
13542,5718.0,28453.0,137.0
13207,5718.0,28449.0,134.0
13952,5718.0,28422.0,141.0
13121,5718.0,28376.0,133.0
12709,5718.0,28432.0,129.0
13364,5719.0,28387.0,135.0
13119,5719.0,28457.0,133.0
13069,5719.0,28459.0,132.0
13607,5720.0,28442.0,138.0
13955,5720.0,28460.0,141.0
13310,5720.0,28432.0,135.0
12733,5721.0,28417.0,129.0
13608,5721.0,28439.0,138.0
12878,5721.0,28426.0,130.0
13377,5721.0,28451.0,136.0
13547,5722.0,28455.0,137.0
13782,5722.0,28452.0,140.0
13091,5722.0,28422.0,133.0
13009,5722.0,28463.0,132.0
13287,5723.0,28498.0,135.0
13426,5723.0,28447.0,136.0
13333,5723.0,28434.0,135.0
13337,5723.0,28508.0,135.0
13453,5723.0,28439.0,136.0
13875,5724.0,28452.0,140.0
13736,5724.0,28435.0,139.0
13474,5724.0,28466.0,136.0
12893,5724.0,28478.0,131.0
13177,5724.0,28458.0,134.0
13024,5724.0,28449.0,132.0
13490,5724.0,28464.0,136.0
13032,5724.0,28425.0,132.0
13461,5724.0,28421.0,136.0
13463,5725.0,28463.0,136.0
13783,5725.0,28413.0,140.0
13731,5725.0,28464.0,139.0
12821,5725.0,28441.0,130.0
13734,5725.0,28459.0,139.0
13658,5725.0,28454.0,138.0
13172,5726.0,28488.0,133.0
12506,5726.0,28487.0,126.0
13586,5726.0,28460.0,138.0
13855,5727.0,28482.0,140.0
13939,5727.0,28449.0,141.0
13897,5727.0,28487.0,141.0
13293,5728.0,28474.0,135.0
12682,5728.0,28512.0,129.0
13387,5728.0,28483.0,136.0
13262,5728.0,28505.0,134.0
13672,5729.0,28499.0,138.0
13503,5729.0,28526.0,137.0
13493,5730.0,28477.0,137.0
13975,5730.0,28482.0,141.0
12877,5730.0,28500.0,131.0
13046,5731.0,28459.0,132.0
12184,5731.0,28467.0,124.0
13594,5732.0,28493.0,138.0
13294,5732.0,28535.0,135.0
13420,5732.0,28497.0,136.0
13526,5732.0,28479.0,137.0
13135,5732.0,28507.0,133.0
12883,5732.0,28495.0,131.0
13917,5732.0,28492.0,141.0
12848,5733.0,28537.0,130.0
13280,5733.0,28528.0,134.0
13784,5733.0,28502.0,140.0
13916,5733.0,28497.0,141.0
12655,5733.0,28517.0,128.0
13443,5733.0,28503.0,135.0
13740,5734.0,28505.0,139.0
13779,5734.0,28518.0,140.0
13562,5734.0,28503.0,137.0
13886,5734.0,28504.0,141.0
13934,5734.0,28474.0,141.0
13609,5735.0,28490.0,138.0
13821,5735.0,28506.0,140.0
13497,5735.0,28496.0,136.0
13388,5735.0,28478.0,136.0
13645,5735.0,28510.0,138.0
13001,5736.0,28570.0,132.0
13556,5736.0,28499.0,137.0
13735,5736.0,28516.0,139.0
13694,5736.0,28485.0,139.0
13813,5737.0,28532.0,140.0
13300,5737.0,28508.0,135.0
13702,5737.0,28517.0,139.0
13863,5737.0,28527.0,140.0
13650,5737.0,28565.0,138.0
13291,5738.0,28550.0,135.0
13018,5738.0,28530.0,132.0
13756,5738.0,28534.0,139.0
12527,5738.0,28530.0,126.0
13765,5738.0,28503.0,139.0
13513,5738.0,28510.0,137.0
13495,5738.0,28539.0,137.0
12714,5738.0,28521.0,129.0
13446,5738.0,28535.0,136.0
13274,5739.0,28509.0,134.0
13379,5740.0,28487.0,136.0
13789,5740.0,28517.0,140.0
14040,5740.0,28517.0,142.0
14012,5740.0,28517.0,142.0
13874,5740.0,28517.0,140.0
13125,5741.0,28558.0,133.0
13092,5741.0,28554.0,133.0
13438,5741.0,28553.0,136.0
13006,5742.0,28581.0,132.0
13110,5742.0,28502.0,133.0
12928,5742.0,28512.0,131.0
13771,5743.0,28545.0,139.0
13568,5743.0,28592.0,137.0
13202,5743.0,28561.0,134.0
12644,5743.0,28552.0,128.0
13452,5743.0,28491.0,136.0
13744,5743.0,28534.0,139.0
13624,5743.0,28539.0,138.0
12726,5743.0,28520.0,129.0
13419,5744.0,28532.0,136.0
13355,5744.0,28566.0,135.0
13946,5744.0,28545.0,141.0
13548,5744.0,28514.0,137.0
13169,5744.0,28561.0,133.0
13656,5744.0,28555.0,138.0
14010,5744.0,28514.0,142.0
13819,5744.0,28514.0,140.0
13616,5744.0,28539.0,138.0
13612,5744.0,28514.0,138.0
13688,5745.0,28564.0,139.0
12933,5745.0,28571.0,131.0
13833,5745.0,28545.0,140.0
13168,5746.0,28570.0,133.0
13353,5746.0,28579.0,135.0
13743,5746.0,28562.0,139.0
13269,5746.0,28545.0,134.0
13505,5747.0,28550.0,137.0
13175,5747.0,28599.0,133.0
12891,5747.0,28570.0,131.0
13483,5747.0,28564.0,137.0
13775,5747.0,28553.0,139.0
13361,5748.0,28592.0,135.0
13761,5748.0,28548.0,139.0
12661,5748.0,28579.0,128.0
13528,5748.0,28582.0,137.0
13628,5749.0,28614.0,138.0
13816,5749.0,28585.0,140.0
13534,5749.0,28572.0,137.0
13815,5749.0,28585.0,140.0
13275,5749.0,28571.0,134.0
12865,5749.0,28572.0,130.0
12715,5750.0,28603.0,129.0
13532,5750.0,28598.0,137.0
13433,5750.0,28574.0,136.0
13517,5750.0,28585.0,137.0
13804,5751.0,28593.0,140.0
13550,5751.0,28596.0,137.0
13812,5751.0,28575.0,140.0
13080,5751.0,28517.0,133.0
12788,5752.0,28614.0,130.0
13295,5752.0,28589.0,135.0
13576,5752.0,28594.0,138.0
12088,5752.0,28626.0,123.0
13476,5752.0,28580.0,137.0
13720,5753.0,28597.0,139.0
13502,5753.0,28596.0,137.0
13475,5753.0,28578.0,136.0
13768,5753.0,28587.0,139.0
13397,5753.0,28601.0,136.0
13357,5753.0,28585.0,135.0
14035,5754.0,28602.0,142.0
13499,5754.0,28602.0,137.0
12321,5754.0,28588.0,125.0
13518,5754.0,28607.0,137.0
14017,5755.0,28603.0,142.0
13998,5755.0,28603.0,142.0
12841,5755.0,28643.0,130.0
12685,5755.0,28595.0,129.0
13889,5755.0,28603.0,141.0
13969,5755.0,28642.0,141.0
13937,5755.0,28587.0,141.0
13860,5755.0,28587.0,140.0
13223,5756.0,28619.0,134.0
13416,5756.0,28605.0,135.0
13649,5757.0,28607.0,138.0
13217,5757.0,28644.0,134.0
13864,5757.0,28619.0,140.0
13489,5758.0,28621.0,137.0
13573,5758.0,28620.0,137.0
13870,5758.0,28613.0,140.0
13056,5758.0,28651.0,132.0
13509,5758.0,28634.0,137.0
13869,5759.0,28635.0,140.0
13701,5759.0,28626.0,139.0
13322,5759.0,28624.0,135.0
13465,5759.0,28617.0,136.0
13651,5759.0,28621.0,138.0
13676,5759.0,28666.0,139.0
13818,5759.0,28616.0,140.0
13973,5759.0,28616.0,141.0
13852,5760.0,28618.0,140.0
13297,5760.0,28629.0,135.0
14074,5760.0,28636.0,142.0
13632,5760.0,28659.0,137.0
13527,5760.0,28635.0,137.0
13088,5760.0,28628.0,133.0
13953,5760.0,28636.0,141.0
12952,5761.0,28601.0,131.0
13844,5761.0,28646.0,140.0
13931,5761.0,28646.0,141.0
13435,5762.0,28669.0,136.0
13755,5762.0,28616.0,139.0
13407,5762.0,28655.0,136.0
13915,5762.0,28626.0,141.0
13805,5763.0,28629.0,140.0
13324,5763.0,28638.0,135.0
14038,5763.0,28629.0,142.0
13468,5763.0,28647.0,136.0
13445,5763.0,28643.0,136.0
12781,5763.0,28654.0,130.0
14053,5763.0,28629.0,142.0
13068,5763.0,28680.0,132.0
12912,5763.0,28627.0,131.0
13308,5763.0,28644.0,135.0
13412,5763.0,28665.0,136.0
13554,5764.0,28670.0,137.0
13582,5764.0,28648.0,138.0
13281,5764.0,28686.0,135.0
13194,5764.0,28684.0,134.0
12900,5765.0,28687.0,131.0
13705,5765.0,28688.0,139.0
13666,5765.0,28630.0,138.0
13923,5765.0,28649.0,141.0
13936,5766.0,28672.0,141.0
13793,5766.0,28653.0,140.0
13758,5766.0,28639.0,139.0
12981,5767.0,28648.0,132.0
13301,5767.0,28681.0,135.0
13713,5768.0,28664.0,139.0
13714,5768.0,28671.0,139.0
13647,5768.0,28669.0,138.0
13831,5768.0,28668.0,140.0
13597,5768.0,28665.0,138.0
12832,5768.0,28672.0,129.0
13508,5768.0,28647.0,137.0
13599,5769.0,28669.0,138.0
13773,5769.0,28681.0,139.0
12415,5769.0,28662.0,126.0
13800,5770.0,28667.0,140.0
12704,5770.0,28645.0,129.0
11987,5770.0,28681.0,122.0
13709,5771.0,28697.0,139.0
13478,5771.0,28697.0,137.0
13691,5772.0,28685.0,139.0
13422,5772.0,28721.0,136.0
12639,5772.0,28688.0,128.0
13162,5773.0,28681.0,133.0
13741,5773.0,28662.0,139.0
12994,5773.0,28678.0,132.0
13232,5773.0,28719.0,134.0
12882,5774.0,28714.0,131.0
13019,5774.0,28715.0,131.0
13583,5774.0,28701.0,138.0
13770,5775.0,28691.0,139.0
13803,5775.0,28683.0,140.0
13544,5775.0,28710.0,137.0
13908,5775.0,28734.0,141.0
13153,5775.0,28662.0,133.0
12881,5775.0,28718.0,131.0
13697,5775.0,28690.0,139.0
12828,5775.0,28716.0,130.0
13653,5775.0,28732.0,138.0
13311,5776.0,28666.0,135.0
14050,5776.0,28698.0,142.0
13693,5776.0,28697.0,139.0
13980,5776.0,28698.0,142.0
13796,5776.0,28687.0,140.0
13652,5776.0,28721.0,138.0
13849,5778.0,28745.0,140.0
13848,5778.0,28714.0,140.0
13454,5778.0,28717.0,136.0
13071,5778.0,28743.0,132.0
13715,5778.0,28726.0,139.0
13389,5779.0,28695.0,136.0
13399,5779.0,28694.0,136.0
13288,5780.0,28738.0,135.0
13124,5780.0,28749.0,133.0
13488,5780.0,28760.0,137.0
12996,5781.0,28767.0,132.0
13859,5781.0,28718.0,140.0
13949,5781.0,28718.0,141.0
13838,5782.0,28719.0,140.0
13724,5782.0,28713.0,139.0
14071,5782.0,28719.0,142.0
13334,5782.0,28720.0,135.0
13899,5782.0,28759.0,141.0
13259,5782.0,28755.0,134.0
13767,5782.0,28769.0,139.0
13516,5782.0,28768.0,137.0
13932,5782.0,28719.0,141.0
13638,5784.0,28756.0,138.0
13566,5784.0,28782.0,137.0
13062,5784.0,28728.0,132.0
13081,5784.0,28770.0,133.0
13398,5785.0,28768.0,136.0
13120,5785.0,28743.0,133.0
13447,5785.0,28776.0,136.0
13634,5785.0,28763.0,138.0
13382,5785.0,28751.0,136.0
13061,5786.0,28785.0,132.0
13891,5786.0,28772.0,141.0
13212,5786.0,28757.0,134.0
13834,5786.0,28774.0,140.0
13926,5787.0,28787.0,141.0
13957,5787.0,28744.0,141.0
13878,5787.0,28778.0,141.0
13749,5787.0,28784.0,139.0
14013,5787.0,28778.0,142.0
13641,5787.0,28778.0,138.0
13885,5787.0,28756.0,141.0
13148,5787.0,28756.0,133.0
13690,5788.0,28782.0,139.0
13106,5788.0,28790.0,133.0
13439,5788.0,28760.0,136.0
13726,5788.0,28750.0,139.0
13695,5788.0,28761.0,139.0
13795,5788.0,28753.0,140.0
13621,5789.0,28773.0,138.0
12960,5789.0,28777.0,131.0
13935,5789.0,28790.0,141.0
13704,5789.0,28788.0,139.0
13625,5790.0,28802.0,138.0
13811,5790.0,28775.0,140.0
14005,5790.0,28791.0,142.0
13195,5790.0,28753.0,133.0
13498,5790.0,28733.0,137.0
13787,5790.0,28791.0,140.0
13535,5790.0,28791.0,137.0
13679,5790.0,28791.0,139.0
13410,5790.0,28776.0,136.0
13345,5790.0,28794.0,135.0
13872,5791.0,28803.0,140.0
13826,5791.0,28801.0,140.0
13894,5791.0,28796.0,141.0
13201,5791.0,28795.0,134.0
13689,5791.0,28796.0,139.0
13742,5791.0,28803.0,139.0
13600,5791.0,28800.0,138.0
13968,5791.0,28803.0,141.0
13984,5792.0,28804.0,142.0
14006,5792.0,28804.0,142.0
13539,5792.0,28804.0,137.0
13760,5792.0,28762.0,139.0
14037,5792.0,28804.0,142.0
14061,5792.0,28804.0,142.0
13598,5792.0,28804.0,138.0
14028,5792.0,28804.0,142.0
13810,5792.0,28803.0,140.0
13907,5792.0,28808.0,141.0
13719,5793.0,28780.0,139.0
13492,5793.0,28752.0,137.0
13710,5793.0,28796.0,139.0
13763,5793.0,28783.0,139.0
13404,5794.0,28816.0,136.0
14067,5794.0,28778.0,142.0
13236,5794.0,28817.0,134.0
13593,5794.0,28778.0,138.0
13832,5794.0,28804.0,140.0
13922,5795.0,28821.0,141.0
13959,5795.0,28792.0,141.0
13728,5795.0,28806.0,139.0
13729,5795.0,28808.0,139.0
13999,5795.0,28821.0,142.0
13411,5795.0,28817.0,136.0
14011,5795.0,28821.0,142.0
12932,5795.0,28780.0,131.0
13769,5796.0,28783.0,139.0
13846,5796.0,28807.0,140.0
13682,5796.0,28812.0,139.0
13723,5796.0,28813.0,139.0
13320,5798.0,28803.0,135.0
13105,5798.0,28822.0,133.0
13699,5798.0,28809.0,139.0
13143,5799.0,28814.0,133.0
13512,5799.0,28840.0,137.0
13305,5800.0,28837.0,135.0
13473,5800.0,28819.0,136.0
13370,5800.0,28835.0,135.0
13945,5801.0,28842.0,141.0
13642,5801.0,28847.0,138.0
13349,5801.0,28833.0,135.0
13865,5801.0,28823.0,140.0
13665,5801.0,28812.0,138.0
13888,5801.0,28821.0,141.0
13940,5802.0,28823.0,141.0
13663,5802.0,28834.0,138.0
13137,5802.0,28840.0,133.0
13966,5803.0,28833.0,141.0
13776,5803.0,28838.0,140.0
13876,5803.0,28826.0,141.0
13711,5803.0,28827.0,139.0
13835,5803.0,28826.0,140.0
14065,5803.0,28826.0,142.0
13841,5803.0,28835.0,140.0
13799,5803.0,28826.0,140.0
14041,5804.0,28826.0,142.0
13549,5804.0,28841.0,137.0
13873,5804.0,28836.0,140.0
13882,5804.0,28851.0,141.0
13272,5804.0,28832.0,134.0
14024,5804.0,28826.0,142.0
14070,5804.0,28841.0,142.0
13967,5804.0,28841.0,141.0
13455,5804.0,28820.0,136.0
13912,5804.0,28851.0,141.0
13538,5805.0,28857.0,137.0
13635,5805.0,28847.0,138.0
13385,5805.0,28848.0,136.0
13747,5805.0,28850.0,139.0
13823,5805.0,28840.0,140.0
13814,5805.0,28852.0,140.0
13668,5806.0,28828.0,138.0
14001,5806.0,28848.0,142.0
13930,5806.0,28848.0,141.0
13943,5806.0,28865.0,141.0
13384,5806.0,28853.0,136.0
13601,5806.0,28865.0,138.0
13808,5806.0,28848.0,140.0
13960,5806.0,28865.0,141.0
13895,5806.0,28853.0,141.0
13979,5806.0,28865.0,142.0
13614,5806.0,28853.0,138.0
13839,5807.0,28875.0,140.0
13737,5807.0,28873.0,139.0
13515,5807.0,28835.0,137.0
13359,5807.0,28839.0,135.0
13371,5808.0,28877.0,135.0
13631,5808.0,28858.0,138.0
