,0,1,2,3
5527,C825O2,C825OH,0,RO2
5528,C825O2,C825OOH,0,RO2HO2
5529,C825OH,C825CO,0,OH
5530,C825OOH,C825CO,0,OH
5531,C825OOH,C825O,0,hv
5532,C826CO3O,C6DICARB,0,KDEC
5533,C826CO3O,CH3CO3,0,KDEC
5534,C826CO3O2,C8236CO,0,RO2
5535,C826CO3O2,C826CO3O,[],[]
5536,C826CO3O2,C826CO3OH,0,RO2
5537,C826CO3O2,C826CO3OOH,0,RO2HO2
5538,C826CO3OH,C6DICARB,[],[]
5539,C826CO3OH,C826CO3O,0,hv
5540,C826CO3OH,CH3CO3,[],[]
5541,C826CO3OOH,C6DICARB,0,hv
5542,C826CO3OOH,C826CO3O,0,hv
5543,C826CO3OOH,C826CO3O2,0,OH
5544,C826CO3OOH,CH3CO3,0,hv
5545,C826NO3,C626CHO,0,OH
5546,C826NO3,HCHO,0,OH
5547,C826O,C626CHO,0,KDEC
5548,C826O,HCHO,0,KDEC
5549,C826O2,C826NO3,0,RO2NO
5550,C826O2,C826O,[],[]
5551,C826O2,C826OH,0,RO2
5552,C826O2,C826OOH,0,RO2HO2
5553,C826OH,C826O,[],[]
5554,C826OOH,C826O,0,hv
5555,C826OOH,C826O2,0,OH
5556,C827CHO,C827CO3,[],[]
5557,C827CHO,C827O2,0,hv
5558,C827CHO,CO,0,hv
5559,C827CHO,HNO3,0,NO3
5560,C827CO2H,C827O2,0,OH
5561,C827CO3,C827CO2H,[],[]
5562,C827CO3,C827CO3H,0,HO2
5563,C827CO3,C827O2,[],[]
5564,C827CO3,C827PAN,0,NO2
5565,C827CO3H,C827CO3,0,OH
5566,C827CO3H,C827O2,0,hv
5567,C827O,CH3COCH3,0,KDEC
5568,C827O,CO2C4CO3,0,KDEC
5569,C827O2,C827O,[],[]
5570,C827O2,C827OH,0,RO2
5571,C827O2,C827OOH,0,RO2HO2
5572,C827OH,C827O,0,OH
5573,C827OOH,C827O2,[],[]
5574,C827PAN,C827CO3,0,KBPAN
5575,C827PAN,CH3COCH3,0,OH
5576,C827PAN,CO2C4CHO,0,OH
5577,C828CHO,C828CO3,[],[]
5578,C828CHO,C828O2,0,hv
5579,C828CHO,CO,0,hv
5580,C828CHO,HNO3,0,NO3
5581,C828CO3,C828CO3H,0,HO2
5582,C828CO3,C828O2,[],[]
5583,C828CO3,C828PAN,0,NO2
5584,C828CO3H,C828CO3,0,OH
5585,C828CO3H,C828O2,0,hv
5586,C828O,CH3COCH3,0,KDEC
5587,C828O,CO,0,KDEC
5588,C828O,CO2C3CO3,0,KDEC
5589,C828O2,C828O,[],[]
5590,C828O2,C828OOH,0,RO2HO2
5591,C828OOH,C828O,0,hv
5592,C828OOH,C828O2,0,OH
5593,C828PAN,C828CO3,0,KBPAN
5594,C828PAN,CH3COCH3,0,OH
5595,C828PAN,CO24C4CHO,0,OH
5596,C829NO3,C513CO,0,OH
5597,C829NO3,C829O,0,hv
5598,C829NO3,CH3COCH3,0,OH
5599,C829O,C521O2,0,KDEC
5600,C829O,CH3COCH3,0,KDEC
5601,C829O2,C829NO3,0,RO2NO
5602,C829O2,C829O,[],[]
5603,C829O2,C829OH,0,RO2
5604,C829O2,C829OOH,0,RO2HO2
5605,C829OH,C829O,0,OH
5606,C829OH,H2M2C3CO3,0,hv
5607,C829OH,HOC2H4CO3,0,hv
5608,C829OOH,C829O,0,hv
5609,C829OOH,C829O2,0,OH
5610,C82NO3,C82O,0,hv
5611,C82NO3,HO3CO46C8,0,OH
5612,C82O,C2H5CHO,0,KDEC
5613,C82O,CO3C4CHO,0,KDEC
5614,C82O2,C82NO3,0,RO2NO
5615,C82O2,C82O,[],[]
5616,C82O2,C82OOH,0,RO2HO2
5617,C82O2,HO34CO6C8,0,RO2
5618,C82O2,HO3CO46C8,0,RO2
5619,C82OOH,C82O,0,hv
5620,C82OOH,HO3CO46C8,0,OH
5621,C830CO,C831O2,0,OH
5622,C830CO2H,C830O2,0,OH
5623,C830CO3,C830CO2H,[],[]
5624,C830CO3,C830CO3H,0,HO2
5625,C830CO3,C830O2,[],[]
5626,C830CO3,C830PAN,0,NO2
5627,C830CO3H,C830CO3,0,OH
5628,C830CO3H,C830O2,0,hv
5629,C830NO3,C830CO,0,OH
5630,C830NO3,C830O,0,hv
5631,C830O,C831O2,0,KDEC
5632,C830O2,C830CO,0,RO2
5633,C830O2,C830NO3,0,RO2NO
5634,C830O2,C830O,[],[]
5635,C830O2,C830OH,0,RO2
5636,C830O2,C830OOH,0,RO2HO2
5637,C830OH,C830CO,0,OH
5638,C830OOH,C830CO,0,OH
5639,C830OOH,C830O,0,hv
5640,C830PAN,C830CO,0,OH
5641,C830PAN,C830CO3,0,KBPAN
5642,C830PAN,CO,0,OH
5643,C831CO,C3ME3CHOO2,0,OH
5644,C831CO,HCOCH2CHO,0,OH
5645,C831NO3,C831CO,0,OH
5646,C831NO3,C831O,0,hv
5647,C831O,C3ME3CHOO2,0,Uni-molecular
5648,C831O,C831CO,0,O2
5649,C831O,HCOCH2CHO,0,Uni-molecular
5650,C831O2,C831CO,0,RO2
5651,C831O2,C831NO3,0,RO2NO
5652,C831O2,C831O,[],[]
5653,C831O2,C831OH,0,RO2
5654,C831O2,C831OOH,0,RO2HO2
5655,C831OH,C831CO,0,OH
5656,C831OOH,C831CO,0,OH
5657,C831OOH,C831O,0,hv
5658,C83COOHOOH,C8CO3OHO,0,hv
5659,C83COOHOOH,C8CO3OHO2,0,OH
5660,C83O,C2H5CO3,0,KDEC
5661,C83O,CO,0,KDEC
5662,C83O,EGLYOX,0,KDEC
5663,C83O2,C83O,[],[]
5664,C83O2,C83OOH,0,RO2HO2
5665,C83OOH,C83O,0,hv
5666,C83OOH,C83O2,0,OH
5667,C84O,C2H5CO3,0,KDEC
5668,C84O,CO3C4CHO,0,KDEC
5669,C84O2,C84O,[],[]
5670,C84O2,C84OH,0,RO2
5671,C84O2,C84OOH,0,RO2HO2
5672,C84O2,CO346C8,0,RO2
5673,C84OH,C2H5CO3,0,hv
5674,C84OH,CO346C8,0,OH
5675,C84OH,CO3C4CHO,0,hv
5676,C84OOH,C2H5CO3,0,hv
5677,C84OOH,C84O,0,hv
5678,C84OOH,CO346C8,0,OH
5679,C84OOH,CO3C4CHO,0,hv
5680,C85CO3,C85CO3H,0,HO2
5681,C85CO3,C85O2,[],[]
5682,C85CO3,C9PAN2,0,NO2
5683,C85CO3H,C85CO3,0,OH
5684,C85CO3H,C85O2,0,hv
5685,C85O,C86O2,0,KDEC
5686,C85O2,C85O,[],[]
5687,C85O2,C85OOH,0,RO2HO2
5688,C85OOH,C85O,0,hv
5689,C85OOH,C85O2,0,OH
5690,C86O,C511O2,0,KDEC
5691,C86O,CH3COCH3,0,KDEC
5692,C86O2,C86O,[],[]
5693,C86O2,C86OOH,0,RO2HO2
5694,C86OOH,C86O,0,hv
5695,C86OOH,C86O2,0,OH
5696,C87CO,C615CO3,[],[]
5697,C87CO,CO,[],[]
5698,C87CO2H,C87O2,[],[]
5699,C87CO3,C87CO2H,[],[]
5700,C87CO3,C87CO3H,0,HO2
5701,C87CO3,C87O2,[],[]
5702,C87CO3,C87PAN,0,NO2
5703,C87CO3H,C87CO3,0,OH
5704,C87CO3H,C87O2,0,hv
5705,C87O,C615CO3,0,KDEC
5706,C87O,HCHO,0,KDEC
5707,C87O2,C87CO,0,RO2
5708,C87O2,C87O,[],[]
5709,C87O2,C87OH,0,RO2
5710,C87O2,C87OOH,0,RO2HO2
5711,C87OH,C87CO,0,OH
5712,C87OOH,C87CO,0,OH
5713,C87OOH,C87O,0,hv
5714,C87PAN,C87CO,0,OH
5715,C87PAN,C87CO3,0,KBPAN
5716,C87PAN,CO,0,OH
5717,C88CHO,C88CO3,[],[]
5718,C88CHO,C88O2,0,hv
5719,C88CHO,CO,0,hv
5720,C88CHO,HNO3,0,NO3
5721,C88CO,C718CO3,0,OH
5722,C88CO2H,C88O2,0,OH
5723,C88CO3,C88CO2H,[],[]
5724,C88CO3,C88CO3H,0,HO2
5725,C88CO3,C88O2,[],[]
5726,C88CO3,C88PAN,0,NO2
5727,C88CO3H,C88CO3,0,OH
5728,C88CO3H,C88O2,0,hv
5729,C88O,C718CO3,0,KDEC
5730,C88O2,C88CO,0,RO2
5731,C88O2,C88O,[],[]
5732,C88O2,C88OH,0,RO2
5733,C88O2,C88OOH,0,RO2HO2
5734,C88OH,C88CO,0,OH
5735,C88OOH,C88CO,0,OH
5736,C88OOH,C88O,0,hv
5737,C88PAN,C88CO,0,OH
5738,C88PAN,C88CO3,0,KBPAN
5739,C88PAN,CO,0,OH
5740,C89CO2,C811CO3,0,KDEC
5741,C89CO2,C89O2,0,KDEC
5742,C89CO2H,C89CO2,[],[]
5743,C89CO3,C89CO2,[],[]
5744,C89CO3,C89CO2H,[],[]
5745,C89CO3,C89CO3H,0,HO2
5746,C89CO3,C89PAN,0,NO2
5747,C89CO3H,C89CO2,0,hv
5748,C89CO3H,C89CO3,0,OH
5749,C89NO3,C89O,0,hv
5750,C89NO3,CH3COCH3,0,OH
5751,C89NO3,CO13C4CHO,0,OH
5752,C89O,C810O2,0,Uni-molecular
5753,C89O2,C89NO3,0,RO2NO
5754,C89O2,C89O,[],[]
5755,C89O2,C89OH,0,RO2
5756,C89O2,C89OOH,0,RO2HO2
5757,C89OH,C89O,[],[]
5758,C89OOH,C89O,0,hv
5759,C89OOH,C89O2,0,OH
5760,C89PAN,C89CO3,0,KBPAN
5761,C89PAN,CH3COCH3,0,OH
5762,C89PAN,CO,0,OH
5763,C89PAN,CO13C4CHO,0,OH
5764,C8BC,C8BCO2,0,OH
5765,C8BCCO,C89O2,0,OH
5766,C8BCNO3,C8BCCO,0,OH
5767,C8BCNO3,C8BCO,0,hv
5768,C8BCO,C89O2,0,KDEC
5769,C8BCO2,C8BCCO,0,RO2
5770,C8BCO2,C8BCNO3,0,RO2NO
5771,C8BCO2,C8BCO,[],[]
5772,C8BCO2,C8BCOH,0,RO2
5773,C8BCO2,C8BCOOH,0,RO2HO2
5774,C8BCOH,C8BCCO,0,OH
5775,C8BCOOH,C8BCCO,0,OH
5776,C8BCOOH,C8BCO,0,hv
5777,C8CO2DBAL,C7DCCO3,0,hv
5778,C8CO2DBAL,C8CO3OHO2,0,OH
5779,C8CO2DBAL,CO,0,hv
5780,C8CO2DBCO3,C33CO,[],[]
5781,C8CO2DBCO3,C3H7CO3,[],[]
5782,C8CO2DBCO3,C8CO2DBPAN,0,NO2
5783,C8CO2DBCO3,C8CO2DCO3H,0,HO2
5784,C8CO2DBPAN,C33CO,0,OH
5785,C8CO2DBPAN,C3H7CHO,0,OH
5786,C8CO2DBPAN,C8CO2DBCO3,0,KBPAN
5787,C8CO2DCO3H,C33CO,0,hv
5788,C8CO2DCO3H,C3H7CO3,0,hv
5789,C8CO2DCO3H,C8CO2DBCO3,0,OH
5790,C8CO2OHCO3,C62CHO,[],[]
5791,C8CO2OHCO3,C8CO2OHPAN,0,NO2
5792,C8CO2OHCO3,C8O2OHCO3H,0,HO2
5793,C8CO2OHCO3,CO,[],[]
5794,C8CO2OHPAN,C62CHO,0,OH
5795,C8CO2OHPAN,C8CO2OHCO3,0,KBPAN
5796,C8CO2OHPAN,CO,[],[]
5797,C8CO3OHO,C33CO,0,KDEC
5798,C8CO3OHO,PGLYOX,0,KDEC
5799,C8CO3OHO2,C83COOHOOH,0,RO2HO2
5800,C8CO3OHO2,C8CO3OHO,[],[]
5801,C8CO4DB,C5CO234,0,OH
5802,C8CO4DB,C5CO2DBCO3,0,hv
5803,C8CO4DB,CH3CO3,0,hv
5804,C8CO4DB,CO,[],[]
5805,C8DBCO2CO3,C33CO,[],[]
5806,C8DBCO2CO3,C8DBCO2PAN,0,NO2
5807,C8DBCO2CO3,C8DCO2CO3H,0,HO2
5808,C8DBCO2CO3,IPRCO3,[],[]
5809,C8DBCO2PAN,C33CO,0,OH
5810,C8DBCO2PAN,C8DBCO2CO3,0,KBPAN
5811,C8DBCO2PAN,IPRCHO,0,OH
5812,C8DCO2CO3H,C33CO,0,hv
5813,C8DCO2CO3H,C8CO2DBCO3,0,OH
5814,C8DCO2CO3H,IPRCO3,0,hv
5815,C8M2CO6O,C7DDICARB,0,KDEC
5816,C8M2CO6O,CH3CO3,0,KDEC
5817,C8M2CO6O2,C8M2CO6O,[],[]
5818,C8M2CO6O2,C8M2CO6OH,0,RO2
5819,C8M2CO6O2,C8M2CO6OOH,0,RO2HO2
5820,C8M2CO6O2,C8M3CO,0,RO2
5821,C8M2CO6OH,C7DDICARB,0,hv
5822,C8M2CO6OH,C8M3CO,0,OH
5823,C8M2CO6OH,CH3CO3,0,hv
5824,C8M2CO6OOH,C2H5CO3,0,hv
5825,C8M2CO6OOH,C7DDICARB,0,hv
5826,C8M2CO6OOH,C8M2CO6O,0,hv
5827,C8M2CO6OOH,C8M3CO,0,OH
5828,C8M2CO6OOH,CH3CO3,0,hv
5829,C8M2CO6OOH,CO,0,hv
5830,C8M2CO6OOH,CO24C53OOH,0,hv
5831,C8M3CO,C2H5CO3,0,hv
5832,C8M3CO,C5CO234,[],[]
5833,C8M3CO,CO,0,hv
5834,C8M3CO,EGLYOX,0,OH
5835,C8O2OHCO3H,C62CHO,0,hv
5836,C8O2OHCO3H,C8CO2OHCO3,0,OH
5837,C8O2OHCO3H,CO,0,hv
5838,C8OHCO2CO3,C61CHO,[],[]
5839,C8OHCO2CO3,C8OHCO2PAN,0,NO2
5840,C8OHCO2CO3,C8OHO2CO3H,0,HO2
5841,C8OHCO2CO3,CO,[],[]
5842,C8OHCO2PAN,C61CHO,0,OH
5843,C8OHCO2PAN,C8OHCO2CO3,0,KBPAN
5844,C8OHCO2PAN,CO,[],[]
5845,C8OHO2CO3H,C61CHO,0,hv
5846,C8OHO2CO3H,C8OHCO2CO3,0,OH
5847,C8OHO2CO3H,CO,0,hv
5848,C8PAN1,C5H11CHO,0,OH
5849,C8PAN1,CO,0,OH
5850,C8PAN1,HCHO,0,OH
5851,C8PAN1,HO6C7CO3,0,KBPAN
5852,C914CO,C87CO3,[],[]
5853,C914O,C87CO3,0,KDEC
5854,C914O2,C914CO,0,RO2
5855,C914O2,C914O,[],[]
5856,C914O2,C914OH,0,RO2
5857,C914O2,C914OOH,0,RO2HO2
5858,C914OH,C914CO,0,OH
5859,C914OOH,C914CO,0,OH
5860,C914OOH,C914O,0,hv
5861,C915NO3,C88CHO,0,OH
5862,C915NO3,C915O,0,hv
5863,C915O,C88CHO,0,O2
5864,C915O,C916O2,0,Uni-molecular
5865,C915O2,C88CHO,0,RO2
5866,C915O2,C915NO3,0,RO2NO
5867,C915O2,C915O,[],[]
5868,C915O2,C915OH,0,RO2
5869,C915O2,C915OOH,0,RO2HO2
5870,C915OH,C88CHO,0,OH
5871,C915OOH,C88CHO,0,OH
5872,C915OOH,C915O,0,hv
5873,C916NO3,C916O,0,hv
5874,C916NO3,CH3COCH3,0,OH
5875,C916NO3,CO123C5CHO,0,OH
5876,C916O,C616O2,0,KDEC
5877,C916O,CH3COCH3,0,KDEC
5878,C916O2,C916NO3,0,RO2NO
5879,C916O2,C916O,[],[]
5880,C916O2,C916OH,0,RO2
5881,C916O2,C916OOH,0,RO2HO2
5882,C916OH,C916O,[],[]
5883,C916OOH,C916O,0,hv
5884,C916OOH,C916O2,0,OH
5885,C917NO3,C619CO,0,OH
5886,C917NO3,C917O,0,hv
5887,C917NO3,CH3COCH3,0,OH
5888,C917O,C619O2,0,KDEC
5889,C917O,CH3COCH3,0,KDEC
5890,C917O2,C917NO3,0,RO2NO
5891,C917O2,C917O,[],[]
5892,C917O2,C917OH,0,RO2
5893,C917O2,C917OOH,0,RO2HO2
5894,C917OH,C917O,0,OH
5895,C917OOH,C917O,0,hv
5896,C917OOH,C917O2,0,OH
5897,C918CHO,C918CO3,[],[]
5898,C918CHO,CO,0,hv
5899,C918CHO,HNO3,0,NO3
5900,C918CHO,NOPINONE,0,hv
5901,C918CO3,C918CO3H,0,HO2
5902,C918CO3,C918PAN,0,NO2
5903,C918CO3,NOPINONE,[],[]
5904,C918CO3H,C918CO3,0,OH
5905,C918CO3H,NOPINONE,0,hv
5906,C918NO3,C918O,0,hv
5907,C918NO3,CH3COCH3,0,OH
5908,C918NO3,HCOCH2CHO,[],[]
5909,C918O,C919O2,0,KDEC
5910,C918O2,C918NO3,0,RO2NO
5911,C918O2,C918O,[],[]
5912,C918O2,C918OH,0,RO2
5913,C918O2,C918OOH,0,RO2HO2
5914,C918OH,C918O,[],[]
5915,C918OOH,C918O,0,hv
5916,C918OOH,C918O2,0,OH
5917,C918PAN,C918CO3,0,KBPAN
5918,C918PAN,CO,0,OH
5919,C918PAN,NOPINONE,0,OH
5920,C919NO3,C919O,0,hv
5921,C919NO3,CH3COCH3,0,OH
5922,C919NO3,HCOCH2CHO,[],[]
5923,C919O,C620O2,0,KDEC
5924,C919O,CH3COCH3,0,KDEC
5925,C919O2,C919NO3,0,RO2NO
5926,C919O2,C919O,[],[]
5927,C919O2,C919OH,0,RO2
5928,C919O2,C919OOH,0,RO2HO2
5929,C919OH,C919O,[],[]
5930,C919OOH,C919O,0,hv
5931,C919OOH,C919O2,0,OH
5932,C91O,C92O2,0,Uni-molecular
5933,C91O2,C91O,[],[]
5934,C91O2,C91OOH,0,RO2HO2
5935,C91OOH,C91O,0,hv
5936,C91OOH,C91O2,0,OH
5937,C920CO3,C920CO3H,0,HO2
5938,C920CO3,C920O2,[],[]
5939,C920CO3,C920PAN,0,NO2
5940,C920CO3,HOPINONIC,[],[]
5941,C920CO3H,C920CO3,0,OH
5942,C920CO3H,C920O2,0,hv
5943,C920O,C921O2,0,Uni-molecular
5944,C920O2,C920O,[],[]
5945,C920O2,C920OOH,0,RO2HO2
5946,C920OOH,C920O,0,hv
5947,C920OOH,C920O2,0,OH
5948,C920PAN,C109OH,0,OH
5949,C920PAN,C920CO3,0,KBPAN
5950,C920PAN,CO,0,OH
5951,C921O,C922O2,0,KDEC
5952,C921O2,C921O,[],[]
5953,C921O2,C921OOH,0,RO2HO2
5954,C921OOH,C921O,0,hv
5955,C921OOH,C921O2,0,OH
5956,C922O,C621O2,0,KDEC
5957,C922O,CH3COCH3,0,KDEC
5958,C922O2,C922O,[],[]
5959,C922O2,C922OOH,0,RO2HO2
5960,C922OOH,C922O,0,hv
5961,C922OOH,C922O2,0,OH
5962,C923CO3,C923CO3H,0,HO2
5963,C923CO3,C923O2,[],[]
5964,C923CO3,C923PAN,0,NO2
5965,C923CO3,LIMONONIC,[],[]
5966,C923CO3H,C923CO3,0,OH
5967,C923CO3H,C923O2,0,hv
5968,C923NO3,C923O,0,hv
5969,C923NO3,NORLIMAL,0,OH
5970,C923O,C924O2,0,KDEC
5971,C923O2,C923NO3,0,RO2NO
5972,C923O2,C923O,[],[]
5973,C923O2,C923OH,0,RO2
5974,C923O2,C923OOH,0,RO2HO2
5975,C923O2,NORLIMAL,0,RO2
5976,C923OH,NORLIMAL,0,OH
5977,C923OOH,C923O,0,hv
5978,C923OOH,NORLIMAL,0,OH
5979,C923PAN,C923CO3,0,KBPAN
5980,C923PAN,CO,0,OH
5981,C923PAN,NORLIMAL,0,OH
5982,C924CO,C622CO3,0,hv
5983,C924CO,C925O2,0,OH
5984,C924CO,CH3CO3,0,hv
5985,C924O,C622CHO,0,KDEC
5986,C924O,CH3CO3,0,KDEC
5987,C924O2,C924CO,0,RO2
5988,C924O2,C924O,[],[]
5989,C924O2,C924OH,0,RO2
5990,C924O2,C924OOH,0,RO2HO2
5991,C924OH,C924CO,0,OH
5992,C924OOH,C924CO,0,OH
5993,C924OOH,C924O,0,hv
5994,C925O,C818CO,0,KDEC
5995,C925O,HCHO,0,KDEC
5996,C925O2,C925O,[],[]
5997,C925O2,C925OOH,0,RO2HO2
5998,C925OOH,C925O,0,hv
5999,C925OOH,C925O2,0,OH
6000,C926O,CH3CO3,0,KDEC
6001,C926O,CO25C6CHO,0,KDEC
6002,C926O2,C926O,[],[]
6003,C926O2,C926OH,0,RO2
6004,C926O2,C926OOH,0,RO2HO2
6005,C926OH,C926O,0,hv
6006,C926OH,CH3CO3,0,OH
6007,C926OH,CO25C6CHO,0,OH
6008,C926OOH,C926O,0,hv
6009,C926OOH,C926O2,0,OH
6010,C927NO3,C630CO,0,OH
6011,C927NO3,C927O,0,hv
6012,C927NO3,CH3COCH3,0,OH
6013,C927O,C630O2,0,KDEC
6014,C927O,CH3COCH3,0,KDEC
6015,C927O2,C927NO3,0,RO2NO
6016,C927O2,C927O,[],[]
6017,C927O2,C927OH,0,RO2
6018,C927O2,C927OOH,0,RO2HO2
6019,C927OH,C927O,0,OH
6020,C927OOH,C927O,0,hv
6021,C927OOH,C927O2,0,OH
6022,C928CO2H,C928O2,0,OH
6023,C928CO3,C928CO2H,[],[]
6024,C928CO3,C928CO3H,0,HO2
6025,C928CO3,C928O2,[],[]
6026,C928CO3,C928PAN,0,NO2
6027,C928CO3H,C928CO3,0,OH
6028,C928CO3H,C928O2,0,hv
6029,C928NO3,C827CHO,0,OH
6030,C928NO3,C928O,0,hv
6031,C928O,C929O2,0,KDEC
6032,C928O2,C827CHO,0,RO2
6033,C928O2,C928NO3,0,RO2NO
6034,C928O2,C928O,[],[]
6035,C928O2,C928OH,0,RO2
6036,C928O2,C928OOH,0,RO2HO2
6037,C928OH,C827CHO,0,OH
6038,C928OOH,C827CHO,0,OH
6039,C928OOH,C928O,0,hv
6040,C928PAN,C827CHO,0,OH
6041,C928PAN,C928CO3,0,KBPAN
6042,C928PAN,CO,0,OH
6043,C929CO,C828CHO,0,OH
6044,C929CO,CO2C3CO3,0,hv
6045,C929CO,HM22CO3,0,hv
6046,C929O,CO2C3CHO,0,KDEC
6047,C929O,HM22CO3,0,KDEC
6048,C929O2,C929CO,0,RO2
6049,C929O2,C929O,[],[]
6050,C929O2,C929OH,0,RO2
6051,C929O2,C929OOH,0,RO2HO2
6052,C929OH,C929CO,0,OH
6053,C929OOH,C929CO,0,OH
6054,C929OOH,C929O,0,hv
6055,C92O,CH3CHO,0,KDEC
6056,C92O,HO5C6CO3,0,KDEC
6057,C92O2,C92O,[],[]
6058,C92O2,C92OOH,0,RO2HO2
6059,C92OOH,C92O,0,hv
6060,C92OOH,C92O2,0,OH
6061,C930NO3,C930O,0,hv
6062,C930NO3,CH3COCH3,0,OH
6063,C930NO3,CO123C5CHO,0,OH
6064,C930O,C6145COO2,0,KDEC
6065,C930O,CH3COCH3,0,KDEC
6066,C930O2,C930NO3,0,RO2NO
6067,C930O2,C930O,[],[]
6068,C930O2,C930OH,0,RO2
6069,C930O2,C930OOH,0,RO2HO2
6070,C930OH,CH3COCH3,0,OH
6071,C930OH,CO123C5CHO,0,OH
6072,C930OOH,C930O,0,hv
6073,C930OOH,CH3COCH3,0,OH
6074,C930OOH,CO123C5CHO,0,OH
6075,C93CO,C3H7CHO,0,hv
6076,C93CO,CO356C9,0,OH
6077,C93CO,CO3C4CO3,0,hv
6078,C93NO3,C93CO,0,OH
6079,C93NO3,C93O,0,hv
6080,C93O,C3H7CHO,0,Uni-molecular
6081,C93O,CO3C4CHO,0,Uni-molecular
6082,C93O2,C93CO,0,RO2
6083,C93O2,C93NO3,0,RO2NO
6084,C93O2,C93O,[],[]
6085,C93O2,C93OH,0,RO2
6086,C93O2,C93OOH,0,RO2HO2
6087,C93OH,C93CO,0,OH
6088,C93OH,C93O,0,hv
6089,C93OOH,C93CO,0,OH
6090,C93OOH,C93O,0,hv
6091,C94O,C3H7CO3,0,KDEC
6092,C94O,CO3C4CHO,0,KDEC
6093,C94O2,C94O,[],[]
6094,C94O2,C94OH,0,RO2
6095,C94O2,C94OOH,0,RO2HO2
6096,C94O2,CO356C9,0,RO2
6097,C94OH,C3H7CO3,0,hv
6098,C94OH,CO356C9,0,OH
6099,C94OH,CO3C4CHO,0,hv
6100,C94OOH,C3H7CO3,0,hv
6101,C94OOH,C94O,0,hv
6102,C94OOH,CO356C9,0,OH
6103,C94OOH,CO3C4CHO,0,hv
6104,C95O,C3H7CO3,0,KDEC
6105,C95O,CO,0,KDEC
6106,C95O,EGLYOX,0,KDEC
6107,C95O2,C95O,[],[]
6108,C95O2,C95OOH,0,RO2HO2
6109,C95OOH,C95O,0,hv
6110,C95OOH,C95O2,0,OH
6111,C96CO3,C10PAN2,0,NO2
6112,C96CO3,C96O2,[],[]
6113,C96CO3,PERPINONIC,0,HO2
6114,C96CO3,PINONIC,[],[]
6115,C96NO3,C96O,0,hv
6116,C96NO3,NORPINAL,0,OH
6117,C96O,C97O2,0,Uni-molecular
6118,C96O2,C96NO3,0,RO2NO
6119,C96O2,C96O,[],[]
6120,C96O2,C96OH,0,RO2
6121,C96O2,C96OOH,0,RO2HO2
6122,C96O2,NORPINAL,0,RO2
6123,C96OH,C96O,0,hv
6124,C96OH,NORPINAL,0,OH
6125,C96OOH,C96O,0,hv
6126,C96OOH,C96O2,0,OH
6127,C96OOH,NORPINAL,0,OH
6128,C97O,C98O2,0,KDEC
6129,C97O2,C97O,[],[]
6130,C97O2,C97OH,0,RO2
6131,C97O2,C97OOH,0,RO2HO2
6132,C97OH,C97O,[],[]
6133,C97OOH,C97O,0,hv
6134,C97OOH,C97O2,0,OH
6135,C98NO3,C614CO,0,OH
6136,C98NO3,C98O,0,hv
6137,C98NO3,CH3COCH3,0,OH
6138,C98O,C614O2,0,KDEC
6139,C98O,CH3COCH3,0,KDEC
6140,C98O2,C98NO3,0,RO2NO
6141,C98O2,C98O,[],[]
6142,C98O2,C98OH,0,RO2
6143,C98O2,C98OOH,0,RO2HO2
6144,C98OH,C98O,[],[]
6145,C98OOH,C98O,0,hv
6146,C98OOH,C98O2,0,OH
6147,C9DC,C9DCO2,0,OH
6148,C9DCCO,C914O2,0,OH
6149,C9DCNO3,C9DCCO,0,OH
6150,C9DCNO3,C9DCO,0,hv
6151,C9DCO,C914O2,0,KDEC
6152,C9DCO2,C9DCCO,0,RO2
6153,C9DCO2,C9DCNO3,0,RO2NO
6154,C9DCO2,C9DCO,[],[]
6155,C9DCO2,C9DCOH,0,RO2
6156,C9DCO2,C9DCOOH,0,RO2HO2
6157,C9DCOH,C9DCCO,0,OH
6158,C9DCOOH,C9DCCO,0,OH
6159,C9DCOOH,C9DCO,0,hv
6160,C9M2CO6O,C2H5CO3,0,KDEC
6161,C9M2CO6O,C7DDICARB,0,KDEC
6162,C9M2CO6O2,C9M2CO6O,[],[]
6163,C9M2CO6O2,C9M2CO6OH,0,RO2
6164,C9M2CO6O2,C9M2CO6OOH,0,RO2HO2
6165,C9M2CO6O2,C9M3CO,0,RO2
6166,C9M2CO6OH,C2H5CO3,0,hv
6167,C9M2CO6OH,C7DDICARB,0,hv
6168,C9M2CO6OH,C9M3CO,0,OH
6169,C9M2CO6OOH,C2H5CO3,0,hv
6170,C9M2CO6OOH,C7DDICARB,0,hv
6171,C9M2CO6OOH,C9M2CO6O,0,hv
6172,C9M2CO6OOH,C9M3CO,0,OH
6173,C9M3CO,C2H5CO3,0,hv
6174,C9M3CO,CO,0,hv
6175,C9M3CO,CO234C6,[],[]
6176,C9M3CO,EGLYOX,0,OH
6177,C9PAN1,C6H13CHO,0,OH
6178,C9PAN1,CO,0,OH
6179,C9PAN1,HCHO,0,OH
6180,C9PAN1,HO7C8CO3,0,KBPAN
6181,C9PAN2,C85CO3,0,KBPAN
6182,C9PAN2,C85OOH,0,OH
6183,C9PAN2,CO,0,OH
6184,CATEC1O,CATEC1O2,0,O3
6185,CATEC1O,NCATECHOL,0,NO2
6186,CATEC1O2,CATEC1O,[],[]
6187,CATEC1O2,CATEC1OOH,0,RO2HO2
6188,CATEC1OOH,CATEC1O,0,hv
