,x,y,group
PXYMUCO2,-0.5747245,-0.44117144,14
EBZBIPERO2,-0.518658,-0.5105153,17
IPBZPOXMUC,-0.6463566999999999,-0.33878145,-1
METLPOXMUC,-0.67560285,-0.2826975,-1
TM135OXMUC,-0.65217614,-0.3025771,-1
OXYLOL,-0.51763314,-2.7033272,-1
PBZBIPERO2,-0.51785374,-0.4985081,17
EBZMUCO2,-0.57923913,-0.42974576,-1
EBZPOXMUC,-0.64995277,-0.30460653,-1
PBENZOL,-0.36164877,-0.59577644,-1
MXYEPOXMUC,-0.6490635,-0.31454920000000003,-1
TM124OL,-0.5105946,-2.6384792,-1
TM123OXMUC,-0.64311486,-0.3020656,-1
CH3CHCLOH,-1.5628847,0.27788737,34
PETLPOXMUC,-0.674018,-0.26678112,-1
DETLPOXMUC,-0.67124104,-0.28791317,-1
MBOAOH,-0.61319613,-0.3261841,2
PETOH,-0.5160995,-2.636997,-1
C630OH,-0.56910944,-0.3907445,-1
IPBENZOL,-0.3868784,-0.55802995,-1
TM123BOL,-0.40979198,-0.53266233,-1
METLMUCO2,-0.5882979,-0.42560070000000005,-1
DMEBPOXMUC,-0.680025,-0.28275454,-1
PXYEPOXMUC,-0.6363422,-0.32843235,2
TM124OXMUC,-0.63020474,-0.33593535,-1
BCLKAOH,-0.6847446,-0.32880694,7
MXYLOL,-0.5038661,-2.700351,-1
M3FOO,-0.67364025,-0.7614525,-1
OETOH,-0.5091778,-2.6655792999999997,-1
TM124MUCO2,-0.54346865,-0.49783424,17
BCLKBOH,-0.5612899,-0.5398599000000001,-1
NBZFUONE,-0.5586338000000001,-1.3049088,-1
M2HEXBNO3,-1.7857246,0.37682396,-1
INB1O,-0.7788259,-0.6271321,-1
BZFUOH,-0.5927465999999999,-0.3814967,8
M3HEXBNO3,-0.6801368,-0.3997864,4
M23C43NO3,-1.6284736000000002,0.2768259,35
C628OH,-0.7092595,-0.27319974,-1
PETLMUCO2,-0.5878871999999999,-0.41482726,-1
C735OH,-0.9079394000000001,-0.10468954,23
TM135OLOH,-0.631318,-0.85471374,-1
DMEPHOLOH,-0.6458753,-0.81178474,-1
INB1OH,-0.5778415,-0.41294563,-1
APINBO2,-0.4623215,-0.657446,-1
M23C43OH,-21.474042999999998,4.336225499999999,57
C7DDCOH,-0.6317665,-0.30951297,1
M3HEXBOH,-1.4202784,-9.976924,-1
TMB1FUOH,-0.63998574,-0.6961510000000001,21
M2HEXBOH,-18.49406,3.7706760000000004,56
DEMPHOLOH,-0.6583734,-0.7615970000000001,-1
C527O,-0.7081156,-0.388843,-1
C42NO33O2,-1.2266529,0.17373653,-1
C619OH,-1.6550076,0.3719145,-1
CH3CCL2OH,-19.85634,4.026022,56
DIBRETOH,-2.308344,-13.944258999999999,-1
O1D,-0.7062795000000001,-0.31407914,-1
MEBFUOH,-0.63002884,-0.7154176999999999,21
C4OCCOHNO3,-0.645071,-0.45430037,13
HO1C6NO3,-1.604854,0.28203540000000005,35
ACPRONEOH,-1.2008176000000002,0.14700338,28
C1312NO3,-0.7809294,-4.9426193,49
HO13C5NO3,-1.1346585,0.07961065,-1
C520OH,-0.7599295,-0.30538213,-1
VINOH,-0.69771755,-0.30277747,-1
BCBO2,-0.52968913,-0.49333292,17
MXYFUOH,-0.6283403000000001,-0.72044814,21
HO134C5,-0.98273396,0.046078022999999996,-1
NPBFUONE,-0.58319825,-0.8741713,-1
NEBFUONE,-0.5817408000000001,-0.86323106,-1
C1312OH,-0.74140245,-4.586782,-1
BPINBO2,-0.5563965,-0.45207787,14
HO25C7,-1.2828877,0.21968517,-1
NTM135OLOH,-0.60188425,-0.50283307,-1
CCL3CH2OH,-1.1182945,0.12350026,26
HO3C86NO3,-1.6425372,0.35496646,36
NC1313OH,-0.64395905,-0.9535186,-1
HO3C96NO3,-1.5791981000000002,0.28820652,34
NC826OH,-0.54604363,-0.38283545,-1
HO3C76NO3,-1.5603875,0.28493124,34
HO36C8,-1.5143648,0.3277407,-1
PXYFUOH,-0.59465015,-0.8395938000000001,-1
M3PECNO3,-1.8143477,0.29352564,-1
H134M3C5,-0.53259426,-0.45696127,-1
C107OH,-1.2221833,0.21029544,-1
NDEMPHOLOH,-0.6196918,-0.46870434,13
M3PECOH,-28.527471999999996,5.6563300000000005,-1
C526O,-0.7126788000000001,-0.34979638,11
NDMEPHOLOH,-0.61319995,-0.49104553,-1
HO3C116NO3,-1.6282587,0.33620359999999994,36
C2H6,-40.44882,7.6847367,-1
C629OH,-0.7652581,-0.27742085,-1
H13M3C5NO3,-0.5891361999999999,-1.8877573,40
C78OH,-1.2961004999999999,0.1516991,-1
BCBOCOO,-0.61916286,-0.77000946,21
NIPBFUONE,-0.582435,-0.8601386999999999,-1
C3H7CHOO,-1.036373,-0.028980784,-1
PGLOO,-0.7064887,-0.5840559000000001,-1
HO36C9,-1.3022596000000002,0.22705898,-1
HO3C106NO3,-1.628955,0.34629932,36
HO3C126NO3,-1.631364,0.34487736,36
HO36C12,-1.5175183,0.32465896,-1
NC623OH,-0.58771294,-1.2512456,-1
NC728OH,-0.5759648,-2.2589877,-1
PGLYOXOH,-0.8321040000000001,-0.13646525,-1
HO36C10,-1.51339,0.32847682,-1
ACBUONBOH,-1.9552610000000001,0.34671729999999995,-1
C2H5CHOO,-0.9644771000000001,-0.0364745,-1
HO36C11,-1.5044327,0.32166976,-1
HO1C5NO3,-1.4394749,0.2311299,-1
H2M4C65NO3,-1.548905,0.27616578,34
M2PEDNO3,-1.8889021000000001,0.32494140000000005,37
LIMALNO3,-0.68432444,-0.67981166,-1
M2PEDOH,-21.05259,4.264476,57
EIPKAOH,-1.868094,0.30500698,-1
H25M3C6,-1.8569488999999997,0.34937936,-1
TMB2FUOH,-7.269980400000001,1.4797287000000001,-1
MPHCOMEOH,-0.5842504,-0.5315353,-1
DMPHCOMOH,-0.586888,-0.5172558,-1
LIMALOH,-0.6899291,-0.37173405,-1
EMPHCOMOH,-0.66757566,-0.39381048,4
C4OCCOHCO2,-0.601824,-0.43494883,12
HPC52O2,-0.62129813,-0.42615268,-1
MIBKANO3,-1.395721,0.18555354,-1
CO1H63NO3,-0.7500342,-4.702977,48
MIBKAOH,-1.9953273999999999,0.35160547,38
CL12PRBOH,-18.88355,3.8409529000000004,56
COCCOH2CO2,-0.6026957,-0.40024772,9
MCOOTBNO3,-1.4138527,0.22573142,31
TBUACOH,-1.1598636,0.1499861,-1
PHCOETOH,-0.5697996,-0.38059866,-1
C514CO23OH,-0.696998,-0.4162955,-1
CO1H63OH,-0.7091447,-4.2653413,46
C4OCCOHCOH,-0.73551536,-0.25895926,15
LIMALAO2,-0.5061359999999999,-1.0578376,-1
OXYFUOH,-0.6514936,-0.6823884,21
C1210NO3,-0.66068834,-4.683215000000001,-1
C916NO3,-0.6680523,-0.4284481,-1
C527O2,-0.50969416,-0.70385814,-1
LIMALBO2,-0.48093367,-1.51082,-1
C916OH,-0.6015263000000001,-0.35774340000000004,5
C109O2,-0.6823308000000001,-0.23129249,-1
C1210OH,-0.690385,-3.2397661,-1
BCSOZ,-0.5705725,-0.7442244,-1
C620OH,-0.72634214,-4.6064453,-1
H1MC5NO3,-1.590319,0.32588124,-1
HO2C6NO3,-1.542037,0.27982056,34
C713OH,-1.6138556999999998,0.2507584,35
DECNO3,-1.6391528999999998,0.35925913,36
DDECNO3,-1.62971,0.35767323,36
C64NO3,-1.2279533999999999,0.102156274,-1
CHEXNO3,-0.8301261999999999,-0.14437813,-1
C1215NO3,-0.7692606,-4.8878580000000005,49
PXYOLOH,-1.0774853000000002,-6.8317266000000005,53
C521OH,-0.7556505,-0.38921195,-1
C136NO3,-0.6870844,-4.900288,-1
C2H5MECOO,-0.94181484,-0.12971227,-1
TM124OLOH,-1.0710203999999999,-6.808609,53
C136OH,-0.6542680000000001,-3.7108126000000006,44
OETOLOH,-1.0343199,-6.525258,-1
UDECNO3,-1.6307798999999998,0.3596571,36
CO12C4CHO,-0.616898,-0.4991061,-1
HO1MC5NO3,-1.5895233,0.33900282,-1
METOLOH,-0.6578009,-0.6163378,-1
CRESOH,-1.0723281,-6.8390827000000005,53
PE4E2CO,-0.7020579,-0.25317606,-1
MXYOLOH,-1.0701688999999999,-6.789562700000001,53
IPGLYOXOH,-0.7350744,-0.25647387,15
PHENOH,-1.0678148,-6.777626,53
C6CO2M2OH,-0.6534113,-0.38280149999999996,-1
UDECOH,-1.3001718999999998,0.24828088,-1
HO25C6,-1.270915,0.21579539999999997,-1
MIBKHO14,-1.1249808000000001,0.029503694,-1
C1215OH,-0.72017854,-4.477792,-1
NBUTDAOH,-0.5567945,-0.78093624,-1
DDECOH,-1.310107,0.26402003,-1
ISOP34O2,-0.5286148,-0.48915774,17
PETOLOH,-1.0617721000000002,-6.6787777,53
OXYOLOH,-1.0523133999999998,-6.711564999999999,53
PBENZOLOH,-1.0622008,-6.727065,53
BUTDBOH,-0.5897137,-0.31495848,-1
TM123OLOH,-0.6389534,-0.692349,21
CYHEXOL,-0.8106777,-0.10244087,20
DECOH,-1.3069925,0.26500124,-1
ME3BU3ECHO,-0.6304373999999999,-0.35742715,-1
C134OH,-0.75185055,-0.24313112,-1
C612OH,-1.1807113,0.14484124,-1
C616OH,-0.56027955,-0.46685129999999997,-1
BCALNO3,-0.6761775,-0.6990651,-1
IPBENZOLOH,-0.92607564,-5.617183,-1
ISOPANO3,-0.47023642,-2.0247898,40
C918NO3,-0.35458192,-0.81274354,-1
C510OH,-0.61596984,-0.72823244,21
EBENZOLOH,-1.0595043,-6.699554400000001,53
C5NO3CO4OH,-0.7264704000000001,-0.17181075,22
C918OH,-0.6992031999999999,-4.5221252,-1
C7ADCOH,-0.63849294,-0.3016468,-1
BCALOH,-0.68759155,-0.37689870000000003,-1
CY6DIONOH,-0.6366816,-0.47191435,13
NC730OH,-0.62670183,-0.6614743000000001,-1
CO25C6OH,-1.525323,0.19039348,-1
MIBKBOH,-1.2467469999999998,0.12141211,-1
C53OH,-1.1862674,0.114708036,-1
PC3ODBCO2H,-0.7012187,-0.35132438,-1
HO2M2C5NO3,-1.3502034,0.19396892,30
LMKBOO,-0.6190423,-1.8752397,40
RGDCO2H,-0.7159824,-0.32488728,11
C4COMOH3OH,-1.2684698,0.11895539,-1
M23C4NO3,-1.4418948999999999,0.23640184,-1
IP3ODBCO2H,-0.6682906999999999,-0.44266343,-1
C822NO3,-0.64781606,-4.642298,-1
C731NO3,-0.6773043000000001,-4.8287773000000005,-1
HO2M2C5OH,-1.1232381,0.12756044,26
PHCOMEOH,-0.6070732,-0.34407595,-1
C6CONO34OH,-0.7390846,-0.2716015,15
TMB2FUONE,-1.0929962,0.124472894,25
C731OH,-0.65889394,-3.627843,44
C822OH,-0.6259036,-3.454964,43
NTM124OLOH,-0.5215259,-0.5927686,18
M23C4OH,-1.1805665,0.16128599999999998,-1
ACLOO,-0.7129625,-0.7166392,-1
NPBNZOLOH,-0.5186707,-0.60481656,18
C530NO3,-0.74140716,-0.46269676,-1
C53NO324CO,-0.80216205,-0.22290700000000002,-1
ACBUONANO3,-1.4899904,0.2507106,32
NOXYOLOH,-0.5068152,-0.6418861,-1
NEBNZOLOH,-0.5238027,-0.5903949000000001,18
NMETOLOH,-0.5978414000000001,-0.44922513,12
NPETOLOH,-0.5295422,-0.6090352,18
NPXYOLOH,-0.5218444999999999,-0.5996252,18
NPHENOH,-0.5972002,-0.5263848000000001,16
NIPBNZOLOH,-0.5286805,-0.57324505,-1
DMK2OH,-0.7568303000000001,-0.2650322,-1
BCALCOH,-0.5927319000000001,-0.48410505,-1
NCRESOH,-0.50781196,-0.61527526,18
SBUACAOH,-9.5828,1.9593933999999997,-1
C68NO3,-1.2028433,0.091342546,-1
SBUACANO3,-1.6804869999999998,0.2815916,-1
BCALAOH,-0.5853785,-0.35771382,-1
NMXYOLOH,-0.52227247,-0.59531397,18
PEBQOH,-0.6856717,-4.405026400000001,47
LMKANO3,-0.6388736999999999,-1.618983,-1
C68OH,-1.0324179,0.08578408,-1
NOETOLOH,-0.52288634,-0.6128812,18
EBFUOH,-0.59642154,-0.3570384,5
CH2CL3OH,-19.61702,3.9886994,56
CO3C4NO3OH,-0.6353463,-0.35764578,-1
NTM123OLOH,-0.5991098000000001,-0.45719257,12
C6NO3CO4OH,-0.7728119999999999,-0.12707539,-1
ACBUONAOH,-1.625133,0.27828,35
M22C4NO3,-1.5142499,0.32898653,-1
BCALBOH,-0.5656068000000001,-0.49983278,-1
OETLQOH,-0.6043108,-3.2085056,42
OXYQOH,-0.61046284,-3.2280476,42
BUTDANO3,-0.5504844,-0.77255815,-1
C5MO132OH,-0.71460474,-0.45837685,-1
PTLQOH,-0.6820125,-4.398423,47
IPRBQOH,-0.6826014,-4.2405915,46
PPRBQOH,-0.68559057,-4.789238500000001,-1
C1313NO3,-0.6507496,-0.88769317,-1
C8BCNO3,-1.6843175,0.3606978,36
C6O132OH,-0.7450274,-0.35444447,-1
M3PEBNO3,-1.547223,0.27837026,34
HEXBOH,-1.2686801,0.22836636,-1
HEXBNO3,-1.607327,0.3477781,-1
MC52CO2OH,-0.7206809000000001,-0.27331227,-1
C8BCOH,-1.5296931999999999,0.33153844,-1
M3PEBOH,-1.2644879,0.21863400000000002,-1
M22C43NO3,-1.5339893,0.27255926,33
C826OH,-0.56331205,-0.36815518,-1
C826NO3,-0.6111115,-0.9623252,-1
M33C4NO3,-1.4321926999999999,0.22656518,-1
M3PEAOH,-1.1477255,0.15939379999999997,-1
M3PEANO3,-1.5203848,0.32083637,-1
CHCL2CHOH,-1.2246214,0.16004428,28
M33C4OH,-1.1617468999999998,0.147033,-1
CH2CLCH2OH,-1.220904,0.1546887,28
HOHOC4DIAL,-0.6503939999999999,-0.43063959999999996,-1
M22C4OH,-1.1613212,0.16172445,-1
CHCL3OH,-20.219591,4.1040790000000005,56
C1313OH,-0.5723642,-0.93245095,-1
C7BDCOH,-0.72269684,-0.252719,-1
C623NO3,-0.6054133,-1.1019218000000002,-1
M22C43OH,-1.2378871,0.20073421,-1
HONO,-0.655745,-0.29450238,-1
C728NO3,-0.5857159000000001,-1.3139681,-1
PBZQOH,-0.6733883,-4.3657637000000005,47
M2PEANO3,-1.5057158000000002,0.3300119,-1
M2PEBNO3,-1.5345443,0.28709856,34
C65NO36O,-0.70777303,-0.38277265,-1
C717NO3,-1.3485272,0.18655203,30
C623OH,-0.59986794,-0.44018036,12
M2PECNO3,-1.6390876,0.28372413,35
C728OH,-0.5648995,-0.46401367,-1
C712NO3,-1.3059671,0.16045989,-1
C6CO3HO4,-2.0161355,0.33855864,-1
C712OH,-1.7863669999999998,0.29061386,-1
DIIPRETOH,-12.458486,2.5471652000000002,-1
C514OH,-1.1903741,0.11672155,-1
M2PEAOH,-1.1493961000000001,0.16212572,-1
C614OH,-0.6097001,-0.39975497,9
HO1C4NO3,-0.6488268,-0.6318551,-1
C614NO3,-0.60805005,-0.742722,21
DMSO2,-0.59535164,-0.69668174,21
DIIPRETNO3,-1.4666642,0.29694813,-1
M2PECOH,-1.3077359,0.21193539999999997,29
C717OH,-1.3624604,0.19251995,30
C614CO23OH,-0.7501978,-0.28614444,-1
C514NO3,-1.1963808999999999,0.0993398,-1
DMSO,-1.0119909,-0.043099637999999996,-1
M2PEBOH,-1.2436040000000002,0.20153107,-1
C51NO3,-0.79782456,-0.26598590000000005,-1
HOC4H8OH,-0.66801363,-0.30788267,-1
C77NO3,-1.3858602,0.19930504,31
C54NO3,-0.82088226,-0.17657506,-1
HMGLYOO,-0.7033541,-0.6761304,-1
M2HEXANO3,-1.5738295,0.34339592,-1
M3HEXANO3,-1.5855708999999998,0.34664318,-1
C736OH,-0.6063923000000001,-0.32343614,-1
M3HEXAOH,-1.2267219999999999,0.20272715,-1
HO13C4NO3,-0.6499037,-0.6214923000000001,-1
C5CO24O,-1.0547948999999999,-0.07283048,-1
HO24C5NO3,-0.8029744000000001,-0.1825205,-1
M2HEXAOH,-1.2344875,0.2145789,-1
HO124C5,-0.7403773,-0.11882155,22
C56NO3,-0.8069004,-0.18955585,-1
MTBKNO3,-1.3450676000000001,0.20164564,30
C6NO3CO5OH,-1.0319533,0.10131703,-1
NC41OO,-0.70180386,-0.7198928000000001,-1
IPBFUOH,-0.5924765000000001,-0.32793102,-1
PBFUOH,-0.5907956999999999,-0.33442858,-1
C54OH,-0.8081168000000001,-0.09029946,20
NOAOO,-0.70284367,-0.7029751999999999,-1
C77OH,-1.508357,0.23757616,32
C56OH,-0.80452776,-0.102050915,20
C52OH,-1.1581974,0.13596022,27
NC524OH,-0.57919836,-0.32686087,-1
BCSOZNO3,-0.6329286,-0.9540679,-1
NC524NO3,-0.56946325,-0.33261818,-1
INAOH,-0.5757317,-0.33931592,-1
CL12PRAOH,-1.0329669,0.08385951,-1
HM22C4NO3,-1.0310559000000001,0.05812609,24
C52NO3,-1.209786,0.14354727,28
BCSOZOH,-0.6175357,-0.40568975,9
NC3OO,-0.69940525,-0.71463174,-1
C4ME22OH,-0.7971286,-0.49480078,-1
HO13C4OH,-0.64952123,-0.30174583,-1
MTBKOH,-1.3348073,0.20210925,30
HO2C5NO3,-1.2455432,0.16208673,-1
NC4OO,-0.7036555999999999,-0.70645314,-1
C84OH,-1.9671168,0.33898854,-1
NC2OO,-0.65804595,-0.77253586,-1
CL12PRCOH,-1.1843633999999998,0.16335629,-1
C714OH,-1.3921782,0.19012536,31
HM23C4NO3,-1.2118226,0.14742582,28
HO3C6NO3,-1.3161083,0.19256765,29
C114OH,-2.0235806,0.36782265,38
COCCOHNO3,-0.7108795,-0.29376334,-1
HO2MC5NO3,-1.3998097,0.22196044,31
C104OH,-1.9405386000000002,0.32916490000000004,37
PHIC3NO3,-1.1148844999999998,0.07685226,-1
H2MC5NO3,-1.3971547,0.22536384,31
C94OH,-1.907052,0.3085252,-1
TM124BPNO3,-0.7160309,-0.26703674,15
BOXPRONBOH,-0.49275884,-0.38983828,-1
C58OH,-0.6227305000000001,-0.7051976,21
OETLBIPNO3,-0.753013,-0.1896152,-1
C730NO3,-0.64026886,-0.6169113,-1
LIMBOO,-0.5694193000000001,-1.94985,40
C730OH,-0.64352673,-0.36385953,-1
OXYBPER2OH,-0.61488074,-0.70333177,21
HM23C4OH,-1.0307933,0.08133834,-1
PHIC3OH,-3.3869839,0.6709435,-1
PETLBIPNO3,-0.6093232,-0.8045951,-1
OXYBIPENO3,-0.6938268,-0.27949503,-1
HEXCNO3,-1.5358256000000001,0.28601974,34
TM135MUOH,-0.6045149999999999,-0.31232035,0
LIMANO3,-0.6514167,-0.9784076999999999,-1
PECOH,-2.1969328,0.42180514,-1
PXYBPER2OH,-0.6163665,-0.694259,21
LIMCOH,-0.5512411,-0.42744246,-1
DETLMUNO3,-0.66985977,-0.42447920000000006,-1
TM135MUNO3,-0.68105114,-0.42090443,-1
LIMCNO3,-0.56082064,-0.8478645,-1
C124OH,-2.0045176,0.35690686,38
DMEBMUOH,-0.6162526999999999,-0.30336893,0
OXYFUONE,-0.61378074,-0.44054657,-1
PETLBPR2OH,-0.61603785,-0.7430011,21
HEXCOH,-1.2334486,0.20682141,-1
TM124BP2OH,-0.63328236,-0.64295816,-1
DMEBMUNO3,-0.70595,-0.42452559999999995,-1
PECNO3,-1.6412083,0.29451758,-1
PXYBIPENO3,-0.71225303,-0.2762883,-1
APINBOO,-0.6166475,-1.4324281,-1
C7BDICARB,-0.750433,-0.32869506,-1
C610NO3,-1.2283425,0.14699158,28
OETLBPR2OH,-0.6541482,-0.6259325,-1
NOPINOO,-0.7339798000000001,-0.70591277,-1
BCCNO3,-0.6930281,-0.6381151999999999,-1
APINCOH,-18.27453,3.687588,56
HEX3ONDNO3,-1.3552669,0.28205326,-1
BCANO3,-0.66650784,-0.7833296,-1
DETLMUOH,-0.60932857,-0.30738115,0
APINCNO3,-1.8345490000000002,0.39069492,-1
C8BC,-1.7718896,0.3339239,-1
HNMVKOH,-0.7102397,-0.40231577,-1
HEX3ONDOH,-1.3740027,0.16620225,-1
BCCOH,-0.6950727,-0.34174004,-1
C610OH,-1.2071927,0.15733884,28
HEX2ONBNO3,-1.4445716,0.24652946,-1
C4NO3OCO,-0.83021384,-0.30274245,-1
BPINCNO3,-1.8363302,0.38270062,-1
BPINCOH,-18.228385999999997,3.6780531,56
HEX2ONANO3,-1.5352158999999999,0.33295795,-1
M2BKANO3,-1.4094464,0.23169339,31
CO2HO4C6,-1.5902450000000001,0.25090745,-1
SBUACBNO3,-1.4424763999999999,0.24496734,-1
MIBKOH34,-0.9121376,-0.087499425,23
PRONEMOXOH,-1.2079728,0.12145898,28
C61NO3,-1.2996056,0.17720562,29
SBUACBOH,-1.1952047,0.18580608,-1
C61OH,-1.2937851999999999,0.18793347,29
HEX3ONAOH,-1.9585859,0.34095407,-1
C103NO3,-1.3504461,0.20391846,30
C82NO3,-1.3876486000000001,0.21464317,31
CYHXOLANO3,-0.61106014,-0.7534759,21
C123NO3,-1.4178197,0.23659278,31
M2BKAOH,-1.1433555,0.16026017,-1
HEX3ONANO3,-1.5381073,0.3263815,-1
C93OH,-1.3268794,0.20264283,30
HO2CO3C4O,-0.7367144,-0.43843395,-1
C123OH,-1.5774653,0.27812988,34
HO34CO6C8,-1.5447992,0.26884538,34
C113NO3,-1.4229918,0.23559906,31
NPRACBOH,-1.1830623,0.20387906,-1
C524NO3,-0.5285302,-1.1238971000000002,-1
C103OH,-1.3343368,0.2032619,30
C151NO3,-0.6532954000000001,-0.63456506,-1
BOXPROANO3,-1.4388458,0.2553766,-1
C93NO3,-1.3323045,0.19370489,30
BOXPRONOH,-1.1137489,0.121262215,26
NPRACCNO3,-1.2049098,0.14085045,28
NPRACBNO3,-1.4373475,0.2566965,-1
C113OH,-1.598727,0.2881155,35
CYHXDIOLA,-0.6142310999999999,-0.30910864,0
HMAC,-0.69660974,-0.30773804,-1
C524OH,-0.5448558000000001,-0.3686092,-1
C151OH,-0.6502273000000001,-0.35877198,-1
NPRACCOH,-1.0159305,0.07646628,-1
INDOH,-0.58103323,-0.32225126,-1
CH3SCH2OH,-0.59569573,-0.31327102,-1
C69OH,-1.0946758,0.108963355,25
MTBEBOH,-0.65262693,-0.27585107,-1
CYHXONANO3,-0.5550878,-0.9251804,-1
CO25C74OH,-1.5681806999999999,0.21354029,-1
MTBEBNO3,-0.6216486,-0.62100875,-1
NBUACBNO3,-1.4403902,0.25562117,-1
NBUACBOH,-1.172064,0.19151002,-1
NBUACANO3,-1.4097614,0.23476129999999998,31
C513OH,-0.6463472,-0.32385206,-1
CO25C73OH,-1.3698622999999999,0.18937372,30
C42CHO2O,-0.8924844999999999,-0.14927855,23
C42OH,-0.60430187,-0.40278545,9
NPRACAOH,-1.1461542,0.16248892,-1
NBUACCNO3,-1.4554886999999999,0.31274402,-1
NPRACANO3,-1.4147087,0.23846713,31
NBUACCOH,-1.2239946000000002,0.28447685,-1
C7DCOH,-0.58849615,-0.40154397,8
CYHXONAOH,-0.6248587,-0.32910073,2
NBUACAOH,-1.1364911,0.16569735,-1
C7EDCOH,-0.6433420999999999,-0.34314597,-1
METLBIPNO3,-0.59187484,-0.76586527,-1
ETBEBNO3,-1.513743,0.32596934,-1
C67OH,-0.6231076,-0.3846883,-1
DMEBIPNO3,-0.62615705,-0.7361869000000001,21
C67NO3,-0.6244668000000001,-0.7580368000000001,21
C72NO3,-1.2908127,0.18326621,29
ETBEAOH,-0.9611105999999999,0.045133352,-1
DETLBIPNO3,-0.62639123,-0.74463576,21
MIBKAOHNO3,-1.0551982,0.055420067,24
DETLBPR2OH,-0.6499821,-0.6525773,-1
ETBEANO3,-1.1227078000000001,0.10986345,26
ETBEBOH,-1.2109743,0.2707035,-1
DMEOBPROH,-0.72255677,-0.33619428,11
C152NO3,-0.65051275,-0.59455615,-1
IC7DCOH,-0.5887908000000001,-0.39852858,8
C63OH,-1.1747823,0.1263558,27
DETLOBPROH,-0.68935573,-0.31527597,7
DMEBPR2OH,-0.64211094,-0.6499282,-1
METLBPR2OH,-0.61247444,-0.7206892,21
C72OH,-1.2937021999999998,0.20044619,29
C63NO3,-1.1933221,0.12187422,-1
ETOLOH,-0.61667347,-0.33835283,-1
ETOLNO3,-0.5925514000000001,-0.85759324,-1
LMLKBOH,-0.5385344,-0.48849198,17
INCNO3,-0.65536374,-0.4853795999999999,-1
C152OH,-0.6488729,-0.32972840000000003,-1
C129OH,-0.6559578,-4.2270064000000005,46
INCOH,-0.5973824000000001,-0.31584355,-1
EIPKBNO3,-1.3838841999999998,0.30195832,-1
LMLKAOH,-0.6074849,-0.32331747,-1
EIPKBOH,-1.6004433999999998,0.23333205,-1
ISOPBNO3,-0.54124844,-1.0928532,-1
IPGLOO,-0.7038061999999999,-0.62703335,-1
C41NO3,-0.6251288,-0.74762374,21
CO1C6NO3,-0.600322,-4.28305,-1
C526O2,-0.53943914,-0.5504751,-1
CNO3CLOH,-0.6116634,-0.77599835,21
LIMALAOH,-0.5932076000000001,-0.32888920000000005,-1
ISOPBOH,-0.64798903,-3.043775,41
CO1C6OH,-0.44581375,-0.46184042,-1
HMGLOO,-0.67204964,-0.6900526,-1
C41OH,-0.72351974,-0.40391043,-1
LIMALBOH,-0.53451496,-0.5001793999999999,17
CCLNO3COH,-0.6133294,-0.30081606,-1
DIETETNO3,-1.4134494,0.23463343,31
IPROMC2NO3,-1.0651838,0.083486006,-1
DMMANO3,-0.6798711,-4.889775299999999,-1
ETOC2NO3,-1.0399307,0.06426589,24
DIETETOH,-1.1254586000000002,0.16595052,-1
DMMAOH,-0.8008715000000001,-3.1971638,-1
DMMBOH,-0.78225225,-3.2051992,-1
MVKOHANO3,-0.6254233,-0.750896,21
DMMBNO3,-0.6850611,-4.911086599999999,-1
CO2C3CO2H,-1.9445186,0.17695650000000002,-1
IPROMC2OH,-0.90421516,0.01863946,-1
EOX2EOL,-0.9990210999999999,0.07225672,-1
BZBIPER2OH,-0.57213205,-0.33836228,-1
BZBIPERNO3,-0.5553373,-0.84653074,-1
EOX2OLBNO3,-1.1626492,0.12218834,27
EOX2OLANO3,-1.2275368,0.1647246,28
EOX2ETA2OH,-1.0603726999999998,0.12926728,-1
BOXEOHBNO3,-0.56251794,-1.0571258999999997,-1
EOX2ETB2OH,-0.99430585,0.07134228,-1
ETBECNO3,-1.0147454,0.052793324,24
MO2EOLBNO3,-0.6196434000000001,-0.69252574,21
MO2EOLANO3,-0.6682847,-0.6414166,-1
ETBECOH,-0.8676540999999999,-0.00010299011999999998,-1
BENZENE,-0.46132338,-0.5485188,-1
C58ANO3,-0.6726158,-0.44824925,-1
PR2OHMONO3,-0.6650629,-0.63941556,-1
BOX2E2OH,-0.6059581999999999,-0.308699,0
BOXPOLANO3,-1.2250872,0.17419338,-1
BOXPOLBNO3,-0.5904881999999999,-2.7247630000000003,-1
BOXEOHANO3,-0.7697663,-0.15313618,-1
PHCHOO,-0.6036014000000001,-1.8668789000000001,40
BOXPR2OH,-0.4252752,-0.47253978,-1
MO2EOLA2OH,-0.66532505,-0.27464423,-1
BOXOHETOH,-0.6416816,-0.29296586,-1
PROH2MOX,-0.66070586,-0.28882468,3
BOXOHPROL,-0.9582883,0.056479212,-1
MXYBIPENO3,-0.58064866,-0.7221312,-1
H2C3OCNO3,-1.1580433,0.13016535,27
MO2EOLB2OH,-0.693458,-0.26849607,-1
PXYLNO3,-0.5411625,-1.1624533000000001,-1
TLBIPERNO3,-0.56937253,-0.78173155,-1
DM35EBOH,-0.6141611,-0.3267212,2
MXYLNO3,-0.54014987,-1.1593833,-1
TMBNO3,-0.5415254,-1.1336694999999999,-1
TM123MUNO3,-0.6204196,-0.4285112,-1
ACROO,-0.69541925,-0.67335474,-1
OXYLNO3,-0.5375266,-1.2048798,-1
