name,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydroperoxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,Aromatic rings,Carbons,HydroCarbon,Atoms,nogroups
M2BU2OLOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,8,0
CO235C6O2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,6,0,11,0
ETOLOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,11,0
IPBENZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,10,0
PXYMUCCO,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,8,0,13,0
TM135OBPOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,13,0
M2HEXBOOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0
LMKBCO,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,12,0
C520O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,10,0
APINBO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,0,13,0
C521O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,9,0
C7CO2M5O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8,0,12,0
MPRNO3CO2H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0
C4OHCHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,7,0
C610O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,0,10,0
C141NO3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,14,0,19,0
T123CATECH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9,0,11,0
PEN2ONE1O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,7,0
APINANO3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,15,0
C515CO,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,9,0
HMACRO2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,9,0
IPCATECHOL,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9,0,11,0
PRCOFORM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,8,0
LMLKACO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,13,0
EBENZOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,9,0
C811PAN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,17,0
ALLYLOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0
C87OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,8,0,13,0
C729PAN,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,0,15,0
C141CO3H,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,15,0,19,0
NLMKAO2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,9,0,16,0
C926O2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,9,0,14,0
CHCL2CHOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0
OETLMUCO2H,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,9,0,13,0
EBENZO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,10,0
C719NO3,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,7,0,14,0
C127NO3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,0,18,0
C4NO32M1O,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,10,0
IPROPOLO2H,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,6,0
ETOC2O2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,7,0
EPXEKTCO3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,12,0
HMACROH,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,8,0
EIPKBO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,8,0
NC8H18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,0
H1C23C4CHO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0,9,0
LMKAOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,0,13,0
C929O2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,9,0,14,0
C6H5CH2CHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,9,0
PROPGLY,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,5,0
CO2C54CO3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,10,0
C6H5C2H4O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,9,0
IEC2OOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,5,0,10,0
TM135BZOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,10,0
OXYLOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,9,0
OXYLOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,9,0
SBUACAOH,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,0,9,0
C524OH,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,8,0
OXYFUONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0
CO23C4CO3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,5,0,10,0
C524O2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,9,0
SC4H9O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,0
OXYLO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,10,0
CCL2OHCOCL,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,7,0
C72O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,0,10,0
C621OOH,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,6,0,12,0
TM124BO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,11,0
CO1M22CO2H,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,8,0
LMKBOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,0,13,0
C96OOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,12,0
HOCHOCOOH,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,7,0
PETLMUCPAN,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,9,0,17,0
HEX3ONAO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,8,0
C617O,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,9,0
CHOC3COOOH,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,5,0,10,0
PACLOOA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,7,0
C52OH3OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,8,0
MMALNBCO2H,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,13,0
C94O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,9,0,12,0
NMBOBCO,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,11,0
C56NO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,10,0
DNOETOLOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,9,0,21,0
MACROHO,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,7,0
EBZBPERNO3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,0,15,0
C620OOH,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,6,0,11,0
NBUTOLBOOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0
MIPKBOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,8,0
C624CO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,11,0
C97OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,0,13,0
PBZQOOH,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6,0,11,0
NPPRBQO,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,9,0,16,0
CH3COCH2O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,6,0
DM124OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,10,0
ISOPAOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,7,0
C5DCO2CO3H,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,6,0,11,0
PAN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,8,0
C77OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,0,10,0
OXNCATECH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8,0,13,0
OXNCATECO,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,8,0,17,0
DETLMUO3H,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,11,0,16,0
C77O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,11,0
EBZMUCCO,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,8,0,13,0
MPRKBOOH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,8,0
BCKSOZ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0,18,0
PCATECOOA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,14,0
LIMAO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,0,13,0
C733OH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,7,0,11,0
CCL3CH2OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,6,0
M22C4OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,8,0
NPETLQO,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,0,16,0
EPXMEDLPAN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,15,0
HMACO3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,8,0
C42OOH,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4,0,12,0
CH3CHOHCO3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,3,0,7,0
CO3C85OOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,11,0
ETBEBOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,8,0
C520OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,9,0
MEMOXYCHO,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,5,0
HO24C4CHO,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,8,0
HOC3H6CO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,8,0
NIPBFUONE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,14,0
OCTOOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0
C6DIALO,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,0,9,0
MACRNOOA,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,0,11,0
MCOOTBOOH,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,6,0,10,0
LIMAOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,12,0
CCL3CH2O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,0
EBZPOXMUC,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,8,0,11,0
TM123OBPOH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,13,0
MIBKAOHBO,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,9,0
CO3C4CHO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,7,0
C52OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,7,0
DIETETHER,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0
C43NO3PAN,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,15,0
NOPINCOH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,11,0
C829O2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,0,13,0
BUT2OLOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,7,0
C74O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,7,0,11,0
IPROACETO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,8,0
NOPINCO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,12,0
C829OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,8,0,12,0
C42MNO3OOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0,12,0
C52O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,8,0
C722O2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,12,0
HC4ACO2H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0
DICLETO2H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0
C55O,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,8,0
C7CDCCO2H,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,10,0
C818O,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,8,0,12,0
DNOXYOLO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,19,0
H2M2C65O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,10,0
CO2C3CO3H,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,8,0
DMKCOOH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,10,0
NC12H26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,12,0
M33C4NO3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,10,0
C65OH4OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,9,0
C4OH2CO3,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,5,0,10,0
ACETC2H4O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,8,0
IPEBOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,7,0
M2PEDO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,7,0
HOCH2CO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,6,0
C6EO2OHPAN,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,9,0,18,0
PR2O2HNO3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,9,0
TLEMUCCO3H,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,7,0,12,0
SBUACCOOH,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,6,0,11,0
ME3BUOLO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,8,0
C526NO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,13,0
C6COCHOO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,9,0
CH3COCH2O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,5,0
M3BU3ECO3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,8,0
MXYQOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,8,0,12,0
HEX2ONBO2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,9,0
C6H5CH2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8,0
LMKAO,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,12,0
C87CO3H,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,9,0,15,0
C84OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,11,0
HO4C5CO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,10,0
MXYQO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,8,0,13,0
MTBEAALNO3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,11,0
PHCOME,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,9,0
PMALNHY2OH,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,0,12,0
C732NO3,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,7,0,14,0
C1011OH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,12,0
HO2C4CO3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,5,0,9,0
NOXYOLO2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,8,0,17,0
C6DCARBBO2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,10,0
METLBPROOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,14,0
MPRKAO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,7,0
ETBEBO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,8,0
C536OOH,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,12,0
HO1CO24C5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,8,0
HO1CO24C6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6,0,9,0
EIPEO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,7,0
PETOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,10,0
C5O5OHCO3H,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6,0,11,0
H3M3C5CO2H,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,10,0
C527O,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,5,0,10,0
NOXYOLOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,16,0
C1011O2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,10,0,13,0
HC4CCO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,9,0
EIPKBNO3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,11,0
C5DICARB,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,7,0
M23C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0
INB2O,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,12,0
PXYLOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,9,0
C3EDIALO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,9,0
PXYLOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,9,0
BCSOZOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,15,0,21,0
NC730O,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,14,0
NT124L1O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,13,0
HMACROOH,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,4,0,9,0
PE2ENEBO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5,0,8,0
OXYLNO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,12,0
DM124OHNO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,12,0
M2PEDNO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,10,0
HO4C5CO3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0,10,0
C531OOH,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5,0,10,0
C3H7CHOOB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,6,0
C3H7CHOOA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,6,0
CO3C5CO3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,10,0
BCSOZ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,18,0
ACEBUTBONE,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,6,0,9,0
C7MCO3OHO2,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,8,0,14,0
C3EDIALOH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,8,0
PXYLO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,10,0
CO245C7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,10,0
PTLQCO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,11,0
BOXPOLBNO3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,7,0,13,0
CO2H3CO3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,9,0
NPBNZOLO,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,17,0
CHOC4O,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,7,0
MTBKOH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,8,0
NBUTDBNO3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,12,0
PNCATECO,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9,0,18,0
PNCATECH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9,0,14,0
C4MCONO3OH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,11,0
C1013OH,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,10,0,13,0
C5H11CHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,7,0
C7DICARB,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,9,0
C5DBECO3,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,8,0,13,0
C108OOH,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,15,0
NMXYOL1OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0,13,0
CLGLYOX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0
TMB2FUOH,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,7,0,11,0
PRONEMOOOH,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,4,0,8,0
DIBRETO2H,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0
TM123O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,11,0
OETLQONE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,11,0
C4MCONO3O2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0,12,0
C4PAN10,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,0,13,0
CISOPAO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,8,0
C62NO33O2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6,0,12,0
C524OOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,9,0
C31CO3H,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0,9,0
C4H9CO3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,8,0
C611O,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,9,0
MTBKO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,9,0
C7236CO,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,10,0
SBUACONEO2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,6,0,11,0
HCC7CO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,9,0
PRONEMOX,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,0,6,0
C2H5MECOO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,6,0
C61CO3H,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,7,0,13,0
C23O3ECO3H,0,0,1,1,0,1,0,0,2,1,0,0,0,0,0,7,0,13,0
TMBNO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,13,0
PEBQO2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,8,0,13,0
BCCNO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,15,0,20,0
NPETOL1O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,13,0
C77OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7,0,11,0
NC101O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,16,0
C96O,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,11,0
HO3C5CO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,9,0
C4OH2CO3H,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,5,0,10,0
PPRBQONE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,11,0
BUTALO,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,6,0
MIBK,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,7,0
PEBQOH,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,8,0,12,0
CCL2CH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0
INAHCO3,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,5,0,14,0
NBUTOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0
C137OOH,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,17,0
C525OOH,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,5,0,11,0
C4CHOAO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,8,0
C137CO2H,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,14,0,18,0
MTNNCATCO2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,0,22,0
HO2C6O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,9,0
NC71CO,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,7,0,14,0
CHOC4OHO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,8,0
C4ME2OHO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,9,0
C3DIOLOOH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,7,0
C45IC5CHO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,9,0
TM124OXMUC,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,9,0,12,0
HCOCH2CHO,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,5,0
PBENZOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,10,0
NLIMALOH,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,10,0,17,0
C614NO3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6,0,13,0
C74OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,0,12,0
HEX3ONBOOH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,9,0
CNO3CLO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,8,0
BOXEOHBNO3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,6,0,12,0
TLBIPERO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,11,0
M2HEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0
MPRANO3O2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,10,0
