,source,target,flux
6356,NDNT123OOH,NDNT123LO2,[20.45677001 20.95604144]
6357,DNT123BOL,NDNT123LO2,[21.66365146 23.64904801]
6358,NDNT124OOH,NDNT124LO2,[20.51861212 21.01856147]
6359,DNT124BOL,NDNT124LO2,[21.72553587 23.71157915]
6360,EPXMDLCO3H,EPXMDLCO3,[20.35690029 20.21818806]
6361,EPXMDLPAN,EPXMDLCO3,[25.314097 25.05145797]
6362,EPXMC4DIAL,EPXMDLCO3,[25.38586469 23.62706342]
6363,BZEMUCCO3H,BZEMUCCO3,[17.83312226 17.83414428]
6364,BZEMUCPAN,BZEMUCCO3,[22.46846878 22.64330832]
6365,BZEPOXMUC,BZEMUCCO3,[22.58916861 21.64362625]
6366,NOETOL1OOH,NOETOL1O,[22.79839084 -inf]
6367,OET1OHNO2,NOETOL1O,[23.61557725 23.33275296]
6368,NOETOL1O2,NOETOL1O,[23.31196192 22.5411708 ]
6369,PRPAL2CO2H,PROPALO2,[18.83193682 19.19028643]
6370,PRPAL2CO3H,PROPALO2,[18.15918817 -inf]
6371,IBUTDIAL,PROPALO2,[23.01073522 -inf]
6372,IBUDIALCO3,PROPALO2,[23.50414537 20.60465166]
6373,PBZMUCCO2H,C815CO2O2,[19.42697815 19.68988804]
6374,PBZMUCCO3H,C815CO2O2,[18.00374976 -inf]
6375,PBZPOXMUC,C815CO2O2,[24.00304916 -inf]
6376,PBZMUCCO3,C815CO2O2,[24.08196148 21.28674838]
6377,C619O,C512CO3,[23.50843208 22.45793356]
6378,C512CO3H,C512CO3,[18.7668188 18.57580223]
6379,C619CO,C512CO3,[21.5575987 19.58690285]
6380,C512PAN,C512CO3,[23.34637547 23.21752409]
6381,IPBZMUCO2H,C7M15CO2O2,[19.09756482 19.59148239]
6382,IPBZMUCO3H,C7M15CO2O2,[17.63972549 -inf]
6383,IPBZPOXMUC,C7M15CO2O2,[24.08425488 -inf]
6384,IPBZMUCCO3,C7M15CO2O2,[23.69991491 21.2399361 ]
6385,T123CT1OOH,T123CAT1O,[18.15859305 -inf]
6386,T123CATECH,T123CAT1O,[24.50279145 20.08104445]
6387,T123CAT1O2,T123CAT1O,[23.88163561 19.46560509]
6388,NBUTOL,NBUTOLAO2,[17.97788491 17.50836989]
6389,NBUTOLAOOH,NBUTOLAO2,[20.79283895 21.27057676]
6390,BUT1ENE,NBUTOLAO2,[25.65560282 24.21252103]
6391,T124CT1OOH,T124CAT1O,[17.77327342 -inf]
6392,T124CATECH,T124CAT1O,[24.11747705 19.69564315]
6393,T124CAT1O2,T124CAT1O,[23.49632119 19.0802053 ]
6394,MXCATECOOA,CH3COCO2H,[23.18049824 16.80868552]
6395,OXCATECOOA,CH3COCO2H,[22.01536442 15.68322282]
6396,T123CTCOOA,CH3COCO2H,[22.73879712 16.42263424]
6397,T124CTCOOA,CH3COCO2H,[22.35348272 16.03723293]
6398,DNT123LO,CH3COCO2H,[22.08773963 20.68243058]
6399,DNT124LO,CH3COCO2H,[22.14962403 20.74496166]
6400,INANCOCO2H,CH3COCO2H,[12.40922806 -inf]
6401,MXNCATECO,CH3COCO2H,[24.34058088 17.42808796]
6402,MXNNCATCO,CH3COCO2H,[24.59728994 20.40384287]
6403,OXNCATECO,CH3COCO2H,[23.15766473 16.27936831]
6404,OXNNCATCO,CH3COCO2H,[23.41437382 19.27743095]
6405,T123NCATO,CH3COCO2H,[23.88442408 17.01884805]
6406,T123NNCTO,CH3COCO2H,[24.1411331 20.01281827]
6407,T124NCATO,CH3COCO2H,[23.4990787 16.6335004]
6408,T124NNCTO,CH3COCO2H,[23.75578771 19.62740762]
6409,DNMXYOLO,CH3COCO2H,[22.83348714 21.43764941]
6410,DNOXYOLO,CH3COCO2H,[22.35252274 20.91861504]
6411,NDNMXYOLO,CH3COCO2H,[22.44339787 24.28660194]
6412,NDNOXYOLO,CH3COCO2H,[21.96326614 23.76756824]
6413,NDNT123LO,CH3COCO2H,[21.69881999 23.53147627]
6414,NDNT124LO,CH3COCO2H,[21.76070109 23.59400735]
6415,C7DDCCO2H,CH3COCO2H,[18.98427411 -inf]
6416,MMALNBCO2H,CH3COCO2H,[15.99519121 -inf]
6417,MC3ODBCO2H,CH3COCO2H,[21.00736352 -inf]
6418,CONM2CO2H,CH3COCO2H,[18.40660493 -inf]
6419,C3M2COCO2H,CH3COCO2H,[22.49116428 -inf]
6420,C5CODBCO2H,CH3COCO2H,[23.12827303 -inf]
6421,MGLOO,CH3COCO2H,[23.97385148 23.24372975]
6422,T124CTCOOA,C5CODBCO2H,[22.35348272 16.03723293]
6423,MXYOHNO2O,C5CODBCO2H,[24.28471332 22.76850021]
6424,NDMEPHOLO,C5CODBCO2H,[24.59587505 23.98994199]
6425,NTM135OLO,C5CODBCO2H,[24.68559127 24.08183527]
6426,DMEPHOLO,C5CODBCO2H,[25.08611167 21.20836353]
6427,TM135OLO,C5CODBCO2H,[25.17582755 21.30028352]
6428,C4MCODBCO3,C5CODBCO2H,[21.38669273 21.95390602]
6429,C3MCODBPAN,C3MCODBCO3,[25.39965694 24.69342902]
6430,MXYOBPEROH,C3MCODBCO3,[25.10990836 22.94808033]
6431,C4MDIAL,C3MCODBCO3,[25.30780311 23.41334947]
6432,TLEMUCCO3H,TLEMUCCO3,[18.51713258 18.42401243]
6433,TLEMUCPAN,TLEMUCCO3,[23.14249486 23.07267386]
6434,TLEPOXMUC,TLEMUCCO3,[23.31044784 22.09563264]
6435,CO25C6CO3H,CO25C6CO3,[19.13911547 19.60109865]
6436,C627PAN,CO25C6CO3,[23.80556358 24.15752418]
6437,CO25C6CHO,CO25C6CO3,[23.75588736 22.81887629]
6438,NC2OOA,NC2OO,[21.3207427 19.54581511]
6439,TLFUONOOA,TLFUONOO,[23.46764165 21.15865342]
6440,C6CO134,C5CO34CO3,[16.86434248 16.15408113]
6441,C6CO134OOH,C5CO34CO3,[12.88373546 11.73109285]
6442,C6CO134PAN,C5CO34CO3,[16.98067439 17.16358896]
6443,C914O,C87CO3,[23.06601068 20.96787262]
6444,C914CO,C87CO3,[19.4319016 19.09287737]
6445,C87CO3H,C87CO3,[18.29122083 17.71450199]
6446,C87PAN,C87CO3,[22.83171652 22.01088289]
6447,C732CO3H,C732CO3,[18.29838344 17.60617931]
6448,C731CO2,C732CO3,[23.24275496 20.20492461]
6449,C732PAN,C732CO3,[23.26018567 22.51828404]
6450,BUT2CO3H,BUT2CO3,[19.7791344 18.37627291]
6451,C5PAN4,BUT2CO3,[23.32892011 23.1311486 ]
6452,BUT2CHO,BUT2CO3,[23.33720378 21.8748217 ]
6453,NMETOL1OOH,NMETOL1O,[23.0072602 -inf]
6454,MET1OHNO2,NMETOL1O,[23.86882564 23.53037969]
6455,NMETOL1O2,NMETOL1O,[23.54274886 22.740099 ]
6456,BUT2OL,MEK,[18.41124657 17.94192887]
6457,PROL11MO,MEK,[17.93305253 17.38733921]
6458,PROL1MCO3H,MEK,[11.04341527 -inf]
6459,SC4H9NO3,MEK,[21.05581068 18.45638509]
6460,SC4H9OOH,MEK,[19.74994537 20.00216706]
6461,M2BUOL2O,MEK,[19.75317196 19.41836177]
6462,C5PAN4,MEK,[21.41454335 19.77369006]
6463,PROL1MPAN,MEK,[13.7533899 12.77239502]
6464,SC4H9O,MEK,[23.50988411 21.76722528]
6465,PROL1MCHO,MEK,[15.44111981 -inf]
6466,PROL1MCO3,MEK,[15.61998137 13.9329441 ]
6467,SC4H9O2,MEK,[17.59934895 19.56423228]
6468,BZFUONOOA,BZFUONOO,[22.59571389 20.65091211]
6469,C617CO3H,C617CO3,[17.99076437 17.28805113]
6470,C617PAN,C617CO3,[22.5891355 21.61696361]
6471,C617CHO,C617CO3,[22.74973065 20.01325464]
6472,HO1C6O,HO3C5CHO,[23.71688363 21.7018509 ]
6473,HO3C6NO3,HO3C5CHO,[22.03865521 19.4640046 ]
6474,HO3C6OOH,HO3C5CHO,[20.22352261 20.5407966 ]
6475,HO3C6O2,HO3C5CHO,[18.64350211 20.72071449]
6476,BZFUO,CO14O3CHO,[25.57146713 22.30616628]
6477,BZFUCO,CO14O3CHO,[21.37416766 20.53828424]
6478,NBZFUO,CO14O3CHO,[23.48933182 23.50403889]
6479,BZFUONOO,CO14O3CHO,[22.17206781 20.2268342 ]
6480,CO,CO14O3CHO,[19.98564804 18.04112431]
6481,C4CHOAOOH,C4CHOAO2,[19.83246266 20.71766629]
6482,C14O3PCHO,C4CHOAO2,[24.86219631 23.1287967 ]
6483,PBFUONE,C4CHOAO2,[23.13155635 20.51767557]
6484,HMVKBCO3H,HMVKBCO3,[19.78582075 19.0428605 ]
6485,HMVKBPAN,HMVKBCO3,[24.30809408 24.16980163]
6486,HMVKBCHO,HMVKBCO3,[24.30663365 22.43442982]
6487,HOHOC4DIAL,C32OH13CO,[17.12233034 -inf]
6488,C614CO23OH,C32OH13CO,[17.3893575 -inf]
6489,MALDIALOOH,C32OH13CO,[18.74934189 -inf]
6490,C6DICAROOH,C32OH13CO,[18.6528324 -inf]
6491,OETLMUCO,C32OH13CO,[24.22471291 22.25275509]
6492,OXYMUCO,C32OH13CO,[23.03087238 21.05364775]
6493,BZEMUCO,C32OH13CO,[22.58637077 20.84132666]
6494,C3DIALO2,C32OH13CO,[19.14282014 20.43578682]
6495,OCCOHCO2,C32OH13CO,[19.86053303 20.8410654 ]
6496,HEX3ONDOH,C3COCCHO,[16.34594024 16.32112714]
6497,HEX3ONDNO3,C3COCCHO,[19.46526161 17.00817583]
6498,HEX3ONDOOH,C3COCCHO,[17.89745865 18.29479937]
6499,HEX3ONDO2,C3COCCHO,[15.59908237 17.19648267]
6500,DMKOHOOH,DMKOHO2,[20.44872986 20.73783042]
6501,C4DBDIKET,DMKOHO2,[25.63492483 23.45854134]
6502,C4COMEOH,C4COMOH3O2,[16.79527663 15.34503039]
6503,HO6CO9C11,C113O2,[23.11732625 21.02782603]
6504,MIBKAOH,MIBKHO4O2,[14.29197537 13.88419041]
6505,MIBKAO,MIBKHO4O2,[22.70283985 20.58214384]
6506,MIBKHO4OOH,MIBKHO4O2,[18.48866316 18.43890317]
6507,M2PE,M2PEAO2,[24.00161261 22.55853083]
6508,M2PEAOOH,M2PEAO2,[19.40303678 19.68728968]
6509,PETLPOXMUC,PETLMUCO2,[24.79848712 22.89394484]
6510,HC4CCHO,C57AO2,[23.44296235 20.52854063]
6511,MXYEPOXMUC,MXYMUCO2,[25.42697999 23.55299334]
6512,IPEAO,C52O2,[24.41666083 22.88652867]
6513,C52OOH,C52O2,[19.73594744 19.95561977]
6514,HO5CO8C10,C103O2,[23.12272362 21.03368623]
6515,CO1C6O,CO1H63O2,[24.64010914 23.01239536]
6516,C7EDICARB,C7EDCO2,[25.50866428 23.40398495]
6517,HOCO3C4OOH,HO1CO3C4O2,[19.68720357 19.88830736]
6518,MEKAO,HO1CO3C4O2,[24.51749761 22.88065848]
6519,PR1O2HNO3,PRONO3AO2,[20.20795017 20.6932363 ]
6520,C3H6,PRONO3AO2,[21.77581894 23.61501118]
6521,C535OOH,C535O2,[18.67502216 19.52620492]
6522,C5PACALD2,C535O2,[22.2747162 21.38433001]
6523,BZEPOXMUC,BZEMUCO2,[22.93572819 21.28384167]
6524,OETLPOXMUC,OETLMUCO2,[24.62064105 22.75723827]
6525,EPXMEDCO2H,C4ECO2O2,[19.92481854 20.05850255]
6526,EPXMEDCO3H,C4ECO2O2,[19.41969261 -inf]
6527,C4ECO2OOH,C4ECO2O2,[21.06965864 21.0122105 ]
6528,OETLMUCO,C4ECO2O2,[24.22471291 22.25275509]
6529,EPXMEC4DAL,C4ECO2O2,[24.43854037 -inf]
6530,EPXMEDLCO3,C4ECO2O2,[24.54423613 21.88341261]
6531,C7CDCCO2H,CO23C5,[24.57226801 22.74858176]
6532,C6PAN6,CO23C5,[18.14834668 16.99138266]
6533,MPRKAOOH,CO23C5,[18.53245846 19.02940056]
6534,DIEKAOOH,CO23C5,[18.60309971 18.7874234 ]
6535,C4ECO2O,CO23C5,[24.59783264 22.02676916]
6536,C4ECO2OOH,CO23C5,[20.3358446 -inf]
6537,DIEKAOH,CO23C5,[22.6565298 21.16273464]
6538,MPRKAOH,CO23C5,[22.77252414 21.17741708]
6539,OETLBIPRO,CO23C5,[25.20911925 23.69617259]
6540,DIEKAO2,CO23C5,[17.0854678 18.67330622]
6541,MPRKAO2,CO23C5,[16.68436113 18.26942828]
6542,C52NO33OOH,C52NO33O2,[22.25154477 22.82056681]
6543,CPENT2ENE,C52NO33O2,[23.53317818 25.37237041]
6544,TPENT2ENE,C52NO33O2,[23.63894721 25.47813945]
6545,METLPOXMUC,METLMUCO2,[25.21511616 23.31614317]
6546,METLMUCNO3,EPXMC4DIAL,[23.75151016 -inf]
6547,PETLMUCNO3,EPXMC4DIAL,[23.28741453 -inf]
6548,METLMUCCO,EPXMC4DIAL,[23.99556664 21.73162643]
6549,MXYMUCCO,EPXMC4DIAL,[24.14130446 21.73494302]
6550,MXYMUCNO3,EPXMC4DIAL,[23.9144944 -inf]
6551,PETLMUCCO,EPXMC4DIAL,[23.50430906 21.23850015]
6552,METLMUCO,EPXMC4DIAL,[24.81918037 22.81174059]
6553,MXYMUCO,EPXMC4DIAL,[25.04330803 23.07400167]
6554,PETLMUCO,EPXMC4DIAL,[24.41479801 22.39632992]
6555,MXYEPOXMUC,EPXMC4DIAL,[25.16380926 22.94865726]
6556,METLPOXMUC,EPXMC4DIAL,[24.96290711 23.10383092]
6557,PETLPOXMUC,EPXMC4DIAL,[24.55327863 22.68863315]
6558,HO1CO4C6,C63O2,[23.28175099 21.1965986 ]
6559,NC3CHO,C42O2,[22.24686633 22.97042563]
6560,TLEPOXMUC,TLEMUCO2,[23.65758199 22.03511458]
6561,HO3CO6C8,C82O2,[22.88837103 20.79769053]
6562,BUTALO2H,BUTALO2,[18.21166908 18.99953452]
6563,C3H7CHO,BUTALO2,[23.60514705 21.71676828]
6564,HO4CO7C9,C93O2,[23.20710038 21.11785522]
6565,COC4NO3OOH,CO3C4NO3O2,[18.55535824 19.18776083]
6566,CO3C4NO3,CO3C4NO3O2,[21.23810936 21.42747462]
6567,EBZPOXMUC,EBZMUCO2,[24.13413243 22.25501711]
6568,BZEMUCNO3,EPXC4DIAL,[21.10877044 -inf]
6569,IPBZMUCCO,EPXC4DIAL,[23.16263366 20.74191426]
6570,IPBZMUCNO3,EPXC4DIAL,[22.90253292 -inf]
6571,EBZMUCCO,EPXC4DIAL,[22.85698698 20.45089345]
6572,EBZMUCNO3,EPXC4DIAL,[22.61625992 -inf]
6573,PBZMUCCO,EPXC4DIAL,[22.65760454 20.24704206]
6574,PBZMUCNO3,EPXC4DIAL,[22.36897267 -inf]
6575,TLEMUCCO,EPXC4DIAL,[22.14249795 19.92437165]
6576,TLEMUCNO3,EPXC4DIAL,[21.92168887 -inf]
6577,BZEMUCO,EPXC4DIAL,[22.58637077 20.84132666]
6578,EBZMUCO,EPXC4DIAL,[23.75045766 21.77601671]
6579,TLEMUCO,EPXC4DIAL,[23.30822948 21.58676968]
6580,TLEPOXMUC,EPXC4DIAL,[23.97580772 21.86072873]
6581,BZEPOXMUC,EPXC4DIAL,[21.24511888 20.83015902]
6582,PBZPOXMUC,EPXC4DIAL,[24.0315547 22.19378388]
6583,IPBZPOXMUC,EPXC4DIAL,[24.11276042 22.24787832]
6584,EBZPOXMUC,EPXC4DIAL,[23.87194705 22.03272853]
6585,PBZMUCO,EPXC4DIAL,[23.44980241 21.47634892]
6586,IPBZMUCO,EPXC4DIAL,[23.97380996 21.97321607]
6587,C614CO23OH,CO3H4CHO,[17.83452672 -inf]
6588,METLMUCO,CO3H4CHO,[24.81918037 22.81174059]
6589,PETLMUCO,CO3H4CHO,[24.41479801 22.39632992]
6590,C7EDCO,CO3H4CHO,[25.35360432 23.14027461]
6591,EBZMUCO,CO3H4CHO,[23.75045766 21.77601671]
6592,DM124OHNO2,TM124NO2O2,[24.01049641 22.58967229]
6593,TM124NOOH,TM124NO2O2,[20.39125641 21.38895118]
6594,HO7CO10C12,C123O2,[23.56990661 21.4796973 ]
6595,HO7C8O,C6H13CHO,[22.67392155 19.39211217]
6596,HO8C9O,C6H13CHO,[23.16636583 19.90973858]
6597,C123O,C6H13CHO,[23.46415996 21.27348629]
6598,C9PAN1,C6H13CHO,[21.49277078 19.40399177]
6599,C10PAN1,C6H13CHO,[22.06341269 19.95719873]
6600,C123CO,C6H13CHO,[20.74590428 -inf]
6601,C97O,C98O2,[24.30525057 22.88559307]
6602,C98OOH,C98O2,[20.01321967 20.90376544]
6603,OXYEPOXMUC,OXYMUCO2,[23.41454806 21.54886104]
6604,IC5H12,IPEBO2,[25.05548602 23.61240423]
6605,IPEBOOH,IPEBO2,[20.3638246 20.75265628]
6606,C114O,C5H11CO3,[22.92322326 20.78633717]
6607,CO36C11,C5H11CO3,[22.11715668 -inf]
6608,C5H11CO3H,C5H11CO3,[19.73914706 18.38399326]
6609,C114OH,C5H11CO3,[16.75717358 -inf]
6610,C114OOH,C5H11CO3,[17.70318073 -inf]
6611,C115O,C5H11CO3,[19.92318841 18.4617499 ]
6612,PHXN,C5H11CO3,[23.16370933 22.76952389]
6613,CO356C11,C5H11CO3,[20.80801209 -inf]
6614,C5H11CHO,C5H11CO3,[22.85220904 21.20478415]
6615,MEK2OOC,MEK2OO,[22.71415564 21.83017554]
6616,MEK2OOA,MEK2OO,[22.36470859 22.08257041]
6617,CISOPCO2,ISOPCOOH,[20.8632463 20.95891144]
6618,ISOPCO2,ISOPCOOH,[20.46184058 21.42882587]
6619,IPBENZOLOH,IPBENZOLO,[18.70090072 20.30775996]
6620,IPBZOLOOH,IPBENZOLO,[18.7165695 -inf]
6621,NIPBNZOLOH,IPBENZOLO,[16.3062794 -inf]
6622,NIPBZOLOOH,IPBENZOLO,[18.29025743 -inf]
6623,IPBENZOLO2,IPBENZOLO,[24.29455518 22.54852234]
6624,C8DBCO2PAN,C8DBCO2CO3,[21.75413056 21.80034313]
6625,C6IPRCO4DB,C8DBCO2CO3,[21.93202874 -inf]
6626,EPXM2DLPAN,EPXM2DLCO3,[25.25039845 24.96582288]
6627,EPXM2DCO3H,EPXM2DLCO3,[20.24630481 20.11503595]
6628,TM124MUCCO,EPXM2DLCO3,[23.31023335 21.57607218]
6629,EPXM2C4DAL,EPXM2DLCO3,[25.22181592 23.52729338]
6630,C5OHCO4OOH,C5OH2CO4O2,[15.06208661 16.07813394]
6631,C51OH2CO,C5OH2CO4O2,[18.91191242 17.52935324]
6632,OETOLOH,OETOLO,[18.82502805 20.56761599]
6633,OETOLOOH,OETOLO,[18.77977517 -inf]
6634,NOETOLOH,OETOLO,[16.39900591 -inf]
6635,NOETOLOOH,OETOLO,[18.43642701 -inf]
6636,OETOLO2,OETOLO,[24.43178109 22.70640417]
6637,C4DBMEPAN,C4DBMECO3,[22.0737346 22.03909251]
6638,C6CO4MEDB,C4DBMECO3,[22.24867565 -inf]
6639,CISOPAO2,C536O2,[22.76906548 23.00397324]
6640,C734CO,C517CO3,[19.00330256 18.32814767]
6641,C517CO3H,C517CO3,[19.72666344 19.30700025]
6642,C517PAN,C517CO3,[24.44244108 24.37682642]
6643,C517CHO,C517CO3,[24.42764631 22.75173123]
6644,C533OOH,C533O2,[17.86531163 17.73731189]
6645,C532CO,C533O2,[22.02192678 19.53314624]
6646,C5124COO,C312COCO3,[21.25751111 18.65092348]
6647,C312COCO3H,C312COCO3,[18.32157218 18.50003225]
6648,C312COPAN,C312COCO3,[23.37771273 23.4383497 ]
6649,C4CODIAL,C312COCO3,[23.46034008 22.11683584]
6650,HPC52CO3H,DHPMPAL,[14.58211817 -inf]
6651,HPC52PAN,DHPMPAL,[18.28571469 18.49518963]
6652,HPC52OOH,DHPMPAL,[17.95819925 -inf]
6653,C537OOH,DHPMPAL,[19.99815718 19.99244319]
6654,HPC52CO3,DHPMPAL,[19.00494958 18.48853196]
6655,C537O2,DHPMPAL,[23.21470873 23.41036652]
6656,CHOC4CO3H,CHOC4CO3,[18.15449273 17.95746451]
6657,CHOC4PAN,CHOC4CO3,[22.81711382 22.59554552]
6658,C6DIAL,CHOC4CO3,[22.92503205 21.4022976 ]
6659,ACECOCOCH3,ACCOCOMEO2,[21.85802048 20.59078157]
6660,ACCOCOMOOH,ACCOCOMEO2,[18.06378022 18.45900924]
6661,CISOPCO,C527O2,[24.0065098 21.65230299]
6662,CO356OCOOH,CO356OCO2,[18.95343754 19.41239116]
6663,C23O3EHO,CO356OCO2,[22.73509282 21.42723374]
6664,INB1NBCHO,INB1NBCO3,[20.99672971 18.63528454]
6665,INB1NBCO3H,INB1NBCO3,[15.31693041 14.80059854]
6666,INB1NBPAN,INB1NBCO3,[20.91215382 20.40433776]
6667,HO2CO3C4O,CH3CHOHCO3,[16.50976332 -inf]
6668,C6CO3HO25,CH3CHOHCO3,[15.80367621 -inf]
6669,IPROPOLPER,CH3CHOHCO3,[17.06926156 16.37885956]
6670,IPROPOLPAN,CH3CHOHCO3,[21.25828383 21.69722599]
6671,CH3CHOHCHO,CH3CHOHCO3,[21.32109981 20.68478559]
6672,C66NO35OH,HO5C5CHO,[20.3153921 17.59522171]
6673,C7PAN2,HO5C5CHO,[21.25480526 19.20492098]
6674,HO5C6OOH,HO5C5CHO,[18.54867665 17.66190474]
6675,HO5C6O2,HO5C5CHO,[17.39593517 17.65114321]
6676,CO1M22CO2H,IBUTALCO2,[18.37816104 18.216331 ]
6677,CO1M22CO3H,IBUTALCO2,[17.15068399 -inf]
6678,IBUTALO2H,IBUTALCO2,[19.76624723 20.06408633]
6679,CO1M22CHO,IBUTALCO2,[21.34681831 -inf]
6680,CO1M22CO3,IBUTALCO2,[22.90455277 19.58586729]
6681,IPRCHO,IBUTALCO2,[23.9244424 21.85257613]
6682,CO234C6OOH,CO234C65O2,[17.5826574 18.28939227]
6683,CO234C6,CO234C65O2,[22.11910011 20.29180349]
6684,INB1NACHO,INB1NACO3,[20.99672971 18.63528454]
6685,INB1NACO3H,INB1NACO3,[15.31622908 14.79982453]
6686,INB1NAPAN,INB1NACO3,[20.91218201 20.40438647]
6687,MVKOOH,MVKO2,[19.48457514 20.26906987]
6688,MVKOOA,MVKO2,[23.4142711 23.17898123]
6689,PECOH,PE2ENEBO2,[19.1307387 18.911116 ]
6690,C53OH2OOH,PE2ENEBO2,[20.85534584 21.31415989]
6691,CPENT2ENE,PE2ENEBO2,[25.39096202 23.94788023]
6692,TPENT2ENE,PE2ENEBO2,[25.50657942 24.06349763]
6693,C23O3CCO3H,C23O3CCO3,[20.14132774 19.80256777]
6694,C23O3CPAN,C23O3CCO3,[25.22666835 25.44830531]
6695,C23O3CCHO,C23O3CCO3,[25.27751239 24.08805896]
6696,ACROOA,ACROO,[23.26894636 23.11987053]
6697,C5H8,ME3BU3ECHO,[24.36029355 22.91721176]
6698,HO1MC5O,HO2C54CHO,[23.92335852 22.29516205]
6699,HO2MC5NO3,HO2C54CHO,[22.24870135 19.67142587]
6700,HO2MC5OOH,HO2C54CHO,[20.50551991 20.79936934]
6701,HO2MC5O2,HO2C54CHO,[18.93546781 21.00842906]
6702,C923OH,NORLIMAL,[19.30257257 20.48645176]
6703,C923OOH,NORLIMAL,[20.60554263 21.45278957]
6704,C923NO3,NORLIMAL,[23.36831163 21.43055488]
6705,C923PAN,NORLIMAL,[23.66599003 23.14506072]
6706,C923O2,NORLIMAL,[18.75635694 20.79730355]
6707,C920CO3H,C920CO3,[18.34212711 17.95534308]
6708,C109O,C920CO3,[23.12950083 21.7957236 ]
6709,C920PAN,C920CO3,[23.17817595 23.31407173]
6710,C23O3MCO3H,C23O3MCO3,[21.17938543 20.96874827]
6711,C23O3MCPAN,C23O3MCO3,[26.05139854 26.26249807]
6712,C23O3MCHO,C23O3MCO3,[26.11402389 24.8708657 ]
6713,C5PAN17,HC4ACO3,[23.33369007 21.86765793]
6714,HC4ACHO,HC4ACO3,[23.58261372 21.21304507]
6715,PETOLOH,PETOLO,[18.72081915 20.46854313]
6716,PETOLOOH,PETOLO,[18.67544748 -inf]
6717,NPETOLOH,PETOLO,[16.3968189 -inf]
6718,NPETOLOOH,PETOLO,[18.42880866 -inf]
6719,PETOLO2,PETOLO,[24.32721265 22.60702861]
6720,C7DCOH,C61CHO,[18.75466002 19.46332702]
6721,C7DCOOH,C61CHO,[20.02527641 20.66779599]
6722,C8OHO2CO3H,C61CHO,[18.22846966 -inf]
6723,C8OHCO2PAN,C61CHO,[23.16626166 20.24947184]
6724,C7DCO2,C61CHO,[18.17240603 20.175753 ]
6725,C8OHCO2CO3,C61CHO,[23.46385334 19.59260626]
6726,C47CHO,C47CO3,[20.7637001 18.52068378]
6727,C47CO3H,C47CO3,[15.28895649 15.10658799]
6728,C47PAN,C47CO3,[20.78847287 20.38753598]
6729,ISOPDO2,ISOPDNO3,[24.39330775 22.37138776]
6730,MIBKAOH,MIBKAOHAO2,[15.56450688 15.15672193]
6731,MIBKOHAOOH,MIBKAOHAO2,[12.03964588 12.33259253]
6732,HMGLOOA,HMGLOO,[21.63354432 20.89758521]
6733,NPHEN1OOH,NPHEN1O,[23.01469647 -inf]
6734,HOC6H4NO2,NPHEN1O,[23.39976994 23.68205144]
6735,NPHEN1O2,NPHEN1O,[23.23866644 22.89141274]
6736,C618CO3H,C618CO3,[17.99142737 17.28945394]
6737,C618PAN,C618CO3,[22.59087336 21.61857382]
6738,C617CHO,C618CO3,[22.74973065 20.01325464]
6739,C5MEJCO3H,C6134CO2OH,[17.25975666 -inf]
6740,C614CO23OH,C6134CO2OH,[19.13745202 20.25982174]
6741,C5MEJPAN,C6134CO2OH,[23.2620567 20.26448311]
6742,C7OHCO2PAN,C6134CO2OH,[22.65754771 19.74690414]
6743,C7OHO2CO3H,C6134CO2OH,[17.72877253 -inf]
6744,C7OHCO2CO3,C6134CO2OH,[22.96026623 19.09722896]
6745,C5MEJCO3,C6134CO2OH,[23.54195861 19.59057874]
6746,C6DICARBO2,C6134CO2OH,[18.7530703 20.84296508]
6747,C535O,HCOCO3H,[22.27468256 21.30117461]
6748,CO3H4CO3H,HCOCO3H,[19.29666404 -inf]
6749,C5O5OHCO3H,HCOCO3H,[17.34797957 -inf]
6750,C4MOHOCO3H,HCOCO3H,[17.80728243 -inf]
6751,CO2H3CO3H,HCOCO3H,[19.8927369 -inf]
6752,MMALNACO3H,HCOCO3H,[16.52722072 -inf]
6753,COHM2CO3H,HCOCO3H,[14.44877011 -inf]
6754,C5PACALD2,HCOCO3H,[21.47542168 21.82196214]
6755,HCOCO3,HCOCO3H,[19.82282512 19.34172832]
6756,NEBNZ1OOH,NEBNZ1O,[22.43788873 -inf]
6757,EBNZOHNO2,NEBNZ1O,[23.08671139 22.92364256]
6758,NEBNZ1O2,NEBNZ1O,[22.87852506 22.1383173 ]
6759,C531CO,C31CO3,[18.24373483 16.50948444]
6760,C531O,C31CO3,[22.63850561 18.70306503]
6761,C31CO3H,C31CO3,[17.76352742 16.84295783]
6762,C31PAN,C31CO3,[22.68150339 21.6794862 ]
6763,C532CO,C31CO3,[20.9302033 -inf]
6764,C629OOA,C629O2,[21.78059298 19.31513079]
6765,C629OOH,C629O2,[17.81901045 18.15967432]
6766,DMEBIPRO,MEBFUONE,[25.88079365 24.36711871]
6767,C7DDICARB,MEBFUONE,[25.51653713 -inf]
6768,C6DIALOOH,C6DIALO2,[16.97117079 17.34970637]
6769,C6DIAL,C6DIALO2,[22.25976502 20.07519491]
6770,NC7H16,HEPTO2,[25.66865049 24.22556871]
6771,DEC3ONE,HEPTO2,[21.46424715 -inf]
6772,C53NO32OOH,C53NO32O2,[22.29398757 22.82163307]
6773,CPENT2ENE,C53NO32O2,[23.53317818 25.37237041]
