,0,1,pr  0,dg  0,cl  0,bt  0,ev  0,pr  1,dg  1,cl  1,bt  1
C57AOOH,0.27615858623055106,0.30654825189634666,8.921968327522327e-05,0.0008474576271186442,0.00249134591033798,1.8358788192266e-06,9.875430183526031e-07,9.087807421636723e-05,0.000846979107848673,0.0019333263640872078,1.8338058439724635e-06
RGDCO2H,0.4245280245342275,0.40474804504025047,0.00011446799597422807,0.0002824858757062147,0.0,0.0,7.672089228965515e-13,0.00011714595694556186,0.000846979107848673,0.004605685919379177,8.850106464388846e-06
HO5C6OOH,0.31631184029683307,0.450326503435442,6.722810500006539e-05,0.0008474576271186442,0.011697632869639842,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000846979107848673,0.01013841729131365,0.0
C7M3CO,0.33213379716682173,0.35371130374527304,9.522518029887985e-05,0.0011299435028248588,0.0029519131490085247,1.4367747280903826e-06,2.4844309558929343e-11,9.381190413512704e-05,0.001129305477131564,0.002659490400170743,1.5946137773673597e-06
TBUTOLOOH,0.39452272446044956,0.4354364368328148,0.00016199162937395145,0.0011299435028248588,0.00315909457633075,0.0,2.8345817226907875e-06,0.0001409755496491758,0.001129305477131564,0.0026325199917813895,0.0
C57NO3CO3H,0.15782382663363856,0.282857489544201,0.0001113625596761246,0.0011299435028248588,0.007291018312407884,4.422073329789289e-05,1.8914425144092473e-08,0.00011867346624599078,0.001129305477131564,0.0059762864432610745,3.906803754550031e-05
HC4CHO,0.3276137998671275,0.34099488656714066,0.00011545045434645449,0.0008474576271186442,0.004860477802864514,4.948890730089095e-06,4.4719735859207794e-13,0.00011484266509013123,0.000846979107848673,0.0042284964618028355,4.8635720209704465e-06
TM123BPAN,0.44679668595279914,0.5220039385852392,6.722810500006539e-05,0.0005649717514124294,0.001403017149548867,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000564652738565782,0.0012448566664795683,0.0
TM123MUNO3,0.4747658707598235,0.5339829859857207,6.722810500006539e-05,0.0008474576271186442,0.004339924542574853,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000846979107848673,0.004097147566191271,0.0
TM123OLO,0.0,0.0,0.00029880482138087283,0.0019774011299435027,0.0030324381972111,8.301365095633322e-06,6.423947277115857e-13,0.0002957465494062519,0.001976284584980237,0.002581355237794866,8.29199164231027e-06
C47CO3H,0.04353547861570087,0.1757183314713498,0.0001384413985691761,0.0011299435028248588,0.0032241091084918446,1.8358788192266e-06,2.818714807118886e-08,0.00014943131389633403,0.001129305477131564,0.002889521791957893,1.8338058439724635e-06
C47PAN,0.2785523398337326,0.3793781391763482,0.0001638660307718379,0.0005649717514124294,0.002831305652959373,0.0,3.825054817410558e-08,0.00015199322108633813,0.000564652738565782,0.0024149999580303644,0.0
TM124MUNO3,0.49627101286851083,0.5136147336792454,8.576142719838502e-05,0.0011299435028248588,0.003585526007327305,0.0,4.1137405824129405e-13,8.396070836631762e-05,0.001129305477131564,0.003089798592731138,0.0
TM124MUO2H,0.2845032883344493,0.28032257963184454,9.969841990904493e-05,0.0011299435028248588,0.004258286728312343,3.192832729089739e-07,3.836768854151354e-09,0.00010145453366637397,0.001129305477131564,0.0034758010283099366,1.5946137773673596e-07
TM124MUPAN,0.5030093648591014,0.511206484442187,6.722810500006539e-05,0.0008474576271186442,0.005689194339862872,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000846979107848673,0.004840623096310406,0.0
BZEMUCNO3,0.4201468353189945,0.4381799445330991,8.313395275799918e-05,0.0011299435028248588,0.0029862963630465328,6.385665458179478e-07,4.42982655322745e-12,8.382438101488242e-05,0.001129305477131564,0.0028358810304486303,0.0
C4CHO2O,0.0,0.0,0.0003356071093278811,0.0005649717514124294,0.0,0.0,1.3137733244514472e-06,0.00035313419207002174,0.000564652738565782,0.0,0.0
TM135BZOL,0.36655402541815524,0.5125689876848938,0.00019941888390528388,0.0011299435028248588,0.0023446566805414995,2.5542661832717914e-06,9.211121117216251e-11,0.00021734162279318144,0.001129305477131564,0.0020066597917902055,2.5513820437877754e-06
TM135MUPAN,0.4582430697200369,0.46251522863664807,9.67194313395927e-05,0.0008474576271186442,0.004350793551375445,2.953370274408009e-06,4.060439004818724e-13,9.610440322193181e-05,0.000846979107848673,0.003667186632514636,2.9500354881296152e-06
TM135OLO,0.0,0.0,0.0003723000233281735,0.0019774011299435027,0.002720542882943362,1.5405417917857993e-05,3.4699374921685457e-10,0.000377358421688218,0.001976284584980237,0.0023250009803703693,1.538802295159502e-05
ACRPAN,0.5949407493092607,0.6348868674943201,0.0001480758588037598,0.0008474576271186442,0.0015943910950715443,1.0376706369541653e-06,4.780376726572892e-06,0.00014657493176785873,0.000846979107848673,0.0014817959244487254,0.0
TMBPAN,0.46963472187849326,0.5426298903146453,0.00013037271098051564,0.0002824858757062147,0.0,0.0,2.454107491607235e-09,0.00011998062436292646,0.000282326369282891,0.0,0.0
CH3COPAN,0.3553818520917454,0.40716782504130916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISOPAOH,0.2541986371670926,0.23672344616399887,0.00012290804525088417,0.0016949152542372883,0.011018957413254366,0.00013737162816908604,5.238996267114136e-06,0.00011891733170401521,0.001693958215697346,0.013687614724546607,0.00033255670326996285
C816O,0.0,0.013234172384382313,0.0002897387355695751,0.0014124293785310734,0.008821824138059292,0.000116378752975321,2.198418488460288e-06,0.0002721112066943,0.001411631846414455,0.008111685864179364,0.00011074592683816313
H1CO23CHO,0.3675294342712246,0.4250211443769974,0.00016156394734981842,0.0002824858757062147,0.0,0.0,3.636640233499835e-13,0.0001534077913151434,0.000282326369282891,0.0,0.0
CH3NO3,0.584125219131828,0.6549303958460667,0.003490481774125263,0.0008474576271186442,4.154837485541043e-05,0.0,0.006906487765563194,0.0038913266087270866,0.000846979107848673,0.0010134080787252257,0.0
MACRNCO2H,0.36966580391244197,0.39896647127218493,0.0002497358983007789,0.0011299435028248588,0.0021854294823847463,2.793728637953522e-06,1.0339488273476234e-05,0.0002574611306150064,0.001129305477131564,0.00192009757357939,2.9500354881296152e-06
MACROOH,0.5106707458364871,0.5008471005866775,0.0003060602927802477,0.0016949152542372883,0.0019236740450810678,3.5919368202259566e-06,8.90138346659619e-06,0.0003014014273395548,0.001693958215697346,0.0015692119733618465,3.5878809990765593e-06
COHM2CO2H,0.008544346976283684,0.12178131206864447,0.00022396354145602084,0.0005649717514124294,0.0,0.0,1.619617851454167e-06,0.00022921062004561404,0.000564652738565782,0.0,0.0
ME2BU2OLO,0.0,0.0,0.00013314878211753697,0.0014124293785310734,0.005119411147933998,4.948890730089095e-06,1.2438615674409394e-09,0.00013047089348474026,0.001411631846414455,0.004178683429048902,4.943302709838815e-06
COHM2PAN,0.22112375423259042,0.3268795211480897,0.00020991255438202057,0.0008474576271186442,0.0009501523447356697,2.8735494561807652e-06,1.3608928924160433e-06,0.00020552344974441921,0.000846979107848673,0.0009461116100513003,2.8703047992612474e-06
METLMUCCO,0.46668804259469027,0.49972161672378923,0.0001512446980476275,0.0014124293785310734,0.005059740837148584,4.469965820725635e-06,5.784987279025035e-13,0.00014790389883921528,0.001411631846414455,0.004377355404026906,4.464918576628607e-06
MMALNBPAN,0.31955776692897914,0.43853837177113175,0.00013605923829915494,0.0011299435028248588,0.002694771087227581,6.385665458179478e-07,3.644754572120126e-07,0.0001344539009482597,0.001129305477131564,0.0025178493240065915,1.1162296441571517e-06
MPHCOME,0.5557698704193297,0.6036960750452508,0.00027487076968130695,0.0019774011299435027,0.0031529810573544476,1.5644880372539722e-05,4.102340027784972e-12,0.0002719222558047492,0.001976284584980237,0.003157506731214963,1.5627215018200125e-05
CY6TRION,0.5488935498714755,0.6341609561461784,0.0002507363676271452,0.0011299435028248588,0.0013188660881501013,6.704948731088452e-06,1.3467230372011783e-10,0.00024717951171618964,0.001129305477131564,0.0012704058441678609,7.016300620416382e-06
H3C25C5CHO,0.5136330623925812,0.5574651302083542,0.0004317304059142731,0.0014124293785310734,0.003423284983806888,8.468988813910534e-05,4.108102674109817e-06,0.00046368854016465874,0.001411631846414455,0.002932845501167587,5.262225465312286e-06
MXYL1OOH,0.385728701631757,0.5193131597362852,0.0003494728319581349,0.0008474576271186442,0.0013170839520140693,0.0,2.8890122511844633e-07,0.00035653091595116174,0.000846979107848673,0.001336967898447477,0.0
MXYMUCCO,0.512208497800221,0.545679382699251,0.00021485368911846047,0.0016949152542372883,0.004030666663764364,4.469965820725635e-06,4.983926724840424e-12,0.00021343790387032155,0.001693958215697346,0.003112921630353557,3.1892275547347194e-06
MXYMUCNO3,0.5507245614184534,0.5643274213922679,8.379812674865251e-05,0.0011299435028248588,0.004338916501159216,0.0,2.9911265673030516e-13,8.24858631349433e-05,0.001129305477131564,0.0037140285249522365,1.2756910218938877e-06
ETHENO3O,0.0,0.0,0.00019892051300434126,0.0008474576271186442,0.0012502761748326033,8.341275504746943e-05,8.536469430849874e-06,0.0001830201196054997,0.000846979107848673,0.0012293001975785863,8.339830055631291e-05
NBUTOLBO,0.0,0.050517474848458914,0.00027586146920279854,0.0016949152542372883,0.005101881614808041,8.381185913860565e-06,3.629227978641973e-05,0.0002662450093549568,0.001693958215697346,0.004501422866937983,7.89333819796843e-06
NBZFUO,0.0,0.0,0.0002322813409647763,0.0011299435028248588,0.0018514469996016969,5.826919730588774e-06,3.773815572129024e-07,0.00022770236381305413,0.001129305477131564,0.0017625064565273594,5.820340287390863e-06
CO2C4GLYOX,0.4728302938465574,0.5963128179380681,0.0001614004377703828,0.0005649717514124294,0.0,0.0,4.5570425572127806e-08,0.00017187854768625424,0.000564652738565782,0.0,0.0
C925O,0.0,0.0,0.0002209847788597236,0.0011299435028248588,0.0016164108748191845,7.503156913360887e-06,5.631011453691035e-07,0.00021196491348104507,0.001129305477131564,0.001495660003460998,7.574415442494958e-06
DM124OOH,0.36773710887356964,0.4977220272374187,0.00035596407392566356,0.0011299435028248588,0.0009332018313364752,3.991040911362174e-07,4.4572028993642275e-06,0.0003295232868039321,0.001129305477131564,0.0008539640636163185,3.189227554734719e-07
C3MCODBCO2,0.0,0.0,0.00011658314285135495,0.0008474576271186442,0.0026030619127303534,3.831399274907687e-06,8.644188244665801e-07,0.0001135354830953179,0.000846979107848673,0.0022792901275278383,3.4284196213398233e-06
NDNCRESO,0.0,0.0,0.000318074240183917,0.0002824858757062147,0.0,0.0,2.6710715637417315e-06,0.0003270783828760219,0.000282326369282891,0.0,0.0
NDNMETOLO,0.0,0.0,0.0002756421084951456,0.0011299435028248588,0.003641421328831078,3.192832729089739e-05,1.74192970120471e-08,0.00027271865373300233,0.001129305477131564,0.0030764573802024298,3.189227554734719e-05
NDNMXYOLO,0.0,0.0,0.00022168370036676282,0.0011299435028248588,0.0018587012565354085,7.2636944586791565e-06,6.178265062781434e-08,0.0002281279416531399,0.001129305477131564,0.0015556371333707677,2.0729979105775673e-06
NDNOETOLO,0.0,0.0,0.00027938401394322237,0.0011299435028248588,0.0035290835643380994,3.192832729089739e-05,3.525161085952675e-08,0.0002778937053239899,0.001129305477131564,0.002992578928875281,3.189227554734719e-05
NDNOXYOLO,0.0,0.0,0.00023607334697475183,0.0005649717514124294,0.0,0.0,3.819687890341226e-08,0.00023927572892981413,0.000564652738565782,0.0,0.0
NDNPETOLO,0.0,0.0,0.00025001997574508215,0.0011299435028248588,0.0034149109347485704,6.385665458179478e-06,3.126472164703727e-06,0.00025319476081881294,0.001129305477131564,0.0028323982339547938,6.378455109469439e-06
NDNPXYOLO,0.0,0.0,0.0001868732708794481,0.0011299435028248588,0.0021305308243207573,3.113011910862496e-06,9.75457754647056e-10,0.00018599333619281655,0.001129305477131564,0.0017517772060979186,3.1094968658663512e-06
NDNT123LO,0.0,0.0,0.0003013059145283271,0.0011299435028248588,0.0021704538188492993,7.822440186269861e-06,1.7494982703156775e-06,0.00029641761243398855,0.001129305477131564,0.0016924795389541007,7.813607509100063e-06
NDNT124LO,0.0,0.0,0.00020154949157555484,0.0011299435028248588,0.002321840795134613,3.352474365544226e-06,9.931596030292685e-14,0.0002003126542159629,0.001129305477131564,0.001850471264119678,3.348688932471455e-06
NEBFUO,0.0,0.0,0.0002325713594311218,0.0011299435028248588,0.002925643599844568,1.029688555131441e-05,3.973702417022467e-08,0.00023063300537283672,0.001129305477131564,0.002381879544725016,1.028525886401947e-05
NNCATECO,0.0,0.0,0.0002182599645111194,0.0005649717514124294,0.0,0.0,8.784043967882903e-08,0.000221794320039289,0.000564652738565782,0.0,0.0
C2CL3OHAO,0.0,0.0,0.00017141316548443505,0.0011299435028248588,0.0008442240512680305,4.789249093634609e-07,2.5332929605741618e-09,0.00016782238028204306,0.001129305477131564,0.0008412297564510862,4.783841332102078e-07
DNEBNZLO,0.0,0.0,0.00025558897732183176,0.0005649717514124294,0.0,0.0,3.7840167640424276e-07,0.0002553718677500683,0.000564652738565782,0.0,0.0
NORLIMO,0.0,0.0,0.0002445450264036061,0.0011299435028248588,0.0033060638298587873,2.1870904194264715e-05,1.1328118939735634e-06,0.0002826030704136599,0.001129305477131564,0.0029862603273205558,2.1846208749932827e-05
C2CL3OHBO,0.0,0.0,0.00012150128917615217,0.0011299435028248588,0.0010931824806651048,3.192832729089739e-07,7.543355166611193e-14,0.0001230146194063178,0.001129305477131564,0.0008470187064583207,2.391920666051039e-07
HEX2ONBO,0.0,0.009494041549875197,9.244011453723765e-05,0.0005649717514124294,0.0023246003006434464,0.0,2.349549307509295e-09,9.244720023933887e-05,0.000564652738565782,0.0020732770272695743,0.0
NPBFUO,0.0,0.0,0.0001771833810844851,0.0011299435028248588,0.006454313813490131,1.7560580009993567e-05,9.213965629404881e-14,0.00017657296669534574,0.001129305477131564,0.006062954414664415,1.7540751551040956e-05
DNPBNZLO,0.0,0.0,9.874490401376169e-05,0.0008474576271186442,0.0010268152009161198,6.385665458179478e-07,4.792107300952555e-15,9.743574613859032e-05,0.000846979107848673,0.0010615479892703689,6.378455109469438e-07
C4CO2O,0.0,0.0,0.0001900332769167359,0.0014124293785310734,0.0028910162494620176,0.0,6.165199238047477e-10,0.00017917191396632517,0.001411631846414455,0.002440477150422613,0.0
DNPHENO,0.0,0.0,0.0001768349869415261,0.0011299435028248588,0.0014108420977371335,2.7139078197262783e-06,7.245514530635677e-14,0.0001760143221293625,0.001129305477131564,0.0012226127109744639,2.7108434215245114e-06
C516O,0.0,0.0,0.0001685676256977201,0.0011299435028248588,0.0022360610103500053,2.8735494561807652e-06,5.789628520631074e-10,0.00016778034458055742,0.001129305477131564,0.0018909754248312973,2.8703047992612474e-06
BUTALO,0.0,0.025895670416620824,0.0002407727072852608,0.0016949152542372883,0.005313626885548846,5.5076364576798e-06,3.752293206087625e-05,0.00021700654019404718,0.001693958215697346,0.004590846441219318,5.501417531917391e-06
PBZMUCCO,0.36538647233786464,0.397218689572384,0.00018401429174880098,0.0014124293785310734,0.005410349360768743,9.498677369041974e-06,4.713568532679214e-12,0.00018501955586294934,0.001411631846414455,0.0048467810822735375,1.3873139863096029e-05
PBZMUCNO3,0.4006542864841731,0.41464413306523346,8.062865121872432e-05,0.0008474576271186442,0.005466722259393716,4.070861729589418e-06,4.2891701048999296e-13,8.146100032001308e-05,0.000846979107848673,0.00476871885631061,0.0
CH2OOC,0.0,0.0,9.122795048367599e-05,0.0011299435028248588,0.0007457526541762202,2.3946245468173045e-07,5.368001503301712e-14,9.070313613108907e-05,0.001129305477131564,0.0005957345757837513,2.391920666051039e-07
PECO,0.0,0.07777166729293089,8.29956964975426e-05,0.0008474576271186442,0.004140203814110883,1.5964163645448696e-07,6.100157999195627e-14,8.211175572738275e-05,0.000846979107848673,0.0033462313215435278,1.5946137773673596e-07
PETLMUCCO,0.43414568338262755,0.4701837616593358,0.00010444004184617321,0.0011299435028248588,0.0052902226202895366,0.0,1.7622366791165466e-12,0.00010190289496807937,0.001129305477131564,0.004392274611704018,0.0
CO23C65O,0.0,0.0,0.0001990618312151773,0.0014124293785310734,0.005929101277707904,1.8917533919856703e-05,2.1404956196642884e-07,0.00019336453887996025,0.001411631846414455,0.004903765931541631,1.9215096017276684e-05
C624O,0.0,0.0,0.000295401828549223,0.0016949152542372883,0.007289906256007378,3.464223511062367e-05,1.1324630027893655e-07,0.00029270019417316226,0.001693958215697346,0.0071120771069510804,3.468284965774007e-05
EBZMUCCO,0.45475961364113454,0.4891381028903827,0.00020746543953264714,0.0016949152542372883,0.006162880689759042,9.658319005496462e-06,1.4700523080994869e-12,0.0002037376634253227,0.001693958215697346,0.0047862336350081875,6.777108553811279e-06
EBZMUCNO3,0.49253277999347345,0.5078443560718982,7.874865554643709e-05,0.0011299435028248588,0.005890425218491379,0.0,1.1903213060863366e-13,8.073995286936136e-05,0.001129305477131564,0.005054545446998669,2.8703047992612474e-06
PHCOET,0.497663432587298,0.5466137264398186,0.00035151082958841497,0.0022598870056497176,0.0059879445692335226,2.1631441739582982e-05,2.3126064078487195e-12,0.0003491590616210529,0.002258610954263128,0.005418144833351426,2.1607016683327722e-05
