,source,target,flux
2228,METLBIPRO2,METLBIPNO3,[8.15480572 8.14204327]
2229,METLBIPNO3,METLOBPROH,[9.86153441 9.86153441]
2230,METLBIPRO2,METLOBPROH,[10.52272593 12.99429879]
2231,METOLO,METLQONE,[25.17609128 25.17609128]
2232,C5NO3COAO2,C5NO3CO4OH,[10.52272593 12.99429879]
2233,C718O2,C718NO3,[8.09878513 8.08602267]
2234,C718OH,C718O,[ -inf 15.16553028]
2235,C718OOH,C718O,[ -inf 15.31834378]
2236,C718NO3,C718O,[ -inf 15.2322238]
2237,C718O2,C718O,[11.17228024 13.64089058]
2238,MIBKBOH,MIBK3CO,[9.161368 9.161368]
2239,MIBKBOOH,MIBK3CO,[9.50242712 9.50242712]
2240,MIBKBO2,MIBK3CO,[10.52272593 12.99429879]
2241,MIBKAO2,MIBKAOH,[ 8.58040933 11.05198219]
2242,MIBKOH34,MIBKAOH3CO,[8.84385542 8.84385542]
2243,MIBKOHAOOH,MIBKAOH3CO,[9.1931246 9.1931246]
2244,MIBKAOHAO2,MIBKAOH3CO,[10.52272593 12.99429879]
2245,MIBKOHAOOH,MIBKAOHAO,[ -inf 14.79055252]
2246,MIBKAOHAO2,MIBKAOHAO,[11.00477065 13.47143639]
2247,MIBKOHBOOH,MIBKAOHBO,[ -inf 15.05785135]
2248,MIBKAOHBO2,MIBKAOHBO,[11.35850023 13.82797434]
2249,MIPKAOOH,MIPKAO,[ -inf 15.05785135]
2250,MIPKAOH,MIPKAO,[8.13987909 8.13987909]
2251,MIPKAO2,MIPKAO,[10.12490816 12.55780585]
2252,MIPKBO2,MIPKBNO3,[7.67490941 7.66214695]
2253,C42NO33O2,BUT2OLNO3,[ 9.97618327 12.44775613]
2254,BUT2OLO2,BUT2OLNO3,[7.57168992 7.55892747]
2255,MPHCOMEO2,MPHCOMEOOH,[9.31829685 9.2722102 ]
2256,C84O2,C84OOH,[9.30290003 9.25681338]
2257,CO2C54O2,MPRKNO3,[8.06949574 8.05673329]
2258,MPRBNO3CO3,MPRNO3CO3H,[8.76487457 8.73013233]
2259,C71O2,C71OOH,[9.2827207 9.23663405]
2260,C720O2,C720NO3,[8.40295085 8.39018839]
2261,C720OOH,C720O,[ -inf 14.79055252]
2262,C720NO3,C720O,[ -inf 14.31986127]
2263,C720O2,C720O,[10.46665876 12.9249222 ]
2264,C4OHCO3,C4OHCO3H,[8.90027875 8.8655365 ]
2265,C5NO3COAO2,C5NO3OAOOH,[9.21771153 9.17162488]
2266,MXYBIPERO2,MXYBIPENO3,[8.09878513 8.08602267]
2267,NAPINAO2,APINBNO3,[ 8.10328806 10.57486093]
2268,APINBO2,APINBNO3,[8.3206339 8.30787144]
2269,C721PAN,C721OOH,[8.47129171 8.47129171]
2270,C721O2,C721OOH,[9.2827207 9.23663405]
2271,MXYLO2,MXYLNO3,[7.98009534 7.96733288]
2272,MXYLOOH,MXYLO,[ -inf 14.79055252]
2273,MXYLNO3,MXYLO,[ -inf 14.38560304]
2274,MXYLO2,MXYLO,[11.17236792 13.64089087]
2275,C722O2,C722OOH,[9.2827207 9.23663405]
2276,C9PAN2,C85OOH,[8.81954394 8.81954394]
2277,C85O2,C85OOH,[9.30290003 9.25681338]
2278,MXYOLO,MXYQONE,[25.17609128 25.17609128]
2279,C53NO32O2,C53NO32OOH,[9.21771153 9.17162488]
2280,NAPINAO2,NAPINAOOH,[9.32985303 9.28376638]
2281,NAPINBO2,NAPINBOOH,[9.32985303 9.28376638]
2282,C726CO5O2,C726CO5OOH,[9.2827207 9.23663405]
2283,NBUTDAO2,NBUTDAOH,[ 9.97618327 12.44775613]
2284,BUTDCO2,NBUTDAOH,[7.68318192 7.67041946]
2285,C727OOH,C727CO,[9.38381537 9.38381537]
2286,C727PAN,C727CO,[8.83821922 8.83821922]
2287,NBUTDBO2,NBUTDBNO3,[7.47741999 7.46465754]
2288,NBUTDBOOH,NBUTDBO,[ -inf 14.79055252]
2289,NBUTDBNO3,NBUTDBO,[ -inf 14.68663303]
2290,NBUTDBO2,NBUTDBO,[11.17255915 13.6408915 ]
2291,C43NO34O2,NBUTOLANO3,[10.87927325 13.35084611]
2292,NBUTOLAO2,NBUTOLANO3,[7.58215534 7.56939288]
2293,NBUTOLAOOH,NBUTOLAO,[ -inf 14.79055252]
2294,NBUTOLAO2,NBUTOLAO,[11.0046065 13.47143584]
2295,NBUTOLBO2,NBUTOLBNO3,[7.87798413 7.86522167]
2296,NBUTOLBO2,NBUTOLBOOH,[9.16478687 9.11870022]
2297,C86O2,C86OOH,[9.30290003 9.25681338]
2298,NBZQO2,NBZQOOH,[9.25539756 9.20931091]
2299,PE2ENEBO2,C53OH2OOH,[9.21771153 9.17162488]
2300,NC102O2,NC102OOH,[9.32985303 9.28376638]
2301,C42CO3,C42CO3H,[8.90027875 8.8655365 ]
2302,NC3CO3,NC3CO2H,[11.75449729 14.2259079 ]
2303,NC3H7O2,NC3H7NO3,[7.27631633 7.26390839]
2304,NC3H7O2,NC3H7OOH,[9.08491018 9.03882353]
2305,NC4CO3,NC4CO2H,[11.75449729 14.2259079 ]
2306,NC4H9O2,NC4H9NO3,[7.47741999 7.46465754]
2307,NC4H9O2,NC4H9OOH,[9.16478687 9.11870022]
2308,BUTALAO2,BUTALAOOH,[9.16478687 9.11870022]
2309,C728O2,C728NO3,[7.45026774 7.43750529]
2310,C42OOH,C42O,[ -inf 14.79055252]
2311,C42O2,C42O,[11.00477065 13.47143639]
2312,NC61CO3,NC61CO3H,[8.90027875 8.8655365 ]
2313,C513OH,C513CO,[9.92168648 9.92168648]
2314,C513O2,C513CO,[10.52272593 12.99429879]
2315,BUTALO2,BUTALNO3,[7.87798413 7.86522167]
2316,C112O2,C112OOH,[9.33832275 9.2922361 ]
2317,C729O2,C729NO3,[8.00422904 7.99146658]
2318,NC91CO3,NC91CO3H,[8.90027875 8.8655365 ]
2319,C72O2,C72NO3,[8.10192085 8.08915839]
2320,C730O2,C730NO3,[7.7070941 7.69433164]
2321,C87O2,C87OOH,[9.30290003 9.25681338]
2322,C731O2,C731NO3,[8.09878513 8.08602267]
2323,NIPRBQO2,NIPRBQOOH,[9.31829685 9.2722102 ]
2324,NISOPO2,NISOPNO3,[7.67490941 7.66214695]
2325,NISOPOOH,NISOPO,[ -inf 14.79055252]
2326,NISOPNO3,NISOPO,[ -inf 14.68663303]
2327,NISOPO2,NISOPO,[11.17250869 13.64089133]
2328,NLIMO2,NLIMOOH,[9.32985303 9.28376638]
2329,C55O2,C55OOH,[9.21771153 9.17162488]
2330,NLMKAO2,NLMKAOOH,[9.32985303 9.28376638]
2331,NMEBFUO2,NMEBFUOOH,[9.2827207 9.23663405]
2332,C56OOH,C56O,[ -inf 14.79055252]
2333,C56O2,C56O,[11.35855041 13.82797451]
2334,NMETLQO2,NMETLQOOH,[9.31829685 9.2722102 ]
2335,NMXYFUO2,NMXYFUOOH,[9.25539756 9.20931091]
2336,NMXYQO2,NMXYQOOH,[9.30290003 9.25681338]
2337,NO3CH2CO3,NO3CH2CO3H,[8.76487457 8.73013233]
2338,C57AOOH,C57AO,[ -inf 14.79055252]
2339,C57AO2,C57AO,[11.22450358 13.69327808]
2340,NOETLQO2,NOETLQOOH,[9.31829685 9.2722102 ]
2341,NONO2,NONNO3,[8.55329861 8.54053616]
2342,C732O2,C732NO3,[8.09878513 8.08602267]
2343,BZFUO2,BZFUOOH,[9.21771153 9.17162488]
2344,NOPINAO2,NOPINANO3,[8.15480572 8.14204327]
2345,C44O2,C44OOH,[9.16478687 9.11870022]
2346,C45O2,C45NO3,[7.3391173 7.32635484]
2347,C45OOH,C45O,[ -inf 14.79055252]
2348,C45NO3,C45O,[ -inf 14.38560304]
2349,C45O2,C45O,[11.39312467 13.86273598]
2350,C733OH,C733CO,[9.63346846 9.63346846]
2351,C733OOH,C733CO,[9.7411516 9.7411516]
2352,C733O2,C733CO,[11.52272593 13.99429879]
2353,NOXYFUO2,NOXYFUOOH,[9.25539756 9.20931091]
2354,NOXYQO2,NOXYQOOH,[9.30290003 9.25681338]
2355,NPEBQO2,NPEBQOOH,[9.30290003 9.25681338]
2356,NPETLQO2,NPETLQOOH,[9.31829685 9.2722102 ]
2357,NPHENO2,NPHENOH,[10.65742451 13.12899738]
2358,NPPRBQO2,NPPRBQOOH,[9.31829685 9.2722102 ]
2359,NPTLQO2,NPTLQOOH,[9.2827207 9.23663405]
2360,C57O2,C57OOH,[9.21771153 9.17162488]
2361,NPXYFUO2,NPXYFUOOH,[9.21771153 9.17162488]
2362,NTLFUO2,NTLFUOOH,[9.21771153 9.17162488]
2363,C58AOOH,C58AO,[ -inf 14.79055252]
2364,C58AO2,C58AO,[11.22450358 13.69327808]
2365,NTM124QO2,NTM124QOOH,[9.31829685 9.2722102 ]
2366,NTMB1FUO2,NTMB1FUOOH,[9.21771153 9.17162488]
2367,NTMB2FUO2,NTMB2FUOOH,[9.25539756 9.20931091]
2368,C734O2,C734OOH,[9.30290003 9.25681338]
2369,C4COMOHCO3,C5COHOCO3H,[8.90027875 8.8655365 ]
2370,C58ANO3,C47CHO,[8.9106244 8.9106244]
2371,OCTO2,OCTNO3,[8.49798214 8.48521968]
2372,C108OH,C108O,[ 9.77305469 16.51963101]
2373,C108OOH,C108O,[ -inf 16.52766036]
2374,C108NO3,C108O,[ -inf 16.52273413]
2375,C108O2,C108O,[ 9.2819299 11.42161197]
2376,C514O2,C514NO3,[8.06949574 8.05673329]
2377,C514OH,C514O,[ -inf 15.46656028]
2378,C514OOH,C514O,[ -inf 15.54965387]
2379,C514NO3,C514O,[ -inf 15.49648546]
2380,C514O2,C514O,[10.46866422 12.92492899]
2381,C735O2,C735OOH,[9.2827207 9.23663405]
2382,OETOLO,OETLQONE,[25.68124123 25.68124123]
2383,BUTDAOOH,BUTDAO,[ -inf 14.79055252]
2384,BUTDANO3,BUTDAO,[ -inf 14.38560304]
2385,BUTDAO2,BUTDAO,[11.48289529 13.95291127]
2386,C73O2,C73OOH,[9.2827207 9.23663405]
2387,C74OOH,C74O,[ -inf 14.79055252]
2388,C74O2,C74O,[11.22465669 13.69327859]
2389,OXYLPAN,OXYL1OOH,[8.02530587 8.02530587]
2390,OXYL1O2,OXYL1OOH,[9.2827207 9.23663405]
2391,C4CHOAO2,C4CHOAOOH,[9.21771153 9.17162488]
2392,OXYLO2,OXYLNO3,[7.98009534 7.96733288]
2393,OXYLOOH,OXYLO,[ -inf 14.79055252]
2394,OXYLNO3,OXYLO,[ -inf 14.38560304]
2395,OXYLO2,OXYLO,[11.17236792 13.64089087]
2396,C4CHOBO2,C4CHOBNO3,[8.06949574 8.05673329]
2397,C122O2,C122OOH,[9.34525684 9.29917019]
2398,OXYOLO,OXYQONE,[25.68124123 25.68124123]
2399,C4CHOBO2,C4CHOBOOH,[9.21771153 9.17162488]
2400,NOETOLO,C7CDCCO2H,[26. 26.]
2401,OETOLO,C7CDCCO2H,[25.71600333 25.71600333]
2402,PBFUO2,PBFUOOH,[9.2827207 9.23663405]
2403,PBZBIPERO2,PBZBPERNO3,[7.95890606 7.94614361]
2404,C7CO2DBCO3,C7CO2DCO3H,[8.90027875 8.8655365 ]
2405,C7CO2M5OH,C7CO2M5O,[9.96848295 9.96848295]
2406,C7CO2M5OOH,C7CO2M5O,[ -inf 14.79055252]
2407,C7CO2M5O2,C7CO2M5O,[10.12490816 12.55780585]
2408,PHENO,PBZQONE,[25.46239799 25.46239799]
2409,PE1ENEAO2,PE1ENEANO3,[7.76508605 7.75232359]
2410,C52NO31O2,PE1ENEANO3,[10.69218661 13.16375947]
2411,C51NO32O2,PE1ENEBNO3,[ 9.97618327 12.44775613]
2412,PE1ENEBO2,PE1ENEBNO3,[7.37387941 7.36111696]
2413,PE2ENEAO2,PE2ENEANO3,[7.76508605 7.75232359]
2414,C53NO32O2,PE2ENEANO3,[ 9.97618327 12.44775613]
2415,C52NO33O2,PE2ENEBNO3,[ 9.97618327 12.44775613]
2416,PE2ENEBO2,PE2ENEBNO3,[7.76508605 7.75232359]
2417,PEAO2,PEANO3,[7.67490941 7.66214695]
2418,PEAO2,PEAOOH,[9.21771153 9.17162488]
2419,PEBO2,PEBNO3,[8.06949574 8.05673329]
2420,PEBO2,PEBOOH,[9.21771153 9.17162488]
2421,C7CO2M5O2,C7CO2M5OH,[ 9.71812235 12.18969522]
2422,C58O2,C58OOH,[9.21771153 9.17162488]
2423,EBENZOLO,PEBQONE,[25.50514997 25.50514997]
2424,PECO2,PECNO3,[8.07617734 8.06341489]
2425,PE2ONE1OOH,PEN2ONE1O,[ -inf 14.79055252]
2426,C51NO32CO,PEN2ONE1O,[ -inf 15.50354571]
2427,PEN2ONE1O2,PEN2ONE1O,[11.57954847 14.04982042]
2428,C7CO2OHCO3,C7CO2OCO3H,[8.90027875 8.8655365 ]
2429,PETOLO,PETLQONE,[25.50514997 25.50514997]
2430,PBZPOXMUC,PGLOOA,[2.69897 2.69897]
2431,C7DICARB,PGLOOB,[2. 2.]
2432,PHC3O2,PHC3NO3,[8.55329861 8.54053616]
2433,PHC3OOH,PHC3O,[ -inf 14.79055252]
2434,PHC3NO3,PHC3O,[ -inf 14.31986127]
2435,PHC3O2,PHC3O,[10.46510456 12.92491695]
2436,C4COMOH3O2,C4COMOHOOH,[9.25539756 9.20931091]
2437,PHCOETOH,PHCOCOME,[9.11058971 9.11058971]
2438,PHCOETOOH,PHCOCOME,[9.71180723 9.71180723]
2439,PHCOETO2,PHCOCOME,[10.52272593 12.99429879]
2440,PHIC3NO3,PHCOME,[8.78031731 8.78031731]
2441,PHIC3O,PHCOME,[26. 26.]
2442,PHCOMEO2,PHCOMEOOH,[9.30290003 9.25681338]
2443,BZBIPERO2,BZBIPERNO3,[7.87271992 7.85995746]
2444,C4DBM2CO3,C4DBM2CO3H,[8.90027875 8.8655365 ]
2445,C96CO3,PINONIC,[11.75449729 14.2259079 ]
2446,APINBOO,PINONIC,[19.76899353 19.8204129 ]
2447,C4DBMECO3,C4DBMECO3H,[8.90027875 8.8655365 ]
2448,PBENZOLO,PPRBQONE,[25.50514997 25.50514997]
2449,PRONO3AO2,PR1O2HNO3,[9.08491018 9.03882353]
2450,PRONO3BO2,PR2O2HNO3,[9.08491018 9.03882353]
2451,PRNO3CO3,PRNO3CO3H,[8.76487457 8.73013233]
2452,PROL11MOOH,PROL11MO,[ -inf 14.79055252]
2453,PROL11MO2,PROL11MO,[11.35852619 13.82797443]
2454,PROL1MCO3,PROL1MCO3H,[8.90027875 8.8655365 ]
2455,PRONO3BO2,PROLNO3,[ 9.18030325 11.65187611]
2456,IPROPOLO2,PROLNO3,[6.91314855 6.90038609]
2457,HYPROPO2,PROPGLY,[10.52272593 12.99429879]
2458,IPROPOLO2,PROPGLY,[10.87927325 13.35084611]
2459,CRESO,PTLQONE,[25.50514997 25.50514997]
2460,APINBO2,APINBOOH,[9.32985303 9.28376638]
2461,SC4H9O2,SC4H9NO3,[7.91314858 7.90038613]
2462,SC4H9O2,SC4H9OOH,[9.16478687 9.11870022]
2463,C7MCO2OOH,C7M15CO2O,[ -inf 14.85506454]
2464,C7M15CO2O2,C7M15CO2O,[11.00477065 13.47143639]
2465,MPRANO3O2,TBUTOLNO3,[ 8.58040933 11.05198219]
2466,TBUTOLO2,TBUTOLNO3,[7.189355 7.17659254]
2467,TBUTOLOOH,TBUTOLO,[ -inf 14.79055252]
2468,TBUTOLO2,TBUTOLO,[10.37737053 12.82803826]
2469,TBUTOL,TC4H9O,[7.07602519 7.08031479]
2470,TC4H9OOH,TC4H9O,[ -inf 14.79055252]
2471,TC4H9NO3,TC4H9O,[ -inf 14.37520859]
2472,TC4H9O2,TC4H9O,[ 9.30209675 11.42175726]
2473,TLBIPERO2,TLBIPERNO3,[8.00422904 7.99146658]
2474,C7M6CO2OOH,C7M6CO2O,[ -inf 14.79055252]
2475,C7M6CO2O2,C7M6CO2O,[10.12490816 12.55780585]
2476,OETLBIPNO3,TLCOBIPEOH,[9.86391738 9.86391738]
2477,OXYBIPENO3,TLCOBIPEOH,[9.86213138 9.86213138]
2478,C7M6CO2O2,C7M6CO2OH,[ 9.71812235 12.18969522]
2479,TM123BO2,TM123BNO3,[8.15480572 8.14204327]
2480,TM123BOOH,TM123BO,[ -inf 14.79055252]
2481,TM123BNO3,TM123BO,[ -inf 14.38560304]
2482,TM123BO2,TM123BO,[11.17222975 13.64089041]
2483,TM123BPRO2,TM123BPNO3,[8.15480572 8.14204327]
2484,C7MOHCOCO3,C7MOCOCO3H,[8.90027875 8.8655365 ]
2485,TM124BO2,TM124BNO3,[8.15480572 8.14204327]
2486,TM124BOOH,TM124BO,[ -inf 14.79055252]
2487,TM124BNO3,TM124BO,[ -inf 14.38560304]
2488,TM124BO2,TM124BO,[11.17222975 13.64089041]
2489,TM124OLO,TM124QONE,[25.34242268 25.34242268]
2490,TM135BPRO2,TM135BPNO3,[8.15480572 8.14204327]
2491,C810OH,C810O,[ 9.90308999 15.16553266]
2492,C810OOH,C810O,[ -inf 15.31834378]
2493,C810NO3,C810O,[ -inf 15.23075918]
2494,C810O2,C810O,[ 9.28624332 11.42164249]
2495,C123O2,C123NO3,[8.30132873 8.28856628]
2496,C615CO2OH,C6125CO,[10.07188201 10.07188201]
2497,C615CO2OOH,C6125CO,[9.9740509 9.9740509]
2498,C615CO2O2,C6125CO,[10.52272593 12.99429879]
2499,C811O2,C811NO3,[8.09878513 8.08602267]
2500,C517O2,C517NO3,[7.67490941 7.66214695]
2501,TMBO2,TMBNO3,[7.98009534 7.96733288]
2502,TMBOOH,TMBO,[ -inf 14.79055252]
2503,TMBNO3,TMBO,[ -inf 14.38560304]
2504,TMBO2,TMBO,[11.17236792 13.64089087]
2505,UDECO2,UDECNO3,[8.59338332 8.58062086]
2506,ACCOCOMOOH,ACCOCOMEO,[ -inf 14.79055252]
2507,ACCOCOMEO2,ACCOCOMEO,[11.05970008 13.52695174]
2508,C720OH,HCC7CO,[10.0374265 10.0374265]
2509,C720OOH,HCC7CO,[10.10380372 10.10380372]
2510,C720NO3,HCC7CO,[9.98227123 9.98227123]
2511,C720O,HCC7CO,[24.67082936 24.68146474]
2512,APINCNO3,HCC7CO,[9.99431715 9.99431715]
2513,BPINCNO3,HCC7CO,[9.97220284 9.97220284]
2514,C720O2,HCC7CO,[ 9.97618327 12.44775613]
2515,C5MCO2OHO2,C6CO2M2OH,[ 9.71812235 12.18969522]
2516,NC524OH,HNC524CO,[8.98227123 8.98227123]
2517,C826CO3O2,C8236CO,[11.52272593 13.99429879]
2518,C5NO3CO4OH,C51NO324CO,[9.44247977 9.44247977]
2519,C5NO3COAO2,C51NO324CO,[10.52272593 12.99429879]
2520,PBZMUCO,C6O132OH,[25.69897 25.69897]
2521,IPBZMUCO,C5MO132OH,[25.69897 25.69897]
2522,ISOPBNO3,MACRNOOA,[1.39794001 1.39794001]
2523,C5H8,MACROOA,[2.56649492 2.6372202 ]
2524,NC4DCO2,MALANHY,[26. 26.]
2525,MALDIALCO2,MALANHY,[25.77815127 25.77815127]
2526,IC7DCCO2,MALANHY,[25.81291334 25.81291334]
2527,C7DCCO2,MALANHY,[25.81291334 25.81291334]
2528,C5CO14CO2,MALANHY,[25.91907808 25.91907808]
2529,C6DCARBBO,MALANHY,[25.81291334 25.81291334]
2530,MVK,MGLOOA,[2.40098811 2.45487404]
2531,C520O2,C520OH,[ 9.71812235 12.18969522]
2532,NC4MDCO2,MMALANHY,[26. 26.]
2533,C3MCODBCO2,MMALANHY,[25.81291334 25.81291334]
2534,C7DDCCO2,MMALANHY,[25.54406804 25.54406804]
2535,C4MCODBCO2,MMALANHY,[25.81291334 25.81291334]
2536,MC3CODBCO2,MMALANHY,[25.81291334 25.81291334]
2537,MC4CODBCO2,MMALANHY,[25.81291334 25.81291334]
2538,NC3CHO,NAOOA,[2.68124124 2.68124124]
2539,C6DICARBO2,C614CO23OH,[10.52272593 12.99429879]
2540,C57NO3,C4M2ALOHNO3,[8.70413337 8.70413337]
2541,C629O2,C629OH,[ 9.71812235 12.18969522]
2542,C109O2,C109OOH,[9.32985303 9.28376638]
2543,C93OH,C93O,[ -inf 14.72024802]
2544,C93OOH,C93O,[ -inf 15.05785135]
2545,C93NO3,C93O,[ -inf 14.72024802]
2546,C93O2,C93O,[11.00400015 13.47143383]
2547,C63OH,C63O,[ -inf 14.72024802]
2548,C63OOH,C63O,[ -inf 15.05785135]
2549,C63NO3,C63O,[ -inf 14.72024802]
2550,C63O2,C63O,[10.98464073 13.45123325]
2551,C517CO3,C517PAN,[8.95632115 8.94097822]
2552,C511CO3,C511PAN,[8.95632115 8.94097822]
2553,EBZMUCCO3,EBZMUCPAN,[8.95632115 8.94097822]
2554,ECO3CO3,ECO3PAN,[8.95632115 8.94097822]
2555,C8OHCO2CO3,C8OHCO2PAN,[8.95632115 8.94097822]
2556,C95OOH,C95O,[ -inf 16.53437481]
2557,C95O2,C95O,[11.22465669 13.69327859]
2558,C8OHCO2CO3,C8OHO2CO3H,[8.90027875 8.8655365 ]
2559,C64O2,C64NO3,[7.42130404 7.40854158]
2560,ENCATECOOH,ENCATECO,[ -inf 14.79055252]
2561,ENCATECO2,ENCATECO,[11.18355898 13.65188688]
2562,C64O2,C64OOH,[9.25539756 9.20931091]
2563,ENNCATCOOH,ENNCATECO,[ -inf 14.79055252]
2564,ENNCATECO2,ENNCATECO,[11.18355898 13.65188688]
2565,EPXDLCO3,EPXDLPAN,[8.95632115 8.94097822]
2566,EPXKTMCO3,EPXKTMPAN,[8.95632115 8.94097822]
2567,C66OH,C66CO,[9.32221929 9.32221929]
2568,C66OOH,C66CO,[9.44715803 9.44715803]
2569,C66O2,C66CO,[10.50252254 12.9740954 ]
2570,C5EDBCO3,C5EDBPAN,[8.95632115 8.94097822]
2571,EPXMDLCO3,EPXMDLPAN,[8.95632115 8.94097822]
2572,C61CO3,C61CPAN,[8.95632115 8.94097822]
2573,EPXMKTCO3,EPXMKTPAN,[8.95632115 8.94097822]
2574,APINCO2,APINCNO3,[8.05581607 8.04305361]
2575,C61OH,C61O,[ -inf 14.72024802]
2576,C61OOH,C61O,[ -inf 15.05785135]
2577,C61NO3,C61O,[ -inf 14.86567839]
2578,C61O2,C61O,[10.98439917 13.45123245]
2579,C98O2,C98NO3,[8.03078807 8.01802561]
2580,C23O3CCO3,C23O3CPAN,[8.95632115 8.94097822]
2581,H1C23C4OOH,H1C23C4O,[ -inf 16.52766036]
2582,H1C23C4O2,H1C23C4O,[11.57954847 14.04982042]
2583,H1C23C4CO3,H1C23C4PAN,[8.95632115 8.94097822]
2584,C67OH,C67O,[ -inf 15.16553028]
2585,C67OOH,C67O,[ -inf 15.31834378]
2586,C67NO3,C67O,[ -inf 15.16553028]
2587,C67O2,C67O,[10.98439917 13.45123245]
2588,H2M3C4NO3,H2M3C4O,[ -inf 14.38560304]
2589,H2M3C4OOH,H2M3C4O,[ -inf 14.79055252]
2590,H2M3C4O2,H2M3C4O,[11.17255915 13.6408915 ]
2591,H3C25C6CO3,H3C25C6PAN,[8.95632115 8.94097822]
2592,H3C2C4CO3,H3C2C4PAN,[8.95632115 8.94097822]
2593,C5CO34CO3,C6CO134PAN,[8.95632115 8.94097822]
2594,C5CO2DBCO3,C5CO2DBPAN,[8.95632115 8.94097822]
2595,HC3CO3,HC3CO3H,[8.76487457 8.73013233]
2596,HC4ACO3,HC4ACO3H,[8.76487457 8.73013233]
2597,C6CO3OHOOH,C6CO23HO5,[9.66931688 9.66931688]
2598,C6CO3OH5O2,C6CO23HO5,[10.52272593 12.99429879]
2599,HC4CCO3,HC4CCO3H,[8.76487457 8.73013233]
2600,HC4CO3,HC4PAN,[8.95632115 8.94097822]
2601,HCOCH2OOH,HCOCH2O,[ -inf 14.79055252]
2602,NO3CH2CHO,HCOCH2O,[ -inf 15.9328942]
2603,HCOCH2O2,HCOCH2O,[11.35856772 13.82797457]
2604,HCOCOHCO3,HCOCOHPAN,[8.95632115 8.94097822]
2605,C816CO3,C816PAN,[8.95632115 8.94097822]
2606,C105OOH,C105O,[ -inf 16.53437481]
2607,C105O2,C105O,[11.22465669 13.69327859]
2608,C518CO3,C518PAN,[8.95632115 8.94097822]
2609,C815CO2OH,C8CO2DBAL,[10.08990511 10.08990511]
2610,C815CO2OOH,C8CO2DBAL,[9.99431715 9.99431715]
2611,C815CO2O2,C8CO2DBAL,[10.52272593 12.99429879]
2612,HEX2ONCO2,HEX2ONCOOH,[9.25539756 9.20931091]
2613,C515OOH,C515O,[ -inf 16.52766036]
2614,C515O2,C515O,[11.57954847 14.04982042]
2615,HEX3ONBO2,HEX3ONBOOH,[9.25539756 9.20931091]
2616,HEX3ONCO2,HEX3ONCOOH,[9.25539756 9.20931091]
2617,C106O2,C106NO3,[8.05581607 8.04305361]
2618,HEXCOOH,HEXCO,[ -inf 14.79055252]
2619,HEXCNO3,HEXCO,[ -inf 14.31986127]
2620,HEXCO2,HEXCO,[10.46730582 12.92492438]
2621,C6CO2OHCO3,C6CO2OHPAN,[8.95632115 8.94097822]
2622,C915OOH,C915O,[ -inf 15.31834378]
2623,C915NO3,C915O,[ -inf 15.2234509]
2624,C915O2,C915O,[11.00415671 13.47143435]
2625,NC4CHO,HMAC,[ -inf 16.20251571]
2626,C6CO3HO14,C6CO34HO1,[9.36921586 9.36921586]
2627,C6HOCOOOH,C6CO34HO1,[9.60745502 9.60745502]
2628,C6HO1CO3O2,C6CO34HO1,[10.52272593 12.99429879]
2629,HIEB2OOH,HMACROH,[ 9.75891189 15.16553199]
2630,HMACRO2,HMACROH,[ 9.71812235 12.18969522]
2631,C6CO34OOH,C6CO34O,[ -inf 16.52766036]
2632,C6CO34O2,C6CO34O,[11.22465669 13.69327859]
2633,C821OOH,C821O,[ -inf 16.52766036]
2634,C821O2,C821O,[11.22465669 13.69327859]
2635,HMVKBCO3,HMVKBPAN,[8.95632115 8.94097822]
2636,HNMVKOH,HNBIACET,[9.27415785 9.27415785]
2637,HNMVKOOH,HNBIACET,[9.59769519 9.59769519]
2638,HNMVKO2,HNBIACET,[10.52272593 12.99429879]
2639,C614OH,C614O,[ -inf 16.51963093]
2640,C614OOH,C614O,[ -inf 16.52766036]
2641,C614NO3,C614O,[ -inf 16.51963093]
2642,C614O2,C614O,[11.00438753 13.47143512]
2643,C5DBECO3,C5DBECO3H,[8.90027875 8.8655365 ]
2644,C2H5CHOOA,C2H6,[25.30103 25.30103]
2645,C2H5CHOOB,C2H6,[25.09691001 25.09691001]
2646,C621OOH,C621O,[ -inf 15.05785135]
2647,C621O2,C621O,[11.22465669 13.69327859]
2648,C1H4C5CO3,C1H4C5PAN,[8.95632115 8.94097822]
2649,C96CO3,C10PAN2,[8.95632115 8.94097822]
2650,HO13C5OOH,HO13C5O,[ -inf 14.79055252]
2651,HO13C5NO3,HO13C5O,[ -inf 14.38560304]
2652,HO13C5O2,HO13C5O,[10.98469393 13.45123343]
2653,C5124COCO3,C5124COPAN,[8.95632115 8.94097822]
2654,HC3CO3,C4PAN7,[8.95632115 8.94097822]
2655,HO13C3CO3,C4PAN2,[8.95632115 8.94097822]
2656,C510OH,C510O,[9.42975228 9.42975228]
2657,C510OOH,C510O,[ -inf 14.79055252]
2658,C510O2,C510O,[10.12490816 12.55780585]
2659,C916O2,C916NO3,[8.03078807 8.01802561]
2660,C52O2,C52NO3,[7.28112534 7.26836289]
2661,HO13C5,HO1CO3C5,[9.20682588 9.20682588]
2662,DIEKBO2,HO1CO3C5,[10.87927325 13.35084611]
2663,CH3CHOOA,CH4,[25.30103 25.30103]
2664,CH3CHOOB,CH4,[25.09691001 25.09691001]
2665,C8CO2OHCO3,C8CO2OHPAN,[8.95632115 8.94097822]
2666,CHEXOOH,CHEXO,[ -inf 14.79055252]
