,source,target,flux
6883,CO36C9,C3H7CO3,[21.51180313 21.72700347]
6884,HEX3ONCO,C3H7CO3,[18.09700011 21.57130315]
6885,PERBUACID,C3H7CO3,[ -inf 18.49510194]
6886,PGLYOXOH,C3H7CO3,[18.10345614 23.9318431 ]
6887,C94OH,C3H7CO3,[17.98221272 21.04379504]
6888,HEX3ONCOH,C3H7CO3,[16.49596391 17.41772084]
6889,C94OOH,C3H7CO3,[21.22105261 23.4636895 ]
6890,C8CO2DCO3H,C3H7CO3,[22.64447913 23.84723616]
6891,PEN2ONE1O,C3H7CO3,[17.56564544 21.31883172]
6892,PGLOOA,C3H7CO3,[20.74022485 22.70669649]
6893,PGLOOB,C3H7CO3,[21.61097739 20.8707641 ]
6894,C6O132OH,C3H7CO3,[18.31916684 20.88691799]
6895,HEX3ONCOOH,C3H7CO3,[16.8435904 20.45133497]
6896,C95O,C3H7CO3,[23.7704339 22.98160914]
6897,PBN,C3H7CO3,[17.94694234 23.99452922]
6898,PC3ODBCO2H,C3H7CO3,[21.69187083 21.79898443]
6899,CO356C9,C3H7CO3,[23.6879107 25.46636981]
6900,CO23C6,C3H7CO3,[19.49605542 23.20245544]
6901,PBZMUCCO,C3H7CO3,[23.59779633 21.96550839]
6902,PBZMUCNO3,C3H7CO3,[22.86676772 23.42379655]
6903,C5O5OHCO3H,C3H7CO3,[21.50080984 21.26129068]
6904,PBZPOXMUC,C3H7CO3,[20.9341591 24.74261792]
6905,C8CO2DBCO3,C3H7CO3,[19.40258013 23.56036387]
6906,C3COCCHO,C3H7CO3,[21.61048066 21.50660859]
6907,C61CHO,C3H7CO3,[24.75606696 26.24915991]
6908,PGLYOX,C3H7CO3,[18.34671386 21.41102186]
6909,C3H7CHO,C3H7CO3,[14.16324555 16.94714048]
6910,C727CO3H,C727CO3,[22.39183407 23.13958847]
6911,C817CO,C727CO3,[21.03489138 23.18920511]
6912,C727PAN,C727CO3,[21.5705815 24.11373236]
6913,IBUTACID,IC3H7O2,[ -inf 19.53876434]
6914,PERIBUACID,IC3H7O2,[25.76687171 25.77277579]
6915,IC3H7OOH,IC3H7O2,[ -inf 19.93560657]
6916,C3H8,IC3H7O2,[19.57652854 20.04635026]
6917,HEX3ONAOOH,IC3H7O2,[16.13812103 19.68300982]
6918,C5OHCO4OOH,IC3H7O2,[22.1022147 23.20493453]
6919,IPEBO,IC3H7O2,[13.4246485 16.97748185]
6920,MPRKBOOH,IC3H7O2,[21.26830132 22.76855716]
6921,BUTALO2H,IC3H7O2,[19.84488558 19.05074177]
6922,MIPK,IC3H7O2,[20.76368958 21.07062196]
6923,IPRCO3,IC3H7O2,[18.17829898 20.81452537]
6924,IPRCHO,IC3H7O2,[14.03380772 17.9168147 ]
6925,MGLOOA,MGLOO,[22.64402026 20.74992076]
6926,MGLOOC,MGLOO,[17.93862262 22.60539123]
6927,MGLOOB,MGLOO,[20.47977062 23.68989187]
6928,C7M6CO2O,C7EDICARB,[19.62024044 20.5319845 ]
6929,C7M6CO2OH,C7EDICARB,[16.19452455 15.72178033]
6930,PETLMUCPAN,C7EDICARB,[17.03912885 19.41160182]
6931,C7M6CO2OOH,C7EDICARB,[21.07359825 21.68144309]
6932,PETLBIPRO,C7EDICARB,[ -inf 17.93323604]
6933,IBUTOLOHB,IBUTALOH,[24.20542764 25.986788 ]
6934,TBUTOLNO3,IBUTALOH,[16.30236196 21.54798589]
6935,C5PAN11,IBUTALOH,[18.47110764 18.94098654]
6936,TBUTOLOOH,IBUTALOH,[21.95726591 23.24492608]
6937,MACROHOOH,IBUTALOH,[22.87369111 26.14900328]
6938,IBUTALCO2,IBUTALOH,[22.65451427 21.2193358 ]
6939,TBUTOLO2,IBUTALOH,[20.78668421 24.02862982]
6940,IBUTOL,IPRCHO,[20.31856404 21.32791667]
6941,IC4H9O,IPRCHO,[18.89152745 21.11777521]
6942,IC4H9NO3,IPRCHO,[22.62443965 25.31015923]
6943,IC4H9OOH,IPRCHO,[18.46744866 23.10227535]
6944,C3ME3PAN,IPRCHO,[22.20247642 22.90668598]
6945,IC4H9O2,IPRCHO,[18.18343697 21.92884959]
6946,HOIPRCO2H,HYPROPO2,[23.21185679 25.39831659]
6947,HOIPRCO3H,HYPROPO2,[17.59626221 22.71712674]
6948,NPROPOL,HYPROPO2,[ -inf 17.58962707]
6949,HYPROPO2H,HYPROPO2,[13.23805511 14.43803775]
6950,MIPKBOH,HYPROPO2,[ -inf 21.17388024]
6951,HOIPRCHO,HYPROPO2,[22.6298022 24.85099272]
6952,HOIPRCO3,HYPROPO2,[22.65499322 24.86372139]
6953,C3H6,HYPROPO2,[ -inf 19.4539671]
6954,IC5H12,IPEAO2,[19.13115744 23.27887616]
6955,IPEAOOH,IPEAO2,[11.75661854 17.01509359]
6956,NC11H24,UDECO2,[18.30934668 21.07491466]
6957,C6H13CO2H,HEXAO2,[18.5153155 20.91727422]
6958,C6H13CO3H,HEXAO2,[20.65746094 18.82442109]
6959,NC6H14,HEXAO2,[22.88494808 23.59556813]
6960,HEXAOOH,HEXAO2,[ -inf 21.42354304]
6961,NON3ONE,HEXAO2,[18.5648762 14.8872011]
6962,C6H13CHO,HEXAO2,[19.38923438 23.46659501]
6963,C6H13CO3,HEXAO2,[19.50305675 22.9380774 ]
6964,HO14C6,HO1CO4C6,[15.05287597 14.44137717]
6965,HO1C6OOH,HO1CO4C6,[22.5835 22.76188657]
6966,HO3C6O,HO1CO4C6,[18.91123835 22.74836622]
6967,HO1C6NO3,HO1CO4C6,[21.0920512 21.71881215]
6968,HO1C6O2,HO1CO4C6,[19.50476971 22.96635685]
6969,PROPACID,C2H5O2,[20.20914629 23.55239816]
6970,C2H6,C2H5O2,[21.29467341 21.99488938]
6971,PERPROACID,C2H5O2,[20.98016596 22.97144376]
6972,C2H5CHOOA,C2H5O2,[22.65069888 26.30859031]
6973,C2H5OOH,C2H5O2,[25.19492811 26.35461591]
6974,IPECO,C2H5O2,[19.16645398 18.13029109]
6975,C41CO2H,C2H5O2,[20.51525227 24.24073446]
6976,PECO,C2H5O2,[18.18696401 21.920911 ]
6977,PHCOET,C2H5O2,[14.99166808 14.33850452]
6978,SC4H9O,C2H5O2,[12.62361971 15.74696582]
6979,OETLBIPNO3,C2H5O2,[17.73229699 17.81730142]
6980,EOCOCHO,C2H5O2,[22.82927989 22.44669215]
6981,DIEK,C2H5O2,[14.43917847 17.15993205]
6982,C6DCARBBO,C2H5O2,[ -inf 20.48111778]
6983,MEK,C2H5O2,[19.50074022 19.91269459]
6984,HO1CO4C6,C2H5O2,[20.96989558 22.37259989]
6985,C2H5CO3,C2H5O2,[23.03904448 23.09715111]
6986,C2H5CHO,C2H5O2,[ -inf 19.07148416]
6987,CO3C4CO3H,CO3C4CO3,[19.33591 22.5792323]
6988,C5PAN16,CO3C4CO3,[16.62756213 19.35913014]
6989,CO35C5CHO,CO3C4CO3,[24.27003285 26.0136947 ]
6990,CO346C8,CO3C4CO3,[ -inf 19.93631681]
6991,CO356C10,CO3C4CO3,[22.08185192 21.02013591]
6992,CO356C11,CO3C4CO3,[ -inf 23.86079176]
6993,CO356C12,CO3C4CO3,[19.57554071 22.60016969]
6994,CO356C9,CO3C4CO3,[23.6879107 25.46636981]
6995,CO235C7,CO3C4CO3,[20.32371589 24.11722853]
6996,C123CO,CO3C4CO3,[20.96218893 25.99656077]
6997,C103CO,CO3C4CO3,[20.28768767 25.47400696]
6998,C113CO,CO3C4CO3,[20.64291795 25.74964047]
6999,C93CO,CO3C4CO3,[19.65571926 20.11254883]
7000,HO2CO35C7,CO3C4CO3,[21.37792701 25.75973141]
7001,HO3CO46C8,CO3C4CO3,[ 9.49139846 14.68983564]
7002,CO3C4CHO,CO3C4CO3,[21.85422581 22.06942615]
7003,NC10H22,DECO2,[ -inf 22.24262892]
7004,HEPTO,HO3C76O2,[17.2495632 21.35090275]
7005,C5CO24O,CO2C3CO3,[20.75242004 21.63756096]
7006,CO24C6O,CO2C3CO3,[21.43889868 23.85295465]
7007,CO2C3CO3H,CO2C3CO3,[16.08900997 20.93752652]
7008,CO245C7,CO2C3CO3,[18.97479135 19.44688222]
7009,HO2CO4C5O,CO2C3CO3,[20.75416536 20.30834394]
7010,C74O,CO2C3CO3,[19.30516992 18.4894279 ]
7011,CO24C6OOH,CO2C3CO3,[22.74668502 21.15175905]
7012,CO2C3PAN,CO2C3CO3,[20.08334158 24.15062007]
7013,C74OOH,CO2C3CO3,[24.18428835 23.10183608]
7014,C61CO,CO2C3CO3,[19.99875414 21.68087377]
7015,CO24C4CHO,CO2C3CO3,[23.38209769 25.20488258]
7016,CO235C6,CO2C3CO3,[19.3239347 22.78908283]
7017,CO2C3CHO,CO2C3CO3,[18.77358109 23.03222861]
7018,C6DICARBO,EGLYOX,[18.1158627 19.57942397]
7019,METLOBPROH,EGLYOX,[17.39517686 21.10478429]
7020,BUTALAOOH,EGLYOX,[20.71570991 22.38825426]
7021,C5PAN16,EGLYOX,[16.73229748 19.46386549]
7022,C95O,EGLYOX,[23.7704339 22.98160914]
7023,C125O,EGLYOX,[20.61421876 21.76211281]
7024,CO3H4PAN,EGLYOX,[16.79713082 20.75365003]
7025,MEKCOOH,EGLYOX,[20.8627938 21.43956217]
7026,C83O,EGLYOX,[21.23862492 23.64645464]
7027,NPETOLO,EGLYOX,[23.41417735 22.18314065]
7028,C105O,EGLYOX,[20.06586515 21.31439895]
7029,C7CO3OHO,EGLYOX,[ -inf 20.98880407]
7030,C115O,EGLYOX,[20.34887821 21.5444053 ]
7031,CO3H4CO3H,EGLYOX,[ -inf 24.05839964]
7032,BUTAL2NO3,EGLYOX,[14.90235123 15.74588772]
7033,C4ECO2O,EGLYOX,[15.54185282 16.47774579]
7034,C4ECO2OOH,EGLYOX,[17.22109098 19.43348964]
7035,METLMUCO,EGLYOX,[22.05328437 23.0045484 ]
7036,PETLMUCO,EGLYOX,[23.02757986 23.88718717]
7037,EBZMUCO,EGLYOX,[ -inf 16.43493848]
7038,C7EDCO,EGLYOX,[17.40952577 21.1820175 ]
7039,PETLBIPRO,EGLYOX,[17.83881374 22.04621249]
7040,EBZBIPERO,EGLYOX,[20.95935529 20.00043265]
7041,METLBIPRO,EGLYOX,[18.62845617 21.62587246]
7042,MEKCOH,EGLYOX,[24.287834 25.28934347]
7043,C6DCARBBO,EGLYOX,[15.37173602 20.51902684]
7044,OETLBIPRO,EGLYOX,[19.99930867 17.91116599]
7045,C7EDCCO,EGLYOX,[20.27828634 23.10937452]
7046,BUTALAO2,EGLYOX,[ -inf 19.91024112]
7047,PETOLO,EGLYOX,[19.50987653 22.96789721]
7048,CO3H4CO3,EGLYOX,[23.25646569 24.40478808]
7049,EGLYOO,EGLYOX,[18.58408063 20.22991111]
7050,MEKCO2,EGLYOX,[19.5627406 21.84515066]
7051,C7EDICARB,EGLYOX,[20.17978106 24.25035724]
7052,C6DICARB,EGLYOX,[19.37643736 24.25387871]
7053,C114O,CO3C4CHO,[20.67208993 19.93885285]
7054,C84O,CO3C4CHO,[20.76450555 17.8255904 ]
7055,C94O,CO3C4CHO,[ -inf 19.26102095]
7056,C124O,CO3C4CHO,[20.90275754 20.15225248]
7057,CO25C73O,CO3C4CHO,[17.88870265 21.90278331]
7058,C104O,CO3C4CHO,[20.42777516 19.71530078]
7059,C84OH,CO3C4CHO,[20.7454264 20.88472758]
7060,C94OH,CO3C4CHO,[17.98221272 21.04379504]
7061,C124OH,CO3C4CHO,[21.39767216 25.95944298]
7062,CO25C73OH,CO3C4CHO,[22.8478894 20.97226551]
7063,C104OH,CO3C4CHO,[20.84931855 25.51172916]
7064,C114OH,CO3C4CHO,[21.13233161 25.7417355 ]
7065,C4CHOBO,CO3C4CHO,[15.26204571 18.4822575 ]
7066,C94OOH,CO3C4CHO,[21.22105261 23.4636895 ]
7067,CO25C73OOH,CO3C4CHO,[ -inf 25.0586854]
7068,C124OOH,CO3C4CHO,[20.74517281 20.49983163]
7069,DIEKBNO3,CO3C4CHO,[ -inf 22.8976252]
7070,DIEKBOOH,CO3C4CHO,[16.52764606 19.0171493 ]
7071,C84OOH,CO3C4CHO,[20.88649086 17.92691512]
7072,C104OOH,CO3C4CHO,[20.1968192 20.05211777]
7073,C114OOH,CO3C4CHO,[20.47983226 20.28212412]
7074,C4CHOBNO3,CO3C4CHO,[ -inf 21.3643998]
7075,C4CHOBOOH,CO3C4CHO,[20.60528409 23.99532479]
7076,C103O,CO3C4CHO,[19.58995815 20.01437318]
7077,C63O,CO3C4CHO,[20.16965426 23.20855655]
7078,HO1CO3C5,CO3C4CHO,[ -inf 24.1018606]
7079,C93O,CO3C4CHO,[24.35014384 23.52607282]
7080,C123O,CO3C4CHO,[20.2644594 20.53692698]
7081,C82O,CO3C4CHO,[20.83727613 17.45078218]
7082,C6PAN2,CO3C4CHO,[18.97906713 21.42447542]
7083,C72O,CO3C4CHO,[16.37382231 21.12575101]
7084,C113O,CO3C4CHO,[19.94518842 20.29000667]
7085,C4CHOBO2,CO3C4CHO,[ -inf 18.14291844]
7086,HO3C4CHO,CO3C4CHO,[13.88039296 18.23467553]
7087,DIEKBO2,CO3C4CHO,[19.95268626 22.86693059]
7088,MGLYOOB,MGLYOO,[20.90960254 24.18592675]
7089,MGLYOOA,MGLYOO,[21.37387046 21.97042709]
7090,IPECOOH,IPECO2,[ -inf 20.6833655]
7091,IC5H12,IPECO2,[19.91837997 19.87966683]
7092,HOC3H6OH,HOC2H4CHO,[21.34118868 24.93131292]
7093,C519O,HOC2H4CHO,[22.20516193 20.19769731]
7094,HO1C3O,HOC2H4CHO,[17.84712203 19.96121372]
7095,HO13C3CO3H,HOC2H4CHO,[19.55547284 19.94838022]
7096,HO13C4O,HOC2H4CHO,[19.55547284 19.94838022]
7097,HO1C3NO3,HOC2H4CHO,[ -inf 22.50100332]
7098,HO1C3OOH,HOC2H4CHO,[15.2442076 19.12271912]
7099,C519OOH,HOC2H4CHO,[18.71847683 20.79529671]
7100,C4PAN2,HOC2H4CHO,[13.15397109 14.72088751]
7101,HO13C5O,HOC2H4CHO,[15.53381149 15.20228593]
7102,C4PAN1,HOC2H4CHO,[ -inf 24.94675185]
7103,HO13CO4C5,HOC2H4CHO,[17.28830254 18.52951079]
7104,HO13C3CO3,HOC2H4CHO,[23.83580636 25.15221341]
7105,HO1C3O2,HOC2H4CHO,[19.48448317 19.89293317]
7106,C5H8,ISOP34O2,[21.53837528 23.09531024]
7107,C826CO3O,C6DICARB,[ -inf 20.30275806]
7108,C826CO3OH,C6DICARB,[22.31804628 23.5143247 ]
7109,C826CO3OOH,C6DICARB,[20.5178959 20.26073242]
7110,C715CO2O,C6DICARB,[ -inf 20.18828365]
7111,METLMUCPAN,C6DICARB,[ -inf 15.69513781]
7112,C715CO2OOH,C6DICARB,[18.66760194 23.54667172]
7113,EBZMUCPAN,C6DICARB,[20.68188646 20.08691782]
7114,EBZBIPERO,C6DICARB,[17.80469942 21.8429374 ]
7115,METLBIPRO,C6DICARB,[19.62478305 18.78816682]
7116,OETLBIPRO,C6DICARB,[22.00525117 22.86647668]
7117,C726CO5O,C5DICARB,[21.51462475 23.6021276 ]
7118,MC6CO2O,C5DICARB,[21.35281622 22.09355795]
7119,MC7CO2O,C5DICARB,[22.26578347 20.43991999]
7120,MC7CO2OH,C5DICARB,[ -inf 22.96029969]
7121,C726CO3OH,C5DICARB,[ -inf 20.57050705]
7122,C615CO2O,C5DICARB,[20.08233339 23.27471331]
7123,MC6CO2OH,C5DICARB,[18.97741047 21.77283915]
7124,MC7CO2OOH,C5DICARB,[13.76681072 18.24628616]
7125,C615CO2OOH,C5DICARB,[13.85175345 16.39696642]
7126,OETLMUCPAN,C5DICARB,[20.11741712 16.19461276]
7127,TLEMUCPAN,C5DICARB,[22.61750593 24.10080518]
7128,MXYMUCPAN,C5DICARB,[ -inf 23.56291288]
7129,OXYMUCPAN,C5DICARB,[19.15899941 22.85801294]
7130,MC6CO2OOH,C5DICARB,[20.33684017 22.72135683]
7131,TLBIPERO,C5DICARB,[17.16916216 19.9063749 ]
7132,METLBIPRO,C5DICARB,[17.6513319 21.58985595]
7133,MXYBIPERO,C5DICARB,[21.74718623 21.44067132]
7134,OETLBIPRO,C5DICARB,[19.86890127 16.92612668]
7135,TM123BPRO,C5DICARB,[14.77012293 17.99875022]
7136,OXYBIPERO,C5DICARB,[17.61156777 17.47273239]
7137,HC4ACO3,C5PACALD2,[ -inf 21.61226675]
7138,C5HPALD2,C5PACALD2,[21.71068621 25.08966982]
7139,MC3CODBCO3,C5PACALD2,[23.84780931 23.37940071]
7140,CISOPAO,M3F,[15.56644775 19.58905736]
7141,CISOPCO,M3F,[22.94863691 26.23241033]
7142,C3MCODBCO3,C5PACALD1,[22.66069505 25.9466039 ]
7143,C5HPALD1,C5PACALD1,[21.9476302 20.31238009]
7144,HC4CCO3,C5PACALD1,[20.02685471 23.33869045]
7145,HO3C4NO3,HO3C3CHO,[ 9.54587435 14.63535809]
7146,C5PAN8,HO3C3CHO,[14.42965308 14.37731721]
7147,HO3C4OOH,HO3C3CHO,[23.66474693 25.29178628]
7148,BUTALAO2,HO3C3CHO,[ -inf 21.40640288]
7149,HO3C4O2,HO3C3CHO,[19.55237694 22.42558616]
7150,CO2C5OH,C51O2,[18.85481309 21.53225536]
7151,PE4E2CO,C51O2,[21.24823793 24.32743273]
7152,CHOC3COO,HCOCH2CO3,[22.93364272 23.00666042]
7153,CO13C3CO2H,HCOCH2CO3,[18.7118135 19.13677977]
7154,HCOCH2CO3H,HCOCH2CO3,[ -inf 14.44980973]
7155,C6COHOCHO,HCOCH2CO3,[22.58661422 24.12348423]
7156,C3PAN2,HCOCH2CO3,[21.11245203 21.41661929]
7157,H1C23C4CHO,HCOCH2CO3,[19.25633008 21.59129512]
7158,C6CODIAL,HCOCH2CO3,[17.89218964 20.70996025]
7159,HCOCH2CHO,HCOCH2CO3,[12.84222649 17.60988531]
7160,C4CODIAL,HCOCH2CO3,[18.62398855 19.30017431]
7161,CO23C4CHO,HCOCH2CO3,[19.67545336 19.35018411]
7162,CONM2CO3H,CONM2CO3,[ -inf 24.62137948]
7163,CONM2PAN,CONM2CO3,[16.38755849 22.47794883]
7164,CONM2CHO,CONM2CO3,[18.39713074 19.68450112]
7165,C6CO3OH5O,HO2C3CO3,[22.00713878 20.81216172]
7166,HO2C3CO3H,HO2C3CO3,[ -inf 22.22281105]
7167,C6CO23HO5,HO2C3CO3,[20.14145267 21.13615443]
7168,C4PAN3,HO2C3CO3,[17.87906449 18.16508031]
7169,HO2CO4CHO,HO2C3CO3,[ -inf 21.94513751]
7170,HO2C3CHO,HO2C3CO3,[24.7594387 25.73839121]
7171,HO3C4CO3H,HO3C4O2,[12.67554187 14.33193526]
7172,CO2HO4C6,HO3C4O2,[ -inf 19.99848175]
7173,C4COMOH3OH,HO3C4O2,[23.77417872 23.76878189]
7174,HO3C4OOH,HO3C4O2,[24.24680152 25.83911015]
7175,HO3C4CHO,HO3C4O2,[ 9.90025135 14.51798339]
7176,BUT1ENE,HO3C4O2,[17.62856217 19.97081709]
7177,HO3C4CO3,HO3C4O2,[16.10066659 18.18204122]
7178,PEAOH,C4H9CHO,[17.73274167 23.74797394]
7179,HO5C5CO3H,C4H9CHO,[21.0761262 23.41596578]
7180,HO5C6O,C4H9CHO,[21.87352476 25.37705379]
7181,PEANO3,C4H9CHO,[22.73562408 22.91432923]
7182,PEAOOH,C4H9CHO,[18.7509665 24.76619877]
7183,C103O,C4H9CHO,[19.58995815 20.01437318]
7184,C6PAN23,C4H9CHO,[21.08378966 21.82355626]
7185,PHXN,C4H9CHO,[20.94329055 23.0501842 ]
7186,C103CO,C4H9CHO,[20.28768767 25.47400696]
7187,HO5C5CO3,C4H9CHO,[21.64857497 25.15978852]
7188,PEAO2,C4H9CHO,[22.16572481 23.07673633]
7189,NC6H14,HEXBO2,[24.24140739 24.9531082 ]
7190,HEXBOOH,HEXBO2,[19.58667851 23.25752233]
7191,INB2OOH,INB2O2,[15.60083344 15.99348539]
7192,ISOPBNO3,INB2O2,[ -inf 21.54696266]
7193,INB1GLYOX,MACRNCO3,[20.72136444 20.85190074]
7194,MACRNPAN,MACRNCO3,[22.10551514 24.96994371]
7195,MACRNCO3H,MACRNCO3,[21.86159757 24.79521074]
