,source,target,flux
1840,SC4H9O2,SC4H9NO3,[23.52917657 24.63781943]
1841,SC4H9O2,SC4H9OOH,[21.07959608 23.51249246]
1842,ACCOCOMOOH,ACCOCOMEO,[ -inf 18.17578277]
1843,ACCOCOMEO2,ACCOCOMEO,[18.92021582 22.27285898]
1844,C5EDBCO3,C5EDBCO3H,[15.04943526 16.19695359]
1845,C7M6CO2OOH,C7M6CO2O,[ -inf 18.38093163]
1846,C7M6CO2O2,C7M6CO2O,[21.81880579 23.04062344]
1847,MPRANO3O2,TBUTOLNO3,[20.35969727 15.87709104]
1848,TBUTOLO2,TBUTOLNO3,[21.65056517 22.46932163]
1849,TBUTOLOOH,TBUTOLO,[ -inf 20.33975644]
1850,TBUTOLO2,TBUTOLO,[23.41308373 24.23144861]
1851,TBUTOL,TC4H9O,[12.99572163 17.52204402]
1852,TC4H9OOH,TC4H9O,[ -inf 21.61234495]
1853,TC4H9NO3,TC4H9O,[ -inf 22.68404701]
1854,TC4H9O2,TC4H9O,[24.20401972 25.30989857]
1855,C7M6CO2O2,C7M6CO2OH,[17.03111593 18.00955832]
1856,TLBIPERO2,TLBIPERNO3,[23.48495113 24.57293085]
1857,OETLBIPNO3,TLCOBIPEOH,[20.16167501 23.67690432]
1858,OXYBIPENO3,TLCOBIPEOH,[21.08929954 24.59965266]
1859,C7MOHCOCO3,C7MOCOCO3H,[16.98409166 19.68830297]
1860,TM123BO2,TM123BNO3,[22.48523518 22.37296841]
1861,TM123BOOH,TM123BO,[ -inf 19.42714223]
1862,TM123BNO3,TM123BO,[ -inf 21.07909926]
1863,TM123BO2,TM123BO,[23.21584658 23.10303713]
1864,C58ANO3,C47CHO,[18.06241668 22.02189733]
1865,TM123BPRO2,TM123BPNO3,[22.50670462 23.43990595]
1866,C810OH,C810O,[14.91769054 16.61278733]
1867,C810OOH,C810O,[ -inf 18.7261028]
1868,C810NO3,C810O,[ -inf 20.45857724]
1869,C810O2,C810O,[23.57150739 22.69198253]
1870,TM124BO2,TM124BNO3,[22.9512459 22.86438753]
1871,TM124BOOH,TM124BO,[ -inf 19.91870316]
1872,TM124BNO3,TM124BO,[ -inf 21.5707184]
1873,TM124BO2,TM124BO,[23.6818573 23.59445624]
1874,C811O2,C811NO3,[22.92604796 22.48407473]
1875,TM124OLO,TM124QONE,[19.11388512 23.09535199]
1876,APINAO2,APINANO3,[23.75022016 24.61641872]
1877,NAPINBO2,APINANO3,[22.42694117 17.88514039]
1878,TM135BPRO2,TM135BPNO3,[23.06489258 23.85980266]
1879,C114O2,C114OOH,[20.06899184 23.2687873 ]
1880,C57O2,C57OOH,[16.50904425 20.95903345]
1881,C4CHOAO2,C4CHOAOOH,[19.64265913 21.39896184]
1882,C813OH,C813O,[14.40005532 17.14179631]
1883,C813OOH,C813O,[ -inf 20.65144679]
1884,C813NO3,C813O,[ -inf 22.60680778]
1885,C813O2,C813O,[23.67019202 23.23776996]
1886,TMBO2,TMBNO3,[22.27548795 22.26458204]
1887,TMBOOH,TMBO,[ -inf 19.35257003]
1888,TMBNO3,TMBO,[ -inf 21.05823369]
1889,TMBO2,TMBO,[23.2067655 23.19534841]
1890,C4CHOBO2,C4CHOBNO3,[22.26601231 23.49653926]
1891,ACETC2H4O2,ACEC2H4OOH,[18.41020541 20.8396545 ]
1892,UDECO2,UDECNO3,[24.24029983 25.28199653]
1893,C4CHOBO2,C4CHOBOOH,[19.71300933 22.26778979]
1894,C815CO2OOH,C815CO2O,[ -inf 18.14123098]
1895,C815CO2O2,C815CO2O,[21.61997853 22.81174346]
1896,NC524OH,HNC524CO,[13.89259816 18.11382368]
1897,C5MCO2OHO2,C6CO2M2OH,[17.98391619 18.91375395]
1898,C6DICARBO2,C614CO23OH,[18.49991592 19.56403583]
1899,C826CO3O2,C8236CO,[20.13941297 20.25547792]
1900,C5NO3CO4OH,C51NO324CO,[10.45199528 14.34974447]
1901,C5NO3COAO2,C51NO324CO,[13.99030513 14.34963366]
1902,C57NO3,C4M2ALOHNO3,[19.37388071 23.38062502]
1903,ISOPBNO3,MACRNOOA,[21.11219118 21.09837155]
1904,C5H8,MACROOA,[23.09620697 23.14409094]
1905,C6M5CO2O2,C6M5CO2OH,[17.46878232 18.77402101]
1906,METACETOH,METACETHO,[14.87579673 18.99882502]
1907,ACCOMEPAN,METACETHO,[17.8133591 22.1573249]
1908,ACETMEPAN,METACETHO,[17.5319463 21.94933734]
1909,METACETNO3,METACETHO,[15.70007074 20.55292365]
1910,METACETO2H,METACETHO,[16.2031962 20.39886468]
1911,METHACETO2,METACETHO,[18.24908293 20.33447162]
1912,PBZMUCO,C6O132OH,[18.48838937 22.58349652]
1913,MVK,MGLOOA,[23.06728552 23.07944019]
1914,NC3CHO,NAOOA,[21.87946869 19.07554163]
1915,C23O3CCO3,C23O3CPAN,[23.84067283 25.38525847]
1916,C58OH,C58O,[14.49002558 18.2870238 ]
1917,C58OOH,C58O,[ -inf 19.05305859]
1918,C58O2,C58O,[22.23370017 23.34638135]
1919,H13CO2CO3,C4PAN10,[21.35936453 23.27552433]
1920,H1C23C4OOH,H1C23C4O,[ -inf 20.37968012]
1921,H1C23C4O2,H1C23C4O,[22.31137412 22.84701306]
1922,H1C23C4CO3,H1C23C4PAN,[22.89588734 23.38371368]
1923,HO13C3CO3,C4PAN2,[20.05840758 23.54291016]
1924,H2M3C4NO3,H2M3C4O,[ -inf 15.52291386]
1925,H2M3C4OOH,H2M3C4O,[ -inf 14.38557414]
1926,H2M3C4O2,H2M3C4O,[16.96558801 18.64656025]
1927,H3C25C6CO3,H3C25C6PAN,[23.86488893 24.8221377 ]
1928,H3C2C4CO3,H3C2C4PAN,[23.85348711 24.87391819]
1929,HC3CO3,HC3CO3H,[19.17796828 21.47188838]
1930,HC4ACO3,HC4ACO3H,[16.87302875 19.87810157]
1931,HC4CCO3,HC4CCO3H,[17.43660725 19.83443426]
1932,HC4CO3,HC4PAN,[19.37728587 20.73105083]
1933,HO2C43CO3,C5PAN14,[16.07218335 18.13893037]
1934,HCOCH2OOH,HCOCH2O,[ -inf 21.39921826]
1935,NO3CH2CHO,HCOCH2O,[ -inf 23.41122922]
1936,HCOCH2O2,HCOCH2O,[24.99528055 25.93018247]
1937,HCOCOHCO3,HCOCOHPAN,[23.29191721 25.24074485]
1938,HC3CCO3,C4PAN8,[22.51754383 23.67841507]
1939,CHOC2CO3,CHOC2PAN,[22.40280105 23.23448561]
1940,HEX2ONCO2,HEX2ONCOOH,[19.25852618 21.64940486]
1941,HEX3ONBO2,HEX3ONBOOH,[17.96797036 21.14756621]
1942,CO3C4CO3,C5PAN16,[24.72355596 26.56312847]
1943,HEX3ONCO2,HEX3ONCOOH,[17.85707588 21.03668717]
1944,CHOC3COCO3,CHOC3COPAN,[24.28396823 25.26434882]
1945,C103OH,C103O,[ -inf 17.98556534]
1946,C103OOH,C103O,[ -inf 20.25029831]
1947,C103NO3,C103O,[ -inf 22.80150962]
1948,C103O2,C103O,[23.23167903 24.59647459]
1949,C5124COCO3,C5124COPAN,[21.60432348 23.93813546]
1950,C23O3MO2,C23O3MCOOH,[20.14886379 22.5032002 ]
1951,HOCHOCOOH,CHOCOHCO,[ -inf 19.91529428]
1952,ACRO2,CHOCOHCO,[21.38723264 24.54408029]
1953,C106O2,C106NO3,[23.4490155 24.01253607]
1954,HEXCOOH,HEXCO,[ -inf 20.39608408]
1955,HEXCNO3,HEXCO,[ -inf 22.7948416]
1956,HEXCO2,HEXCO,[23.4931659 24.57849102]
1957,CHOMOHCO3,CHOMOHPAN,[22.12517816 23.42203548]
1958,C5HPALD2,HMAC,[ -inf 23.17809974]
1959,NC4CHO,HMAC,[ -inf 21.64189974]
1960,C63OH,C63O,[ -inf 17.83380121]
1961,C63OOH,C63O,[ -inf 20.00770862]
1962,C63NO3,C63O,[ -inf 22.01052542]
1963,C63O2,C63O,[22.65837227 24.47715862]
1964,HIEB2OOH,HMACROH,[13.2574534 17.96362237]
1965,HMACRO2,HMACROH,[15.33067519 18.00384029]
1966,C5CO234OOH,C5CO234O,[ -inf 19.34520591]
1967,C5CO234O2,C5CO234O,[19.32194098 21.85491123]
1968,HNMVKOH,HNBIACET,[14.93124499 17.70375734]
1969,HNMVKOOH,HNBIACET,[16.17122506 19.38798031]
1970,HNMVKO2,HNBIACET,[18.64563891 17.23227584]
1971,C5M2OHOCO3,C5M2OHOPAN,[22.67509399 23.75939158]
1972,HO13C5OOH,HO13C5O,[ -inf 21.05693874]
1973,HO13C5NO3,HO13C5O,[ -inf 22.33289435]
1974,HO13C5O2,HO13C5O,[23.01182764 25.48766051]
1975,C5CO34CO3,C6CO134PAN,[17.16376627 20.47948909]
1976,C6CO3OHOOH,C6CO23HO5,[16.73125989 21.58350943]
1977,C6CO3OH5O2,C6CO23HO5,[17.68143192 19.56264105]
1978,C4COMOHCO3,C4COMOHPAN,[16.78284811 18.75812307]
1979,CO234C6OOH,CO234C65O,[ -inf 15.68684703]
1980,CO234C65O2,CO234C65O,[17.43383322 18.17566357]
1981,HO13C5,HO1CO3C5,[15.96952798 21.33458914]
1982,DIEKBO2,HO1CO3C5,[19.05405065 21.48221433]
1983,C6CO2OHCO3,C6CO2OHPAN,[22.58667909 24.13140637]
1984,C6CO3HO14,C6CO34HO1,[13.94619012 18.73970809]
1985,C6HOCOOOH,C6CO34HO1,[15.98995478 20.86754221]
1986,C6HO1CO3O2,C6CO34HO1,[16.97269577 18.85539431]
1987,C6CO34OOH,C6CO34O,[ -inf 16.9248454]
1988,C6CO34O2,C6CO34O,[16.36243293 19.59025543]
1989,HO2C4NO3,HO2C4O,[ -inf 22.34798357]
1990,HO2C4OOH,HO2C4O,[ -inf 21.17586242]
1991,HO2C4O2,HO2C4O,[23.23680305 25.45866676]
1992,HO2C5O2,HO2C5NO3,[21.96399673 23.33110153]
1993,HO2C5O2,HO2C5OOH,[20.19936415 22.89072246]
1994,C93OH,C93O,[ -inf 18.03831269]
1995,C93OOH,C93O,[ -inf 20.28564787]
1996,C93NO3,C93O,[ -inf 22.87359426]
1997,C93O2,C93O,[23.25381252 24.64365293]
1998,HO2M2C4NO3,HO2M2C4O,[ -inf 14.89743884]
1999,HO2M2C4OOH,HO2M2C4O,[ -inf 13.41651203]
2000,HO2M2C4O2,HO2M2C4O,[15.54100226 17.5148556 ]
2001,CO23C54OOH,CO23C54O,[ -inf 19.91630917]
2002,CO23C54O2,CO23C54O,[20.93273495 22.56503549]
2003,HO3C3CO3,HO3C3PAN,[22.66413407 24.61432061]
2004,C614OH,C614O,[ -inf 20.50160851]
2005,C614OOH,C614O,[ -inf 22.36150964]
2006,C614NO3,C614O,[ -inf 24.06170122]
2007,C614O2,C614O,[25.0716436 25.32582851]
2008,HO3C6O2,HO3C6NO3,[21.62403986 22.97973114]
2009,HO3C6O2,HO3C6OOH,[19.72795091 22.40789571]
2010,C5CO23OOH,C5CO23O,[ -inf 15.81158118]
2011,C5CO23O2,C5CO23O,[16.59200064 19.93209353]
2012,H13C43CO3,C5PAN12,[12.3751319 15.6546218]
2013,CO24C6O2,CO24C6OOH,[16.98211697 21.04085221]
2014,HO6C7OOH,HO6C7O,[ -inf 20.62026123]
2015,HO6C7O2,HO6C7O,[22.6483432 24.87520656]
2016,C6COCHOCO3,C6COCHOPAN,[22.45608218 23.38452676]
2017,HO7C8OOH,HO7C8O,[ -inf 20.89571734]
2018,HO7C8O2,HO7C8O,[23.00160808 25.14418919]
2019,C6CO2OHCO3,C6COOHCO3H,[17.90566641 20.80937792]
2020,HO8C9OOH,HO8C9O,[ -inf 21.138166]
2021,HO8C9O2,HO8C9O,[23.3190072 25.38545136]
2022,HOACETEOOH,HOACETETO,[ -inf 13.34146842]
2023,HOACETETO2,HOACETETO,[15.77932585 17.86425845]
2024,C6DCARBBO2,C6DCARBPAN,[23.777459 24.76168847]
2025,C4DBM2CO3,C4DBM2PAN,[20.13943393 19.76464692]
2026,HO1CO3C4O2,HOCO3C4OOH,[19.18844871 22.40400704]
2027,HO2CO4C5O2,HOCO4C5OOH,[19.32778775 22.05470432]
2028,NC4CO3,C5PAN18,[23.28592504 22.10488931]
2029,HPC52CO3,HPC52PAN,[19.22409715 20.65273837]
2030,ACCOMECO3,ACCOMEPAN,[24.54924745 25.6569859 ]
2031,HO2C3CO3,C4PAN3,[22.74173225 25.20911332]
2032,HOCH2CH2O2,HYETHO2H,[21.35664464 24.00116827]
2033,IBUDIALCO3,IBUDIALPAN,[23.29483361 24.28390846]
2034,IBUTOLBO2H,IBUTOLBO,[ -inf 21.60749143]
2035,IBUTOLBO2,IBUTOLBO,[24.50093147 25.31917994]
2036,CO25C74O2,CO25C74OOH,[18.63662915 22.18853084]
2037,C6EO2OHCO3,C6EO2OHPAN,[21.79922363 23.16320958]
2038,IEACO3,IEAPAN,[19.41830681 21.61675989]
2039,C312COCO3,C312COPAN,[23.36258543 24.86668921]
2040,IECCO3,IECPAN,[19.18926569 21.18408408]
2041,C95OOH,C95O,[ -inf 20.82794432]
2042,C95O2,C95O,[19.87120868 23.36348933]
2043,CO2C3CO3,CO2C3PAN,[24.24785438 25.89201527]
2044,INANCOCO3,INANCOCO2H,[12.83715845 16.92915518]
2045,INANCOCO3,INANCOCO3H,[11.68424375 17.05964721]
2046,INANCOCO3,INANCOPAN,[16.50066061 20.51707983]
2047,INANCO3,INANPAN,[19.03780254 21.79387687]
2048,C125OOH,C125O,[ -inf 21.51858701]
2049,C125O2,C125O,[20.85541115 24.0564825 ]
2050,C31CO3,C31CO3H,[16.92248839 18.16802418]
2051,C5MEJCO3,C5MEJPAN,[21.32319164 22.78013395]
2052,C5CO2DBCO3,C5CO2DBPAN,[21.05143078 20.93303887]
2053,INB1NACO3,INB1NAPAN,[20.4028254 23.05718513]
2054,INB1NBCO3,INB1NBPAN,[20.40280057 23.05711231]
2055,INB2O2,INB2OOH,[18.90554561 21.32014986]
2056,INCNCO3,INCNPAN,[18.68361718 21.24255065]
2057,C4OHCO3,C4OHPAN,[20.22463364 23.65187913]
2058,C615CO2O2,C615CO2OOH,[19.2360369 22.11707027]
2059,INDHCO3,INDHPAN,[20.96598375 22.24380552]
2060,HOIPRCO3,C4PAN4,[23.01576 24.8162037]
2061,INDHPCO3,INDHPPAN,[18.91607857 21.37418176]
2062,IPEANO3,IPEAO,[ -inf 22.18730807]
2063,IPEAOOH,IPEAO,[ -inf 20.52809814]
2064,IPEAO2,IPEAO,[23.49558622 24.60022686]
2065,CO2C4CO3,C5PAN2,[23.27033829 25.17679173]
2066,IPECO2,IPECNO3,[23.04774564 24.14411014]
2067,CO2OH3MCO3,CO2OH3MPAN,[21.305464 23.02084475]
2068,CH3CHOHCO3,IPROPOLPAN,[21.12178502 24.29688807]
2069,ISOP34OOH,ISOP34O,[ -inf 18.95922981]
2070,ISOP34O2,ISOP34O,[22.87610352 23.47812532]
2071,C51OOH,C51O,[ -inf 20.32925529]
2072,C51NO3,C51O,[ -inf 22.75512809]
2073,C51O2,C51O,[23.35578838 24.80807789]
2074,ISOPDOOH,ISOPDO,[ -inf 19.97931486]
2075,ISOPDNO3,ISOPDO,[ -inf 21.67489013]
2076,ISOPDO2,ISOPDO,[23.49899804 24.57378323]
2077,C108O2,C108NO3,[24.82563181 22.87276375]
2078,ACCOCOMEO2,ACCOCOMOOH,[15.47727243 20.15460685]
2079,H2M2C3CO3,C5PAN11,[14.41572706 16.95994001]
2080,HO1CO24C6,CO35C5CHO,[17.0477078 22.81647892]
2081,C43OHCOCHO,CO35C5CHO,[13.54162738 20.49892421]
2082,BU1ENO3O,CO3C4NO3,[22.02228566 20.78829562]
2083,BU1ENO3O2,CO3C4NO3,[20.0256977 15.58766647]
2084,C123OH,C123O,[ -inf 18.4102918]
2085,C123OOH,C123O,[ -inf 20.69646674]
2086,C123NO3,C123O,[ -inf 23.16322826]
2087,C123O2,C123O,[23.69985383 25.02643291]
2088,C6H5CH2CO3,C6H5CH2PAN,[23.01950467 24.31049376]
2089,EPXMKTCO3,EPXMKTPAN,[23.08749248 24.15886871]
2090,C5CO2OHCO3,C5CO2OHPAN,[20.91625852 23.07110779]
2091,ACETMECO3,ACETMEPAN,[22.28963043 23.49419994]
2092,C61CO3,C61CPAN,[20.80448576 22.56826429]
2093,C3COCCO3,C3COCPAN,[19.2355585 22.12048764]
2094,C61OH,C61O,[ -inf 17.38089885]
2095,C61OOH,C61O,[ -inf 19.55920808]
2096,C61NO3,C61O,[ -inf 22.27098065]
2097,C61O2,C61O,[22.5340522 24.00555354]
2098,M2BUOL2OOH,M2BUOL2O,[ -inf 15.66959057]
2099,M2BUOL2O2,M2BUOL2O,[17.9102924 19.61723954]
2100,ETHACETO2,ETACETNO3,[21.77033141 22.88035698]
2101,IBUTALO2H,M2PROPAL2O,[ -inf 19.65584388]
2102,MPRBNO3CHO,M2PROPAL2O,[ -inf 22.63880765]
2103,IBUTALCO2,M2PROPAL2O,[22.96026746 23.94504935]
2104,IBUTALCO2,IBUTALO2H,[19.4645368 21.77395101]
2105,M3BU3ECO3,M3BU3EPAN,[22.74839885 23.56968351]
2106,C524NO3,C524O,[ -inf 20.37918503]
2107,C524OOH,C524O,[ -inf 18.50953821]
2108,C524O2,C524O,[22.05098784 23.11383699]
2109,MACRNBCO3,MACRNBCO2H,[17.44020755 19.02794565]
2110,MACRNCO3,MACRNPAN,[20.87699926 22.84503526]
2111,CO3H4CO3,CO3H4PAN,[23.58887984 24.75694186]
2112,C6M5CO2OH,C6M5CO2O,[15.18467286 18.73096792]
2113,C6M5CO2OOH,C6M5CO2O,[ -inf 19.1400407]
2114,C6M5CO2O2,C6M5CO2O,[22.25647218 23.80508613]
2115,MALDIALCO3,MALDIALPAN,[24.29176652 25.29683719]
2116,MC4CODBCO3,MC4CODBPAN,[23.3845931 24.27399032]
2117,IPRHOCO3,C4PAN5,[20.0491124 22.40250849]
2118,MC52CO2OH,MC5CO2OHO,[14.66436017 18.64257318]
2119,MC5COOHOOH,MC5CO2OHO,[ -inf 19.45814128]
2120,MC5CO2OHO2,MC5CO2OHO,[22.51087953 23.77450081]
2121,HO34CO6C8,C82O,[ -inf 17.24577137]
2122,C82OOH,C82O,[ -inf 19.47196009]
2123,C82NO3,C82O,[ -inf 22.06834782]
2124,C82O2,C82O,[22.42491277 23.85259517]
2125,C6MOHCOCO3,C6MOCOCO3H,[17.44193606 20.13463402]
2126,C3DIALO2,C3DIALOOH,[19.70677461 22.29575849]
2127,MEKANO3,MEKAO,[ -inf 22.47919708]
2128,MEKAOOH,MEKAO,[ -inf 20.37680863]
2129,MEKAO2,MEKAO,[22.93362995 24.71379458]
2130,MEKBO2,MEKBOOH,[19.62735273 22.33113989]
2131,MEKCO2,MEKCOOH,[20.64380549 23.84845445]
2132,METHACETO2,METACETNO3,[19.99268332 21.23677235]
2133,METHACETO2,METACETO2H,[17.91686635 20.48520889]
2134,C3DIOLOOH,C3DIOLO,[ -inf 11.81423107]
2135,C3DIOLO2,C3DIOLO,[13.70902105 16.27589837]
2136,C6MOHCOCO3,C6MOHCOPAN,[22.12294874 23.45666247]
2137,C6O4KETOOH,C6O4KETO,[ -inf 15.6544241]
2138,C6O4KETO2,C6O4KETO,[16.07958727 19.74036534]
2139,METLMUCCO3,METLMUCPAN,[21.03724122 23.69251607]
2140,ETHACETO2,ETHACETOOH,[19.13406664 21.56834572]
2141,C98O2,C98NO3,[24.36812789 24.45806328]
2142,CY6COCOOOH,CY6DIONO,[ -inf 18.62454049]
2143,CY6DIONO2,CY6DIONO,[22.68160452 24.04715299]
2144,MIPKBOOH,MIPKBO,[ -inf 20.2339455]
2145,MIPKBNO3,MIPKBO,[ -inf 22.41646961]
2146,MIPKBO2,MIPKBO,[22.65857433 24.53210584]
2147,C4M2AL2OH,C4M2ALOHO,[15.01777136 18.81964491]
2148,C4MALOHOOH,C4M2ALOHO,[ -inf 20.12319072]
2149,C4M2ALOHO2,C4M2ALOHO,[22.62433151 23.9512952 ]
2150,MNCATECOOH,MNCATECO,[ -inf 21.0647232]
2151,MNCATECO2,MNCATECO,[21.05310706 24.76120378]
2152,MNNCATCOOH,MNNCATECO,[ -inf 20.48514843]
2153,MNNCATECO2,MNNCATECO,[24.93250448 23.47270359]
2154,C83OOH,C83O,[ -inf 19.64247499]
2155,C83O2,C83O,[18.52419248 22.16315529]
2156,MPRANO3OOH,MPRANO3O,[ -inf 20.67981841]
2157,MPRANO3O2,MPRANO3O,[26.28508483 22.04586044]
2158,HO3C5CO3,C6PAN1,[23.6524975 26.05859342]
2159,CO3C5CO3,C6PAN2,[23.09293715 25.81743212]
2160,MPRBNO3CO3,MPRBNO3PAN,[22.27409997 22.62352298]
2161,MPRKAO2,MPRKAOOH,[19.00431262 21.45917785]
2162,HO4C5CO3,C6PAN22,[21.93350942 24.36820453]
2163,HO5C5CO3,C6PAN23,[21.4543516 24.72866997]
2164,MTNCATCOOH,MTNCATECO,[ -inf 19.7898125]
2165,MTNCATECO2,MTNCATECO,[19.80333322 23.43643724]
2166,MTNNCATOOH,MTNNCATCO,[ -inf 19.26405805]
2167,MTNNCATCO2,MTNNCATCO,[23.68257456 22.14849282]
2168,BUT2CO3,C5PAN4,[23.23364835 24.39261791]
2169,CYHXONAOOH,CYHXONAO,[ -inf 19.41296695]
2170,CYHXONANO3,CYHXONAO,[ -inf 21.44451786]
2171,CYHXONAO2,CYHXONAO,[22.97749789 24.05215658]
2172,MVKOHAOOH,MVKOHAO,[ -inf 19.19809834]
2173,MVKOHAO2,MVKOHAO,[22.0846928 23.5906346]
2174,MVKOHBO2,MVKOHBOOH,[18.97199679 21.79484344]
2175,MVKO2,MVKOOH,[20.58542317 19.31604387]
2176,C715CO2O2,C715CO2OOH,[18.70035077 21.28239352]
2177,MXNCATCOOH,MXNCATECO,[ -inf 20.47595062]
2178,MXNCATECO2,MXNCATECO,[20.53116292 24.13843452]
2179,MXNNCATOOH,MXNNCATCO,[ -inf 19.96767751]
2180,MXNNCATCO2,MXNNCATCO,[24.41036574 22.85051886]
2181,C621OOH,C621O,[ -inf 18.52564949]
2182,C621O2,C621O,[23.76387596 22.96716179]
2183,C5O45OHCO3,C5O45OHPAN,[21.42690506 22.88057699]
2184,CO2H3CO3,C4PAN6,[24.14058142 25.65290515]
2185,HOBUT2CO3,C5PAN5,[23.83472808 24.89133165]
2186,C815CO2O2,C815CO2OOH,[18.2622421 20.77869038]
2187,MXYLCO3,MXYLPAN,[23.00988025 24.44625211]
2188,C52O2,C52NO3,[21.46434431 22.830588 ]
2189,MXOHNO2OOH,MXYOHNO2O,[ -inf 18.01734629]
2190,MXYOHNO2O2,MXYOHNO2O,[20.39431462 22.93707532]
2191,C720OOH,C720O,[ -inf 19.57355955]
2192,C720NO3,C720O,[ -inf 21.2726937]
2193,C720O2,C720O,[23.06287826 24.17198692]
2194,DIEKAO2,DIEKAOOH,[18.77663707 22.0140229 ]
2195,C41CO3,C5PAN7,[22.20416063 24.37066457]
2196,NC3CO3,NC3CO3H,[17.28780136 17.89755331]
2197,HO3C4CO3,C5PAN8,[23.96829988 25.31784048]
2198,HOIBUTCO3,C5PAN3,[21.35123341 23.24943357]
2199,NC4CO3,NC4CO3H,[18.46950819 18.64745668]
2200,C52O2,C52OOH,[19.69971173 22.39020893]
2201,NNCATECO,NC4DCO2H,[22.33733017 23.13476101]
2202,DNPHENO,NC4DCO2H,[17.13573533 22.39703973]
2203,NCATECO,NC4DCO2H,[18.44582586 24.41543313]
2204,NDNPHENO,NC4DCO2H,[20.03285646 20.11995368]
2205,DNEBNZLO,NC4EDCO2H,[16.77625702 21.53428175]
2206,ENNCATECO,NC4EDCO2H,[21.83343836 23.26355794]
2207,NDNEBNZLO,NC4EDCO2H,[19.98475561 19.58078278]
2208,ENCATECO,NC4EDCO2H,[17.95403435 24.55173837]
2209,C530O2,C530NO3,[20.85652273 21.89980756]
2210,NC4H9NO3,NC4H9O,[ -inf 22.71058877]
2211,NC4H9OOH,NC4H9O,[ -inf 21.26106968]
2212,NC4H9O2,NC4H9O,[24.13892612 25.38300321]
2213,C530OOH,C530O,[ -inf 19.90612841]
2214,C530NO3,C530O,[ -inf 21.56840946]
2215,C530O2,C530O,[22.54712676 23.59002196]
2216,DNPBNZLO,NC4PDCO2H,[15.88196514 20.64029581]
2217,PNNCATECO,NC4PDCO2H,[20.93972873 22.37224003]
2218,NDNPBNZLO,NC4PDCO2H,[19.09056371 18.68762231]
2219,PNCATECO,NC4PDCO2H,[17.06029233 23.66032992]
2220,NC51OOH,NC51O,[ -inf 17.66663966]
2221,NC51O2,NC51O,[23.6721819 19.62052404]
2222,C42CO3,C5PAN13,[13.79645491 16.79017786]
2223,NC61CO3,NC6PAN1,[19.70128466 23.70290592]
2224,C4CO2DBCO3,C4CO2DBPAN,[19.22293833 19.8404557 ]
2225,NCRESOH,NCRESO,[18.98300677 18.83646117]
2226,NCRESOOH,NCRESO,[ -inf 18.20092195]
2227,NCRESO2,NCRESO,[24.4078764 23.00307184]
2228,HC3CO3,C4PAN7,[23.99438514 24.929321 ]
2229,NDMMALYOOH,NDMMALYO,[ -inf 18.1286983]
2230,NDMMALYO2,NDMMALYO,[23.65647692 20.5106673 ]
2231,C3MCODBCO3,C3MCODBPAN,[24.06644608 25.06417277]
2232,HOC3H6CO3,C4PAN1,[23.73323725 25.19105285]
2233,NEBNZOLOH,NEBNZOLO,[18.29534737 18.04949118]
2234,NEBNZOLOOH,NEBNZOLO,[ -inf 17.43412307]
2235,NEBNZOLO2,NEBNZOLO,[23.7163083 22.21560625]
2236,C5CO14O2,C5COO2NO2,[24.5488556 25.58954497]
2237,C531O2,C531OOH,[17.0491056 18.93265771]
2238,C533OOH,C533O,[ -inf 17.06044279]
2239,C533O2,C533O,[20.23567032 20.95504022]
2240,NMETOLOH,NMETOLO,[17.21777964 18.00632981]
2241,NMETOLOOH,NMETOLO,[ -inf 17.40705772]
2242,NMETOLO2,NMETOLO,[23.29487416 22.16616183]
2243,NC524NO3,DNC524CO,[17.15454293 21.64135514]
2244,C5CO2OHCO3,C5COOHCO3H,[16.23524584 19.74907934]
2245,NMXYOLOH,NMXYOLO,[17.90352443 18.65894557]
2246,NMXYOLOOH,NMXYOLO,[ -inf 18.04340176]
2247,NMXYOLO2,NMXYOLO,[24.0066062 22.8157445]
2248,DNCRESOOH,DNCRESO,[ -inf 18.41198891]
2249,DNCRESO2,DNCRESO,[19.99539471 22.22262734]
2250,NAOO,NO3CH2CO2H,[20.89480668 18.31809866]
2251,NC2OO,NO3CH2CO2H,[19.73948201 19.96988553]
2252,NO3CH2CO3,NO3CH2CO2H,[18.57309723 20.18240776]
2253,CO23C4CO3,C5PAN9,[24.63486888 25.9091224 ]
2254,NO3CH2CO3,NO3CH2PAN,[22.23659939 23.77033242]
2255,NOETOLO2,NOETOLOOH,[19.52844556 19.57525237]
2256,DNMETOLOOH,DNMETOLO,[ -inf 16.99870625]
2257,DNMETOLO2,DNMETOLO,[18.82854282 20.69547708]
2258,NOXYOLOH,NOXYOLO,[18.0770561 18.41497519]
2259,NOXYOLOOH,NOXYOLO,[ -inf 17.67328631]
2260,NOXYOLO2,NOXYOLO,[23.85133421 22.57730333]
2261,C109O2,C109OOH,[22.66580321 21.68084636]
2262,C72OH,C72O,[ -inf 17.63055753]
2263,C72OOH,C72O,[ -inf 19.82228928]
2264,C72NO3,C72O,[ -inf 22.59757154]
2265,C72O2,C72O,[22.80288906 24.22662498]
2266,NPBNZOLOH,NPBNZOLO,[17.40092034 17.15928322]
2267,NPBNZOLOOH,NPBNZOLO,[ -inf 16.56416816]
2268,NPBNZOLO2,NPBNZOLO,[22.82176713 21.32569721]
2269,C89O2,C89NO3,[22.70045774 21.80243167]
